Date,NORWAY MID VALUE Mid Cap
2014-06-16,2557.187
2014-06-17,2524.443
2014-06-18,2527.903
2014-06-19,2504.25
2014-06-20,2493.287
2014-06-23,2500.176
2014-06-24,2485.176
2014-06-25,2437.8
2014-06-26,2439.783
2014-06-27,2438.63
2014-06-30,2451.455
2014-07-01,2453.822
2014-07-02,2459.508
2014-07-03,2462.8
2014-07-04,2457.185
2014-07-07,2457.618
2014-07-08,2422.069
2014-07-09,2428.729
2014-07-10,2382.375
2014-07-11,2386.731
2014-07-14,2431.836
2014-07-15,2441.36
2014-07-16,2467.294
2014-07-17,2478.005
2014-07-18,2460.109
2014-07-21,2457.528
2014-07-22,2497.854
2014-07-23,2499.655
2014-07-24,2461.562
2014-07-25,2449.024
2014-07-28,2436.848
2014-07-29,2452.914
2014-07-30,2447.332
2014-07-31,2426.507
2014-08-01,2410.793
2014-08-04,2434.978
2014-08-05,2412.69
2014-08-06,2373.128
2014-08-07,2365.371
2014-08-08,2359.616
2014-08-11,2420.668
2014-08-12,2383.305
2014-08-13,2393.913
2014-08-14,2399.682
2014-08-15,2425.854
2014-08-18,2426.952
2014-08-19,2431.469
2014-08-20,2447.029
2014-08-21,2462.587
2014-08-22,2440.025
2014-08-25,2462.891
2014-08-26,2473.587
2014-08-27,2486.78
2014-08-28,2483.017
2014-08-29,2482.911
2014-09-01,2466.295
2014-09-02,2471.939
2014-09-03,2457.639
2014-09-04,2449.603
2014-09-05,2406.186
2014-09-08,2406.668
2014-09-09,2382.059
2014-09-10,2397.582
2014-09-11,2387.655
2014-09-12,2406.326
2014-09-15,2382.03
2014-09-16,2386.367
2014-09-17,2399.735
2014-09-18,2436.921
2014-09-19,2426.39
2014-09-22,2434.753
2014-09-23,2413.293
2014-09-24,2414.936
2014-09-25,2389.674
2014-09-26,2385.872
2014-09-29,2406.531
2014-09-30,2422.529
2014-10-01,2382.863
2014-10-02,2309.352
2014-10-03,2273.44
2014-10-06,2282.468
2014-10-07,2262.117
2014-10-08,2250.922
2014-10-09,2222.215
2014-10-10,2188.05
2014-10-13,2175.064
2014-10-14,2181.496
2014-10-15,2118.385
2014-10-16,2049.583
2014-10-17,2096.892
2014-10-20,2077.946
2014-10-21,2084.208
2014-10-22,2076.826
2014-10-23,2092.235
2014-10-24,2072.296
2014-10-27,2062.283
2014-10-28,2082.036
2014-10-29,2082.995
2014-10-30,1993.408
2014-10-31,1998.877
2014-11-03,1990.484
2014-11-04,1980.463
2014-11-05,1995.312
2014-11-06,2019.255
2014-11-07,2009.349
2014-11-10,2040.567
2014-11-11,2049.681
2014-11-12,2045.287
2014-11-13,2037.869
2014-11-14,2063.218
2014-11-17,2060.122
2014-11-18,2092.528
2014-11-19,2076.059
2014-11-20,2070.252
2014-11-21,2060.523
2014-11-24,2056.003
2014-11-25,2058.586
2014-11-26,2036.447
2014-11-27,1973.611
2014-11-28,1894.681
2014-12-01,1916.974
2014-12-02,1922.582
2014-12-03,1903.15
2014-12-04,1893.873
2014-12-05,1849.868
2014-12-08,1807.973
2014-12-09,1822.976
2014-12-10,1806.821
2014-12-11,1773.523
2014-12-12,1737.172
2014-12-15,1702.884
2014-12-16,1677.24
2014-12-17,1754.941
2014-12-18,1834.245
2014-12-19,1836.571
2014-12-22,1849.877
2014-12-23,1853.677
2014-12-24,1843.478
2014-12-25,1843.478
2014-12-26,1841.136
2014-12-29,1834.013
2014-12-30,1819.34
2014-12-31,1798.241
2015-01-01,1798.241
2015-01-02,1790.784
2015-01-05,1730.522
2015-01-06,1716.337
2015-01-07,1734.123
2015-01-08,1764.805
2015-01-09,1756.602
2015-01-12,1713.367
2015-01-13,1719.761
2015-01-14,1742.671
2015-01-15,1754.514
2015-01-16,1747.592
2015-01-19,1795.752
2015-01-20,1727.698
2015-01-21,1765.29
2015-01-22,1802.28
2015-01-23,1798.708
2015-01-26,1818.838
2015-01-27,1829.947
2015-01-28,1808.969
2015-01-29,1793.592
2015-01-30,1810.074
2015-02-02,1870.149
2015-02-03,1920.198
2015-02-04,1857.002
2015-02-05,1932.526
2015-02-06,1917.548
2015-02-09,1913.866
2015-02-10,1925.67
2015-02-11,1885.559
2015-02-12,1894.011
2015-02-13,1926.025
2015-02-16,1966.921
2015-02-17,1966.735
2015-02-18,1989.638
2015-02-19,1968.182
2015-02-20,1981.142
2015-02-23,1958.274
2015-02-24,1966.846
2015-02-25,1994.466
2015-02-26,1992.005
2015-02-27,1959.359
2015-03-02,1918.181
2015-03-03,1949.225
2015-03-04,1876.782
2015-03-05,1912.233
2015-03-06,1889.939
2015-03-09,1856.079
2015-03-10,1768.918
2015-03-11,1756.011
2015-03-12,1791.825
2015-03-13,1746.606
2015-03-16,1736.392
2015-03-17,1734.542
2015-03-18,1748.637
2015-03-19,1797.981
2015-03-20,1820.914
2015-03-23,1871.377
2015-03-24,1854.106
2015-03-25,1852.976
2015-03-26,1831.499
2015-03-27,1808.132
2015-03-30,1799.733
2015-03-31,1782.216
2015-04-01,1780.076
2015-04-02,1796.9
2015-04-03,1796.9
2015-04-06,1812.45
2015-04-07,1925.024
2015-04-08,1892.282
2015-04-09,1886.953
2015-04-10,1930.89
2015-04-13,1918.785
2015-04-14,1979.333
2015-04-15,2043.82
2015-04-16,2060.098
2015-04-17,2041.805
2015-04-20,2027.772
2015-04-21,1989.292
2015-04-22,1956.093
2015-04-23,2003.487
2015-04-24,1985.593
2015-04-27,2003.796
2015-04-28,2003.421
2015-04-29,2003.448
2015-04-30,2072.4
2015-05-01,2060.369
2015-05-04,2104.533
2015-05-05,2157.217
2015-05-06,2181.195
2015-05-07,2116.039
2015-05-08,2112.199
2015-05-11,2122.784
2015-05-12,2163.907
2015-05-13,2242.137
2015-05-14,2239.858
2015-05-15,2163.643
2015-05-18,2154.372
2015-05-19,2086.141
2015-05-20,2083.219
2015-05-21,2118.968
2015-05-22,2101.755
2015-05-25,2101.755
2015-05-26,2021.089
2015-05-27,2041.852
2015-05-28,1985.051
2015-05-29,1972.463
2015-06-01,1950.592
2015-06-02,2005.617
2015-06-03,2034.92
2015-06-04,2015.514
2015-06-05,1987.951
2015-06-08,2001.289
2015-06-09,2024.825
2015-06-10,2037.599
2015-06-11,2000.79
2015-06-12,1994.978
2015-06-15,1944.429
2015-06-16,1944.665
2015-06-17,1962.404
2015-06-18,1930.276
2015-06-19,1913.933
2015-06-22,1939.055
2015-06-23,1943.67
2015-06-24,1932.982
2015-06-25,1922.177
2015-06-26,1907.007
2015-06-29,1882.006
2015-06-30,1873.152
2015-07-01,1854.996
2015-07-02,1853.502
2015-07-03,1831.163
2015-07-06,1803.619
2015-07-07,1727.596
2015-07-08,1768.511
2015-07-09,1813.984
2015-07-10,1843.625
2015-07-13,1827.233
2015-07-14,1842.938
2015-07-15,1829.413
2015-07-16,1830.078
2015-07-17,1799.366
2015-07-20,1783.708
2015-07-21,1823.431
2015-07-22,1792.163
2015-07-23,1780.705
2015-07-24,1764.199
2015-07-27,1727.25
2015-07-28,1736.156
2015-07-29,1778.25
2015-07-30,1802.499
2015-07-31,1780.831
2015-08-03,1746.94
2015-08-04,1747.335
2015-08-05,1750.259
2015-08-06,1713.578
2015-08-07,1743.515
2015-08-10,1741.477
2015-08-11,1710.355
2015-08-12,1716.784
2015-08-13,1703.446
2015-08-14,1684.535
2015-08-17,1676.708
2015-08-18,1655.267
2015-08-19,1625.358
2015-08-20,1620.93
2015-08-21,1585.211
2015-08-24,1503.408
2015-08-25,1529.147
2015-08-26,1525.771
2015-08-27,1557.058
2015-08-28,1618.427
2015-08-31,1597.908
2015-09-01,1596.63
2015-09-02,1591.469
2015-09-03,1622.245
2015-09-04,1570.93
2015-09-07,1567.107
2015-09-08,1600.39
2015-09-09,1645.86
2015-09-10,1601.505
2015-09-11,1574.938
2015-09-14,1557.142
2015-09-15,1580.565
2015-09-16,1636.996
2015-09-17,1650.091
2015-09-18,1617.411
2015-09-21,1593.85
2015-09-22,1565.151
2015-09-23,1540.708
2015-09-24,1499.54
2015-09-25,1501.786
2015-09-28,1464.479
2015-09-29,1479.797
2015-09-30,1498.679
2015-10-01,1533.714
2015-10-02,1536.085
2015-10-05,1597.101
2015-10-06,1648.574
2015-10-07,1713.904
2015-10-08,1698.892
2015-10-09,1728.271
2015-10-12,1709.364
2015-10-13,1687.651
2015-10-14,1696.142
2015-10-15,1706.649
2015-10-16,1701.161
2015-10-19,1688.266
2015-10-20,1669.781
2015-10-21,1666.558
2015-10-22,1660.702
2015-10-23,1683.722
2015-10-26,1688.357
2015-10-27,1636.251
2015-10-28,1671.69
2015-10-29,1636.832
2015-10-30,1669.403
2015-11-02,1646.661
2015-11-03,1677.172
2015-11-04,1698.563
2015-11-05,1689.247
2015-11-06,1659.8
2015-11-09,1668.276
2015-11-10,1651.866
2015-11-11,1651.064
2015-11-12,1622.296
2015-11-13,1601.668
2015-11-16,1629.62
2015-11-17,1649.02
2015-11-18,1661.614
2015-11-19,1683.884
2015-11-20,1689.457
2015-11-23,1666.38
2015-11-24,1675.523
2015-11-25,1667.677
2015-11-26,1693.612
2015-11-27,1677.49
2015-11-30,1668.248
2015-12-01,1676.676
2015-12-02,1675.901
2015-12-03,1660.051
2015-12-04,1647.468
2015-12-07,1657.39
2015-12-08,1590.835
2015-12-09,1606.84
2015-12-10,1600.814
2015-12-11,1572.838
2015-12-14,1564.074
2015-12-15,1585.445
2015-12-16,1569.882
2015-12-17,1574.545
2015-12-18,1561.117
2015-12-21,1577.431
2015-12-22,1583.826
2015-12-23,1619.93
2015-12-24,1632.727
2015-12-25,1632.727
2015-12-28,1626.158
2015-12-29,1625.282
2015-12-30,1615.504
2015-12-31,1610.586
2016-01-01,1610.586
2016-01-04,1558.45
2016-01-05,1542.594
2016-01-06,1523.605
2016-01-07,1479.667
2016-01-08,1474.076
2016-01-11,1446.888
2016-01-12,1464.175
2016-01-13,1501.505
2016-01-14,1469.481
2016-01-15,1443.915
2016-01-18,1416.393
2016-01-19,1468.509
2016-01-20,1394.834
2016-01-21,1422.399
2016-01-22,1483.79
2016-01-25,1481.023
2016-01-26,1512.02
2016-01-27,1513.264
2016-01-28,1526.547
2016-01-29,1513.373
2016-02-01,1518.47
2016-02-02,1495.869
2016-02-03,1525.449
2016-02-04,1574.236
2016-02-05,1579.777
2016-02-08,1505.202
2016-02-09,1510.265
2016-02-10,1503.903
2016-02-11,1462.495
2016-02-12,1475.611
2016-02-15,1511.896
2016-02-16,1498.361
2016-02-17,1587.573
2016-02-18,1591.88
2016-02-19,1580.118
2016-02-22,1626.828
2016-02-23,1625.196
2016-02-24,1563.875
2016-02-25,1605.574
2016-02-26,1615.753
2016-02-29,1612.176
2016-03-01,1632.907
2016-03-02,1614.531
2016-03-03,1619.158
2016-03-04,1671.67
2016-03-07,1670.161
2016-03-08,1660.455
2016-03-09,1661.291
2016-03-10,1638.77
2016-03-11,1657.312
2016-03-14,1670.623
2016-03-15,1630.485
2016-03-16,1636.161
2016-03-17,1697.627
2016-03-18,1700.77
2016-03-21,1689.02
2016-03-22,1686.687
2016-03-23,1667.651
2016-03-24,1664.788
2016-03-25,1664.788
2016-03-28,1679.502
2016-03-29,1634.891
2016-03-30,1720.942
2016-03-31,1722.773
2016-04-01,1678.862
2016-04-04,1686.326
2016-04-05,1652.37
2016-04-06,1660.234
2016-04-07,1633.641
2016-04-08,1646.871
2016-04-11,1662.303
2016-04-12,1670.578
2016-04-13,1692.717
2016-04-14,1698.801
2016-04-15,1683.906
2016-04-18,1692.129
2016-04-19,1739.256
2016-04-20,1738.57
2016-04-21,1718.24
2016-04-22,1710.435
2016-04-25,1726.433
2016-04-26,1738.961
2016-04-27,1735.083
2016-04-28,1741.696
2016-04-29,1774.309
2016-05-02,1767.749
2016-05-03,1730.732
2016-05-04,1744.656
2016-05-05,1736.068
2016-05-06,1739.99
2016-05-09,1720.817
2016-05-10,1731.595
2016-05-11,1769.876
2016-05-12,1763.601
2016-05-13,1743.98
2016-05-16,1755.445
2016-05-17,1752.983
2016-05-18,1746.569
2016-05-19,1697.744
2016-05-20,1736.911
2016-05-23,1727.2
2016-05-24,1759.479
2016-05-25,1767.764
2016-05-26,1793.899
2016-05-27,1769.943
2016-05-30,1777.542
2016-05-31,1769.048
2016-06-01,1764.166
2016-06-02,1753.751
2016-06-03,1775.378
2016-06-06,1798.925
2016-06-07,1808.732
2016-06-08,1807.882
2016-06-09,1777.652
2016-06-10,1732.153
2016-06-13,1706.008
2016-06-14,1662.974
2016-06-15,1690.101
2016-06-16,1620.086
2016-06-17,1651.88
2016-06-20,1719.895
2016-06-21,1706.05
2016-06-22,1722.337
2016-06-23,1744.679
2016-06-24,1653.765
2016-06-27,1563.496
2016-06-28,1610.973
2016-06-29,1673.346
2016-06-30,1680.519
2016-07-01,1725.411
2016-07-04,1718.973
2016-07-05,1674.127
2016-07-06,1642.592
2016-07-07,1676.281
2016-07-08,1665.619
2016-07-11,1708.658
2016-07-12,1733.031
2016-07-13,1749.284
2016-07-14,1758.568
2016-07-15,1756.575
2016-07-18,1758.965
2016-07-19,1749.906
2016-07-20,1754.212
2016-07-21,1778.323
2016-07-22,1758.684
2016-07-25,1742.831
2016-07-26,1756.931
2016-07-27,1768.096
2016-07-28,1781.947
2016-07-29,1825.551
2016-08-01,1813.277
2016-08-02,1807.587
2016-08-03,1787.59
2016-08-04,1796.093
2016-08-05,1799.494
2016-08-08,1812.311
2016-08-09,1847.912
2016-08-10,1861.042
2016-08-11,1867.795
2016-08-12,1865.633
2016-08-15,1859.179
2016-08-16,1856.287
2016-08-17,1822.34
2016-08-18,1843.303
2016-08-19,1853.197
2016-08-22,1843.349
2016-08-23,1861.13
2016-08-24,1847.747
2016-08-25,1850.207
2016-08-26,1856.047
2016-08-29,1829.72
2016-08-30,1830.483
2016-08-31,1813.451
2016-09-01,1812.785
2016-09-02,1842.679
2016-09-05,1846.985
2016-09-06,1861.744
2016-09-07,1878.509
2016-09-08,1867.151
2016-09-09,1816.252
2016-09-12,1795.998
2016-09-13,1782.623
2016-09-14,1779.29
2016-09-15,1773.559
2016-09-16,1793.072
2016-09-19,1825.539
2016-09-20,1849.273
2016-09-21,1846.1
2016-09-22,1931.341
2016-09-23,1949.061
2016-09-26,1932.859
2016-09-27,1927.765
2016-09-28,1942.336
2016-09-29,1953.788
2016-09-30,1961.639
2016-10-03,1966.83
2016-10-04,1974.063
2016-10-05,1956.3
2016-10-06,1954.236
2016-10-07,1932.129
2016-10-10,1962.006
2016-10-11,1930.139
2016-10-12,1908.012
2016-10-13,1904.729
2016-10-14,1923.517
2016-10-17,1916.196
2016-10-18,1915.078
2016-10-19,1927.472
2016-10-20,1906.81
2016-10-21,1898.876
2016-10-24,1915.015
2016-10-25,1925.531
2016-10-26,1878.702
2016-10-27,1886.493
2016-10-28,1888.546
2016-10-31,1892.526
2016-11-01,1938.969
2016-11-02,1921.262
2016-11-03,1922.129
2016-11-04,1889.381
2016-11-07,1904.875
2016-11-08,1920.361
2016-11-09,1911.013
2016-11-10,1892.68
2016-11-11,1866.982
2016-11-14,1834.77
2016-11-15,1837.338
2016-11-16,1821.363
2016-11-17,1829.554
2016-11-18,1811.089
2016-11-21,1827.716
2016-11-22,1844.11
2016-11-23,1827.738
2016-11-24,1846.032
2016-11-25,1859.23
2016-11-28,1853.422
2016-11-29,1854.152
2016-11-30,1843.968
2016-12-01,1845.131
2016-12-02,1842.984
2016-12-05,1873.87
2016-12-06,1880.123
2016-12-07,1911.314
2016-12-08,1916.8
2016-12-09,1902.131
2016-12-12,1919.666
2016-12-13,1917.115
2016-12-14,1898.005
2016-12-15,1834.297
2016-12-16,1839.552
2016-12-19,1854.203
2016-12-20,1844.064
2016-12-21,1853.399
2016-12-22,1860.519
2016-12-23,1863.286
2016-12-26,1863.286
2016-12-27,1864.45
2016-12-28,1868.9
2016-12-29,1885.936
2016-12-30,1897.333
2017-01-02,1908.033
2017-01-03,1899.442
2017-01-04,1910.86
2017-01-05,1946.049
2017-01-06,1938.636
2017-01-09,1930.317
2017-01-10,1933.069
2017-01-11,1935.581
2017-01-12,1955.958
2017-01-13,1945.827
2017-01-16,1925.816
2017-01-17,1931.905
2017-01-18,1948.503
2017-01-19,1977.168
2017-01-20,1992.209
2017-01-23,2010.533
2017-01-24,2077.968
2017-01-25,2086.576
2017-01-26,2081.574
2017-01-27,2085.457
2017-01-30,2065.27
2017-01-31,2070.479
2017-02-01,2080.59
2017-02-02,2086.4
2017-02-03,2106.355
2017-02-06,2082.78
2017-02-07,2086.923
2017-02-08,2087.735
2017-02-09,1984.897
2017-02-10,1978.805
2017-02-13,2016.564
2017-02-14,2002.647
2017-02-15,2004.455
2017-02-16,2007.849
2017-02-17,1997.981
2017-02-20,2001.196
2017-02-21,2002.937
2017-02-22,1988.638
2017-02-23,1983.77
2017-02-24,1944.167
2017-02-27,1937.972
2017-02-28,1950.739
2017-03-01,1976.463
2017-03-02,1975.564
2017-03-03,1957.404
2017-03-06,1966.248
2017-03-07,1972.281
2017-03-08,1968.388
2017-03-09,1950.493
2017-03-10,1970.614
2017-03-13,1992.444
2017-03-14,1970.064
2017-03-15,1970.026
2017-03-16,2013.009
2017-03-17,2035.956
2017-03-20,2031.218
2017-03-21,2019.106
2017-03-22,1994.836
2017-03-23,1992.253
2017-03-24,1990.164
2017-03-27,1951.531
2017-03-28,1974.856
2017-03-29,1980.255
2017-03-30,1980.387
2017-03-31,1970.752
2017-04-03,1988.432
2017-04-04,1977.094
2017-04-05,2005.16
2017-04-06,1988.094
2017-04-07,1981.454
2017-04-10,1994.661
2017-04-11,2008.581
2017-04-12,2023.469
2017-04-13,2029.704
2017-04-14,2029.704
2017-04-17,2033.866
2017-04-18,1987.19
2017-04-19,1973.533
2017-04-20,1971.331
2017-04-21,1950.546
2017-04-24,2007.344
2017-04-25,2048.716
2017-04-26,2023.064
2017-04-27,2008.803
2017-04-28,1978.982
2017-05-01,1974.856
2017-05-02,1968.25
2017-05-03,1959.128
2017-05-04,1952.044
2017-05-05,1981.506
2017-05-08,1971.995
2017-05-09,1977.925
2017-05-10,2001.627
2017-05-11,1995.018
2017-05-12,2000.836
2017-05-15,2034.435
2017-05-16,2078.073
2017-05-17,2101.346
2017-05-18,2047.589
2017-05-19,2108.277
2017-05-22,2111.104
2017-05-23,2102.879
2017-05-24,2106.135
2017-05-25,2117.614
2017-05-26,2101.388
2017-05-29,2110.162
2017-05-30,2088.472
2017-05-31,2044.771
2017-06-01,2064.136
2017-06-02,2076.706
2017-06-05,2073.266
2017-06-06,2059.286
2017-06-07,2041.261
2017-06-08,2034.936
2017-06-09,2033.363
2017-06-12,2075.471
2017-06-13,2044.774
2017-06-14,2068.485
2017-06-15,2022.081
2017-06-16,2033.505
2017-06-19,2071.758
2017-06-20,2065.627
2017-06-21,2066.604
2017-06-22,2079.044
2017-06-23,2055.389
2017-06-26,2037.331
2017-06-27,2026.029
2017-06-28,2024.618
2017-06-29,2029.712
2017-06-30,2073.061
2017-07-03,2080.301
2017-07-04,2089.244
2017-07-05,2057.94
2017-07-06,2069.494
2017-07-07,2054.882
2017-07-10,2076.884
2017-07-11,2097.311
2017-07-12,2132.408
2017-07-13,2166.427
2017-07-14,2108.725
2017-07-17,2134.932
2017-07-18,2127.806
2017-07-19,2135.555
2017-07-20,2163.373
2017-07-21,2143.961
2017-07-24,2148.603
2017-07-25,2153.048
2017-07-26,2179.266
2017-07-27,2188.895
2017-07-28,2197.671
2017-07-31,2187.799
2017-08-01,2223.737
2017-08-02,2218.547
2017-08-03,2217.718
2017-08-04,2217.209
2017-08-07,2219.748
2017-08-08,2207.884
2017-08-09,2222.421
2017-08-10,2208.734
2017-08-11,2191.803
2017-08-14,2228.932
2017-08-15,2200.078
2017-08-16,2224.355
2017-08-17,2221.405
2017-08-18,2226.211
2017-08-21,2247.836
2017-08-22,2252.464
2017-08-23,2255.756
2017-08-24,2258.383
2017-08-25,2253.674
2017-08-28,2246.125
2017-08-29,2244.798
2017-08-30,2239.742
2017-08-31,2277.122
2017-09-01,2299.97
2017-09-04,2301.746
2017-09-05,2329.956
2017-09-06,2307.804
2017-09-07,2319.757
2017-09-08,2329.846
2017-09-11,2329.713
2017-09-12,2336.521
2017-09-13,2323.645
2017-09-14,2301.11
2017-09-15,2329.21
2017-09-18,2361.169
2017-09-19,2373.118
2017-09-20,2362.808
2017-09-21,2364.36
2017-09-22,2376.072
2017-09-25,2395.707
2017-09-26,2347.666
2017-09-27,2332.364
2017-09-28,2355.144
2017-09-29,2346.889
2017-10-02,2364.567
2017-10-03,2366.596
2017-10-04,2387.501
2017-10-05,2378.169
2017-10-06,2363.404
2017-10-09,2370.915
2017-10-10,2395.571
2017-10-11,2408.951
2017-10-12,2447.042
2017-10-13,2471.277
2017-10-16,2457.26
2017-10-17,2418.668
2017-10-18,2431.679
2017-10-19,2449.857
2017-10-20,2453.441
2017-10-23,2442.107
2017-10-24,2414.99
2017-10-25,2417.417
2017-10-26,2402.252
2017-10-27,2392.75
2017-10-30,2425.346
2017-10-31,2418.895
2017-11-01,2434.599
2017-11-02,2385.979
2017-11-03,2370.895
2017-11-06,2375.645
2017-11-07,2354.964
2017-11-08,2366.212
2017-11-09,2356.678
2017-11-10,2378.103
2017-11-13,2375.12
2017-11-14,2361.483
2017-11-15,2351.202
2017-11-16,2381.247
2017-11-17,2317.807
2017-11-20,2327.812
2017-11-21,2365.597
2017-11-22,2365.66
2017-11-23,2356.537
2017-11-24,2332.348
2017-11-27,2309.222
2017-11-28,2298.381
2017-11-29,2278.913
2017-11-30,2281.787
2017-12-01,2272.912
2017-12-04,2275.728
2017-12-05,2245.032
2017-12-06,2258.726
2017-12-07,2215.25
2017-12-08,2206.541
2017-12-11,2191.437
2017-12-12,2203.62
2017-12-13,2207.994
2017-12-14,2206.134
2017-12-15,2194.812
2017-12-18,2242.331
2017-12-19,2224.091
2017-12-20,2202.898
2017-12-21,2206.039
2017-12-22,2221.886
2017-12-25,2221.886
2017-12-26,2223.141
2017-12-27,2251.789
2017-12-28,2282.826
2017-12-29,2293.611
2018-01-01,2293.611
2018-01-02,2297.602
2018-01-03,2297.173
2018-01-04,2329.302
2018-01-05,2366.412
2018-01-08,2356.008
2018-01-09,2352.174
2018-01-10,2370.568
2018-01-11,2368.816
2018-01-12,2379.945
2018-01-15,2409.607
2018-01-16,2428.094
2018-01-17,2380.683
2018-01-18,2380.947
2018-01-19,2380.738
2018-01-22,2408.761
2018-01-23,2410.596
2018-01-24,2418.267
2018-01-25,2444.984
2018-01-26,2377.431
2018-01-29,2333.459
2018-01-30,2326.484
2018-01-31,2343.323
2018-02-01,2363.371
2018-02-02,2363.765
2018-02-05,2320.14
2018-02-06,2264.503
2018-02-07,2296.314
2018-02-08,2300.271
2018-02-09,2282.979
2018-02-12,2293.905
2018-02-13,2310.838
2018-02-14,2311.262
2018-02-15,2367.363
2018-02-16,2417.98
2018-02-19,2381.526
2018-02-20,2378.656
2018-02-21,2381.964
2018-02-22,2402.752
2018-02-23,2455.7
2018-02-26,2435.862
2018-02-27,2414.87
2018-02-28,2401.142
2018-03-01,2370.239
2018-03-02,2342.964
2018-03-05,2362.087
2018-03-06,2417.698
2018-03-07,2429.841
2018-03-08,2431.963
2018-03-09,2452.907
2018-03-12,2478.234
2018-03-13,2459.616
2018-03-14,2430.705
2018-03-15,2429.934
2018-03-16,2402.92
2018-03-19,2385.046
2018-03-20,2402.188
2018-03-21,2402.541
2018-03-22,2377.762
2018-03-23,2386.887
2018-03-26,2422.536
2018-03-27,2443.875
2018-03-28,2407.079
2018-03-29,2398.648
2018-03-30,2398.648
2018-04-02,2392.674
2018-04-03,2453.556
2018-04-04,2405.498
2018-04-05,2436.725
2018-04-06,2426.693
2018-04-09,2439.166
2018-04-10,2476.81
2018-04-11,2513.366
2018-04-12,2495.032
2018-04-13,2522.656
2018-04-16,2503.88
2018-04-17,2516.71
2018-04-18,2535.572
2018-04-19,2526.327
2018-04-20,2468.04
2018-04-23,2478.492
2018-04-24,2479.682
2018-04-25,2419.971
2018-04-26,2467.083
2018-04-27,2481.246
2018-04-30,2428.16
2018-05-01,2403.365
2018-05-02,2397.124
2018-05-03,2407.081
2018-05-04,2415.794
2018-05-07,2443.964
2018-05-08,2417.538
2018-05-09,2430.114
2018-05-10,2445.113
2018-05-11,2392.049
2018-05-14,2399.1
2018-05-15,2383.495
2018-05-16,2389.663
2018-05-17,2389.648
2018-05-18,2376.822
2018-05-21,2387.558
2018-05-22,2356.713
2018-05-23,2337.116
2018-05-24,2368.786
2018-05-25,2336.201
2018-05-28,2341.962
2018-05-29,2310.282
2018-05-30,2327.509
2018-05-31,2315.289
2018-06-01,2324.759
2018-06-04,2349.842
2018-06-05,2346.424
2018-06-06,2373.557
2018-06-07,2391.374
2018-06-08,2417.026
2018-06-11,2435.82
2018-06-12,2444.894
2018-06-13,2448.773
2018-06-14,2431.645
2018-06-15,2429.496
2018-06-18,2386.982
2018-06-19,2350.343
2018-06-20,2352.806
2018-06-21,2349.252
2018-06-22,2352.044
2018-06-25,2334.389
2018-06-26,2329.455
2018-06-27,2325.679
2018-06-28,2298.953
2018-06-29,2320.79
2018-07-02,2315.945
2018-07-03,2333.284
2018-07-04,2335.142
2018-07-05,2371.873
2018-07-06,2371.708
2018-07-09,2401.45
2018-07-10,2403.948
2018-07-11,2390.14
2018-07-12,2379.006
2018-07-13,2291.736
2018-07-16,2285.105
2018-07-17,2303.931
2018-07-18,2299.587
2018-07-19,2289.239
2018-07-20,2300.252
2018-07-23,2312.229
2018-07-24,2325.93
2018-07-25,2328.578
2018-07-26,2323.576
2018-07-27,2334.973
2018-07-30,2361.761
2018-07-31,2390.02
2018-08-01,2394.846
2018-08-02,2388.423
2018-08-03,2349.292
2018-08-06,2349.958
2018-08-07,2389.053
2018-08-08,2418.479
2018-08-09,2415.534
2018-08-10,2348.297
2018-08-13,2331.003
2018-08-14,2321.338
2018-08-15,2259.588
2018-08-16,2308.331
2018-08-17,2312.692
2018-08-20,2369.423
2018-08-21,2361.253
2018-08-22,2377.142
2018-08-23,2371.873
2018-08-24,2371.492
2018-08-27,2381.344
2018-08-28,2390.94
2018-08-29,2408.999
2018-08-30,2400.782
2018-08-31,2402.806
2018-09-03,2402.753
2018-09-04,2370.36
2018-09-05,2385.305
2018-09-06,2403.45
2018-09-07,2365.221
2018-09-10,2397.291
2018-09-11,2402.317
2018-09-12,2424.281
2018-09-13,2421.982
2018-09-14,2439.536
2018-09-17,2466.489
2018-09-18,2487.238
2018-09-19,2483.17
2018-09-20,2522.299
2018-09-21,2510.273
2018-09-24,2534.905
2018-09-25,2567.354
2018-09-26,2549.825
2018-09-27,2542.572
2018-09-28,2532.011
2018-10-01,2551.673
2018-10-02,2572.091
2018-10-03,2488.679
2018-10-04,2437.523
2018-10-05,2442.703
2018-10-08,2459.849
2018-10-09,2441.337
2018-10-10,2412.004
2018-10-11,2363.943
2018-10-12,2410.62
2018-10-15,2447.239
2018-10-16,2492.59
2018-10-17,2487.825
2018-10-18,2462.113
2018-10-19,2478.404
2018-10-22,2445.722
2018-10-23,2399.253
2018-10-24,2377.849
2018-10-25,2407.795
2018-10-26,2378.746
2018-10-29,2406.414
2018-10-30,2418.766
2018-10-31,2464.392
2018-11-01,2478.93
2018-11-02,2486.879
2018-11-05,2511.415
2018-11-06,2493.099
2018-11-07,2472.387
2018-11-08,2483.131
2018-11-09,2487.296
2018-11-12,2473.956
2018-11-13,2436.752
2018-11-14,2420.025
2018-11-15,2377.653
2018-11-16,2407.095
2018-11-19,2413.339
2018-11-20,2352.624
2018-11-21,2393.688
2018-11-22,2386.904
2018-11-23,2366.381
2018-11-26,2382.363
2018-11-27,2394.563
2018-11-28,2363.39
2018-11-29,2405.699
