Date,ISRAEL MID CAP Mid Cap
2022-08-22,2547.874
2022-08-23,2567.812
2022-08-24,2588.947
2022-08-25,2576.376
2022-08-26,2550.466
2022-08-29,2482.728
2022-08-30,2454.563
2022-08-31,2467.72
2022-09-01,2412.968
2022-09-02,2418.886
2022-09-05,2393.367
2022-09-06,2375.172
2022-09-07,2356.586
2022-09-08,2372.12
2022-09-09,2409.788
2022-09-12,2466.794
2022-09-13,2409.123
2022-09-14,2372.573
2022-09-15,2368.025
2022-09-16,2353.999
2022-09-19,2359.372
2022-09-20,2335.211
2022-09-21,2329.3
2022-09-22,2285.661
2022-09-23,2260.946
2022-09-26,2249.864
2022-09-27,2265.424
2022-09-28,2223.206
2022-09-29,2150.657
2022-09-30,2160.007
2022-10-03,2154.486
2022-10-04,2215.762
2022-10-05,2199.46
2022-10-06,2232.144
2022-10-07,2200.641
2022-10-10,2154.201
2022-10-11,2145.518
2022-10-12,2147.191
2022-10-13,2172.265
2022-10-14,2167.987
2022-10-17,2199.951
2022-10-18,2233.444
2022-10-19,2229.402
2022-10-20,2244.067
2022-10-21,2243.844
2022-10-24,2267.655
2022-10-25,2335.482
2022-10-26,2341.617
2022-10-27,2333.32
2022-10-28,2330.649
2022-10-31,2353.527
2022-11-01,2342.673
2022-11-02,2314.891
2022-11-03,2284.952
2022-11-04,2270.327
2022-11-07,2287.383
2022-11-08,2312.853
2022-11-09,2303.982
2022-11-10,2407.604
2022-11-11,2457.302
2022-11-14,2392.809
2022-11-15,2419.598
2022-11-16,2360.659
2022-11-17,2286.852
2022-11-18,2287.914
2022-11-21,2294.741
2022-11-22,2300.236
2022-11-23,2338.928
2022-11-24,2330.477
2022-11-25,2333.38
2022-11-28,2270.239
2022-11-29,2296.988
2022-11-30,2282.095
2022-12-01,2326.285
2022-12-02,2299.483
2022-12-05,2286.759
2022-12-06,2247.407
2022-12-07,2210.236
2022-12-08,2248.395
2022-12-09,2252.022
2022-12-12,2248.791
2022-12-13,2291.808
2022-12-14,2266.927
2022-12-15,2208.424
2022-12-16,2186.113
2022-12-19,2158.608
2022-12-20,2148.834
2022-12-21,2176.035
2022-12-22,2137.595
2022-12-23,2131.41
2022-12-26,2095.288
2022-12-27,2104.699
2022-12-28,2111.083
2022-12-29,2156.807
2022-12-30,2145.151
2023-01-02,2134.186
2023-01-03,2138.957
2023-01-04,2184.831
2023-01-05,2159.114
2023-01-06,2195.21
2023-01-09,2223.44
2023-01-10,2229.765
2023-01-11,2260.007
2023-01-12,2278.302
2023-01-13,2279.358
2023-01-16,2300.079
2023-01-17,2305.996
2023-01-18,2297.379
2023-01-19,2243.494
2023-01-20,2264.585
2023-01-23,2297.756
2023-01-24,2295.134
2023-01-25,2268.943
2023-01-26,2240.732
2023-01-27,2238.723
2023-01-30,2201.521
2023-01-31,2235.269
2023-02-01,2246.064
2023-02-02,2310.122
2023-02-03,2286.723
2023-02-06,2232.346
2023-02-07,2240.451
2023-02-08,2178.915
2023-02-09,2155.38
2023-02-10,2147.434
2023-02-13,2199.361
2023-02-14,2195.259
2023-02-15,2234.231
2023-02-16,2192.377
2023-02-17,2192.386
2023-02-20,2193.705
2023-02-21,2117.575
2023-02-22,2155.725
2023-02-23,2160.66
2023-02-24,2133.031
2023-02-27,2102.779
2023-02-28,2116.197
2023-03-01,2148.564
2023-03-02,2145.734
2023-03-03,2156.517
2023-03-06,2214.058
2023-03-07,2181.823
2023-03-08,2204.422
2023-03-09,2205.2
2023-03-10,2181.09
2023-03-13,2092.644
2023-03-14,2120.099
2023-03-15,2088.054
2023-03-16,2085.174
2023-03-17,2076.088
2023-03-20,2101.768
2023-03-21,2133.917
2023-03-22,2142.661
2023-03-23,2222.094
2023-03-24,2191.471
2023-03-27,2190.584
2023-03-28,2174.933
2023-03-29,2121.536
2023-03-30,2102.593
2023-03-31,2112.713
2023-04-03,2102.605
2023-04-04,2118.906
2023-04-05,2107.565
2023-04-06,2091.299
2023-04-07,2091.299
2023-04-10,2076.977
2023-04-11,2053.685
2023-04-12,2045.986
2023-04-13,2041.435
2023-04-14,1999.257
2023-04-17,2051.402
2023-04-18,2070.582
2023-04-19,2059.859
2023-04-20,2045.851
2023-04-21,2052.145
2023-04-24,2079.064
2023-04-25,2061.386
2023-04-26,2064.368
2023-04-27,2107.166
2023-04-28,2111.439
2023-05-01,2135.48
2023-05-02,2123.228
2023-05-03,2136.653
2023-05-04,2116.747
2023-05-05,2138.558
2023-05-08,2152.639
2023-05-09,2122.293
2023-05-10,2136.565
2023-05-11,2161.577
2023-05-12,2138.504
2023-05-15,2133.319
2023-05-16,2152.022
2023-05-17,2187.822
2023-05-18,2191.662
2023-05-19,2177.854
2023-05-22,2136.46
2023-05-23,2086.998
2023-05-24,2076.253
2023-05-25,2064.471
2023-05-26,2070.597
2023-05-29,2085.706
2023-05-30,2048.6
2023-05-31,2021.551
2023-06-01,1996.318
2023-06-02,1989.537
2023-06-05,2023.076
2023-06-06,2032.493
2023-06-07,2083.755
2023-06-08,2108.367
2023-06-09,2133.93
2023-06-12,2147.277
2023-06-13,2174.559
2023-06-14,2145.286
2023-06-15,2187.446
2023-06-16,2169.737
2023-06-19,2137.135
2023-06-20,2154.367
2023-06-21,2137.332
2023-06-22,2144.963
2023-06-23,2133.476
2023-06-26,2098.644
2023-06-27,2081.717
2023-06-28,2078.865
2023-06-29,2070.819
2023-06-30,2068.646
2023-07-03,2085.862
2023-07-04,2086.8
2023-07-05,2102.233
2023-07-06,2095.6
2023-07-07,2106.285
2023-07-10,2081.962
2023-07-11,2120.563
2023-07-12,2172.178
2023-07-13,2206.931
2023-07-14,2211.763
2023-07-17,2187.992
2023-07-18,2263.51
2023-07-19,2331.35
2023-07-20,2273.079
2023-07-21,2268.459
2023-07-24,2221.638
2023-07-25,2134.994
2023-07-26,2212.54
2023-07-27,2195.983
2023-07-28,2216.864
2023-07-31,2251.953
2023-08-01,2253.967
2023-08-02,2231.474
2023-08-03,2252.104
2023-08-04,2257.736
2023-08-07,2241.469
2023-08-08,2189.794
2023-08-09,2225.486
2023-08-10,2233.372
2023-08-11,2220.042
2023-08-14,2191.091
2023-08-15,2192.777
2023-08-16,2178.814
2023-08-17,2149.267
2023-08-18,2145.745
2023-08-21,2170.038
2023-08-22,2187.621
2023-08-23,2194.594
2023-08-24,2162.293
2023-08-25,2172.519
2023-08-28,2183.82
2023-08-29,2185.699
2023-08-30,2204.904
2023-08-31,2203.472
2023-09-01,2207.122
2023-09-04,2178.437
2023-09-05,2190.088
2023-09-06,2177.11
2023-09-07,2145.829
2023-09-08,2147.037
2023-09-11,2197.682
2023-09-12,2197.604
2023-09-13,2171.344
2023-09-14,2178.713
2023-09-15,2188.099
2023-09-18,2197.198
2023-09-19,2176.803
2023-09-20,2209.979
2023-09-21,2189.455
2023-09-22,2196.767
2023-09-25,2193.565
2023-09-26,2157.87
2023-09-27,2161.143
2023-09-28,2185.654
2023-09-29,2201.855
2023-10-02,2208.012
2023-10-03,2169.213
2023-10-04,2155.56
2023-10-05,2155.04
2023-10-06,2178.648
2023-10-09,2033.517
2023-10-10,2040.323
2023-10-11,1999.762
2023-10-12,1983.378
2023-10-13,1964.697
2023-10-16,1954.324
2023-10-17,1956.635
2023-10-18,1943.703
2023-10-19,1899.387
2023-10-20,1882.882
2023-10-23,1840.604
2023-10-24,1865.22
2023-10-25,1844.638
2023-10-26,1826.239
2023-10-27,1827.288
2023-10-30,1893.944
2023-10-31,1883.164
2023-11-01,1897.994
2023-11-02,1952.121
2023-11-03,1996.763
2023-11-06,2018.589
2023-11-07,2071.637
2023-11-08,2080.197
2023-11-09,2046.061
2023-11-10,2039.475
2023-11-13,2019.75
2023-11-14,2104.289
2023-11-15,2078.677
2023-11-16,2124.831
2023-11-17,2148.785
2023-11-20,2163.719
2023-11-21,2169.708
2023-11-22,2210.555
2023-11-23,2200.691
2023-11-24,2209.463
2023-11-27,2216.577
2023-11-28,2233.975
2023-11-29,2252.826
2023-11-30,2212.706
2023-12-01,2223.138
2023-12-04,2236.914
2023-12-05,2249.904
2023-12-06,2247.882
2023-12-07,2238.862
2023-12-08,2231.122
2023-12-11,2231.324
2023-12-12,2225.617
2023-12-13,2256.907
2023-12-14,2290.441
2023-12-15,2289.218
2023-12-18,2325.725
2023-12-19,2352.375
2023-12-20,2379.748
2023-12-21,2382.034
2023-12-22,2390.363
2023-12-25,2411.378
2023-12-26,2384.834
2023-12-27,2405.528
2023-12-28,2389.426
2023-12-29,2391.52
2024-01-01,2425.552
2024-01-02,2388.884
2024-01-03,2362.026
2024-01-04,2360.243
2024-01-05,2369.948
2024-01-08,2383.063
2024-01-09,2372.383
2024-01-10,2365.547
2024-01-11,2380.401
2024-01-12,2383.331
2024-01-15,2359.435
2024-01-16,2333.177
2024-01-17,2305.368
2024-01-18,2340.875
2024-01-19,2359.886
2024-01-22,2367.254
2024-01-23,2389.486
2024-01-24,2403.509
2024-01-25,2389.82
2024-01-26,2403.365
2024-01-29,2455.509
2024-01-30,2438.331
2024-01-31,2424.153
2024-02-01,2412.121
2024-02-02,2417.426
2024-02-05,2420.272
2024-02-06,2448.544
2024-02-07,2459.803
2024-02-08,2461.089
2024-02-09,2502.916
2024-02-12,2495.443
2024-02-13,2505.53
2024-02-14,2512.775
2024-02-15,2527.602
2024-02-16,2524.53
2024-02-19,2543.55
2024-02-20,2514.84
2024-02-21,2495.872
2024-02-22,2570.139
2024-02-23,2572.338
2024-02-26,2595.688
2024-02-27,2623.864
2024-02-28,2625.825
2024-02-29,2665.737
2024-03-01,2683.087
2024-03-04,2671.595
2024-03-05,2622.347
2024-03-06,2645.419
2024-03-07,2647.639
2024-03-08,2641.494
2024-03-11,2597.722
2024-03-12,2594.869
2024-03-13,2601.84
2024-03-14,2564.803
2024-03-15,2544.922
2024-03-18,2599.9
2024-03-19,2605.657
2024-03-20,2658.94
2024-03-21,2692.931
2024-03-22,2674.288
2024-03-25,2702.705
2024-03-26,2711.742
2024-03-27,2693.474
2024-03-28,2708.606
2024-03-29,2708.606
2024-04-01,2694.546
2024-04-02,2638.644
2024-04-03,2642.129
2024-04-04,2595.038
2024-04-05,2585.677
2024-04-08,2670.823
2024-04-09,2643.424
2024-04-10,2577.733
2024-04-11,2547.145
2024-04-12,2505.904
2024-04-15,2474.664
2024-04-16,2460.331
2024-04-17,2428.571
2024-04-18,2434.7
2024-04-19,2439.856
2024-04-22,2458.964
2024-04-23,2480.716
2024-04-24,2481.32
2024-04-25,2458.607
2024-04-26,2467.515
2024-04-29,2505.374
2024-04-30,2512.095
2024-05-01,2478.622
2024-05-02,2483.947
2024-05-03,2477.126
2024-05-06,2477.939
2024-05-07,2520.484
2024-05-08,2536.262
2024-05-09,2533.528
2024-05-10,2539.747
2024-05-13,2585.08
2024-05-14,2614.884
2024-05-15,2640.197
2024-05-16,2568.571
2024-05-17,2569.214
2024-05-20,2634.546
2024-05-21,2649.118
2024-05-22,2637.307
2024-05-23,2627.892
2024-05-24,2636.16
2024-05-27,2629.089
2024-05-28,2640.043
2024-05-29,2626.878
2024-05-30,2613.552
2024-05-31,2610.267
2024-06-03,2646.891
2024-06-04,2609.659
2024-06-05,2588.396
2024-06-06,2569.725
2024-06-07,2557.095
2024-06-10,2595.948
2024-06-11,2620.738
2024-06-12,2633.292
2024-06-13,2620.658
2024-06-14,2610.949
2024-06-17,2603.488
2024-06-18,2593.625
2024-06-19,2614.391
2024-06-20,2562.949
2024-06-21,2555.9
2024-06-24,2564.233
2024-06-25,2568.975
2024-06-26,2572.588
2024-06-27,2579.497
2024-06-28,2584.259
2024-07-01,2598.718
2024-07-02,2604.579
2024-07-03,2619.446
2024-07-04,2645.679
2024-07-05,2658.165
2024-07-08,2687.606
2024-07-09,2677.636
2024-07-10,2700.592
2024-07-11,2739.445
2024-07-12,2759.651
2024-07-15,2756.166
2024-07-16,2756.707
2024-07-17,2730.695
2024-07-18,2704.335
2024-07-19,2716.299
2024-07-22,2739.586
2024-07-23,2766.859
2024-07-24,2715.941
2024-07-25,2708.236
2024-07-26,2724.122
2024-07-29,2656.739
2024-07-30,2625.615
2024-07-31,2658.714
2024-08-01,2598.38
2024-08-02,2558.65
2024-08-05,2504.251
2024-08-06,2534.774
2024-08-07,2566.007
2024-08-08,2640.519
2024-08-09,2687.569
2024-08-12,2649.068
2024-08-13,2674.485
2024-08-14,2740.837
2024-08-15,2789.283
2024-08-16,2804.935
2024-08-19,2828.045
2024-08-20,2830.227
2024-08-21,2797.237
2024-08-22,2806.505
2024-08-23,2823.902
2024-08-26,2846.553
2024-08-27,2847.153
2024-08-28,2845.907
2024-08-29,2862.797
2024-08-30,2888.027
2024-09-02,2883.935
2024-09-03,2804.458
2024-09-04,2802.125
2024-09-05,2792.49
2024-09-06,2757.848
2024-09-09,2703.29
2024-09-10,2694.437
2024-09-11,2711.077
2024-09-12,2767.603
2024-09-13,2783.129
2024-09-16,2740.95
2024-09-17,2710.468
2024-09-18,2716.648
2024-09-19,2726.16
2024-09-20,2731.249
2024-09-23,2762.97
2024-09-24,2801.008
2024-09-25,2819.996
2024-09-26,2866.341
2024-09-27,2845.532
2024-09-30,2892.219
2024-10-01,2804.734
2024-10-02,2788.512
2024-10-03,2781.214
2024-10-04,2787.041
2024-10-07,2783.419
2024-10-08,2817.374
2024-10-09,2847.402
2024-10-10,2832.673
2024-10-11,2842.795
2024-10-14,2860.372
2024-10-15,2882.626
2024-10-16,2885.069
2024-10-17,2902.404
2024-10-18,2911.322
2024-10-21,2948.005
2024-10-22,2927.726
2024-10-23,2893.349
2024-10-24,2906.279
2024-10-25,2899.309
2024-10-28,2959.739
2024-10-29,2983.782
2024-10-30,3012.168
2024-10-31,2973.257
2024-11-01,2969.112
2024-11-04,2981.363
2024-11-05,3009.141
2024-11-06,3010.302
2024-11-07,3034.0
2024-11-08,3015.056
2024-11-11,3049.518
2024-11-12,3072.498
2024-11-13,3064.756
2024-11-14,3027.133
2024-11-15,3006.021
2024-11-18,3014.429
2024-11-19,3046.63
2024-11-20,3092.506
2024-11-21,3170.495
2024-11-22,3171.851
2024-11-25,3248.31
2024-11-26,3260.432
2024-11-27,3209.619
2024-11-28,3191.132
2024-11-29,3215.245
2024-12-02,3225.496
2024-12-03,3285.239
2024-12-04,3329.281
2024-12-05,3323.301
2024-12-06,3324.647
2024-12-09,3361.546
2024-12-10,3292.343
2024-12-11,3311.122
2024-12-12,3310.617
2024-12-13,3262.795
2024-12-16,3286.95
2024-12-17,3373.252
2024-12-18,3344.97
2024-12-19,3307.074
2024-12-20,3355.185
2024-12-23,3351.275
2024-12-24,3373.952
2024-12-25,3365.251
2024-12-26,3351.928
2024-12-27,3334.071
2024-12-30,3338.232
2024-12-31,3376.793
2025-01-01,3394.669
2025-01-02,3357.229
2025-01-03,3377.681
2025-01-06,3434.087
2025-01-07,3414.12
2025-01-08,3392.724
2025-01-09,3404.351
2025-01-10,3363.275
2025-01-13,3386.833
2025-01-14,3469.808
2025-01-15,3539.618
2025-01-16,3549.889
2025-01-17,3581.447
2025-01-20,3588.559
2025-01-21,3610.31
2025-01-22,3609.18
2025-01-23,3563.258
2025-01-24,3561.447
2025-01-27,3529.316
2025-01-28,3575.259
2025-01-29,3502.343
2025-01-30,3476.37
2025-01-31,3482.063
2025-02-03,3442.276
2025-02-04,3474.068
2025-02-05,3530.176
2025-02-06,3535.861
2025-02-07,3512.186
2025-02-10,3603.774
2025-02-11,3562.462
2025-02-12,3520.892
2025-02-13,3605.555
2025-02-14,3599.403
2025-02-17,3584.677
2025-02-18,3640.201
2025-02-19,3602.638
2025-02-20,3533.525
2025-02-21,3478.988
2025-02-24,3431.307
2025-02-25,3421.679
2025-02-26,3447.266
2025-02-27,3407.006
2025-02-28,3409.676
2025-03-03,3412.172
2025-03-04,3342.679
2025-03-05,3421.478
2025-03-06,3356.589
2025-03-07,3338.628
2025-03-10,3269.763
2025-03-11,3302.344
2025-03-12,3370.421
2025-03-13,3319.747
2025-03-14,3356.939
2025-03-17,3397.523
2025-03-18,3365.311
2025-03-19,3374.98
2025-03-20,3374.716
2025-03-21,3361.611
2025-03-24,3366.388
2025-03-25,3373.384
2025-03-26,3302.547
2025-03-27,3316.298
2025-03-28,3270.268
2025-03-31,3218.688
2025-04-01,3266.156
2025-04-02,3302.572
2025-04-03,3216.839
2025-04-04,3118.11
2025-04-07,3029.238
2025-04-08,3075.63
2025-04-09,3137.581
2025-04-10,3149.775
2025-04-11,3195.445
2025-04-14,3268.316
2025-04-15,3283.322
2025-04-16,3285.701
2025-04-17,3265.396
2025-04-18,3265.396
2025-04-21,3144.879
2025-04-22,3200.478
2025-04-23,3306.527
2025-04-24,3373.361
2025-04-25,3391.53
2025-04-28,3372.775
2025-04-29,3427.641
2025-04-30,3420.093
2025-05-01,3431.776
2025-05-02,3469.883
2025-05-05,3499.717
2025-05-06,3485.668
2025-05-07,3592.726
2025-05-08,3637.354
2025-05-09,3624.157
2025-05-12,3633.262
2025-05-13,3637.654
2025-05-14,3617.378
2025-05-15,3578.949
2025-05-16,3579.284
2025-05-19,3615.855
2025-05-20,3654.231
2025-05-21,3579.167
2025-05-22,3548.197
2025-05-23,3540.604
2025-05-26,3625.956
2025-05-27,3680.924
2025-05-28,3722.091
2025-05-29,3723.051
2025-05-30,3699.716
2025-06-02,3726.088
2025-06-03,3748.542
2025-06-04,3762.162
2025-06-05,3775.25
2025-06-06,3794.832
2025-06-09,3795.343
2025-06-10,3792.399
2025-06-11,3779.641
2025-06-12,3706.15
2025-06-13,3625.72
2025-06-16,3794.143
2025-06-17,3766.361
2025-06-18,3826.056
2025-06-19,3819.515
2025-06-20,3802.973
2025-06-23,3856.946
2025-06-24,3956.395
2025-06-25,3979.3
2025-06-26,3959.253
2025-06-27,3964.068
2025-06-30,4053.978
