Date,SWITZERLAND MID GROWTH Mid Cap
2015-08-27,1394.473
2015-08-28,1389.042
2015-08-31,1391.571
2015-09-01,1370.596
2015-09-02,1365.134
2015-09-03,1380.663
2015-09-04,1361.475
2015-09-07,1364.171
2015-09-08,1373.84
2015-09-09,1387.664
2015-09-10,1386.426
2015-09-11,1374.207
2015-09-14,1368.093
2015-09-15,1372.227
2015-09-16,1386.676
2015-09-17,1388.285
2015-09-18,1389.779
2015-09-21,1388.034
2015-09-22,1350.236
2015-09-23,1337.752
2015-09-24,1326.148
2015-09-25,1335.302
2015-09-28,1319.851
2015-09-29,1309.828
2015-09-30,1332.233
2015-10-01,1329.538
2015-10-02,1339.473
2015-10-05,1360.082
2015-10-06,1387.558
2015-10-07,1366.111
2015-10-08,1383.572
2015-10-09,1400.051
2015-10-12,1399.537
2015-10-13,1392.259
2015-10-14,1390.634
2015-10-15,1412.582
2015-10-16,1431.17
2015-10-19,1425.751
2015-10-20,1431.158
2015-10-21,1433.147
2015-10-22,1434.001
2015-10-23,1448.472
2015-10-26,1440.023
2015-10-27,1421.388
2015-10-28,1433.627
2015-10-29,1428.002
2015-10-30,1436.593
2015-11-02,1456.827
2015-11-03,1450.283
2015-11-04,1441.967
2015-11-05,1440.795
2015-11-06,1433.148
2015-11-09,1416.119
2015-11-10,1415.039
2015-11-11,1430.458
2015-11-12,1423.164
2015-11-13,1408.519
2015-11-16,1407.01
2015-11-17,1417.118
2015-11-18,1414.604
2015-11-19,1428.292
2015-11-20,1425.997
2015-11-23,1419.844
2015-11-24,1407.701
2015-11-25,1422.321
2015-11-26,1421.639
2015-11-27,1418.249
2015-11-30,1433.392
2015-12-01,1429.389
2015-12-02,1429.923
2015-12-03,1450.464
2015-12-04,1443.111
2015-12-07,1457.551
2015-12-08,1450.679
2015-12-09,1445.882
2015-12-10,1434.342
2015-12-11,1420.189
2015-12-14,1418.805
2015-12-15,1441.904
2015-12-16,1449.006
2015-12-17,1444.982
2015-12-18,1430.052
2015-12-21,1420.452
2015-12-22,1429.781
2015-12-23,1446.66
2015-12-24,1455.525
2015-12-25,1455.525
2015-12-28,1462.413
2015-12-29,1475.263
2015-12-30,1480.405
2015-12-31,1464.506
2016-01-01,1464.506
2016-01-04,1428.568
2016-01-05,1429.429
2016-01-06,1414.639
2016-01-07,1393.043
2016-01-08,1386.401
2016-01-11,1373.409
2016-01-12,1392.973
2016-01-13,1402.321
2016-01-14,1382.951
2016-01-15,1357.546
2016-01-18,1342.364
2016-01-19,1376.269
2016-01-20,1344.052
2016-01-21,1337.679
2016-01-22,1370.631
2016-01-25,1380.061
2016-01-26,1392.456
2016-01-27,1406.868
2016-01-28,1398.751
2016-01-29,1407.951
2016-02-01,1419.214
2016-02-02,1405.903
2016-02-03,1410.392
2016-02-04,1405.901
2016-02-05,1398.148
2016-02-08,1356.396
2016-02-09,1366.513
2016-02-10,1383.997
2016-02-11,1351.12
2016-02-12,1374.576
2016-02-15,1398.624
2016-02-16,1397.186
2016-02-17,1421.317
2016-02-18,1429.159
2016-02-19,1433.829
2016-02-22,1435.562
2016-02-23,1430.19
2016-02-24,1412.148
2016-02-25,1442.206
2016-02-26,1437.006
2016-02-29,1439.463
2016-03-01,1458.963
2016-03-02,1446.012
2016-03-03,1450.671
2016-03-04,1463.019
2016-03-07,1460.975
2016-03-08,1466.032
2016-03-09,1460.156
2016-03-10,1458.34
2016-03-11,1487.193
2016-03-14,1491.682
2016-03-15,1474.634
2016-03-16,1472.764
2016-03-17,1505.192
2016-03-18,1480.332
2016-03-21,1490.405
2016-03-22,1497.657
2016-03-23,1506.657
2016-03-24,1487.6
2016-03-25,1487.6
2016-03-28,1493.181
2016-03-29,1498.667
2016-03-30,1537.552
2016-03-31,1543.777
2016-04-01,1530.924
2016-04-04,1541.077
2016-04-05,1543.451
2016-04-06,1559.193
2016-04-07,1559.729
2016-04-08,1570.87
2016-04-11,1568.867
2016-04-12,1568.953
2016-04-13,1561.262
2016-04-14,1561.352
2016-04-15,1563.046
2016-04-18,1576.294
2016-04-19,1596.713
2016-04-20,1580.845
2016-04-21,1565.082
2016-04-22,1555.111
2016-04-25,1563.111
2016-04-26,1565.099
2016-04-27,1571.019
2016-04-28,1581.791
2016-04-29,1583.305
2016-05-02,1600.486
2016-05-03,1594.443
2016-05-04,1584.392
2016-05-05,1566.877
2016-05-06,1568.73
2016-05-09,1583.584
2016-05-10,1592.804
2016-05-11,1592.596
2016-05-12,1590.899
2016-05-13,1587.975
2016-05-16,1586.755
2016-05-17,1590.529
2016-05-18,1581.324
2016-05-19,1562.429
2016-05-20,1575.581
2016-05-23,1580.931
2016-05-24,1588.146
2016-05-25,1586.247
2016-05-26,1597.133
2016-05-27,1593.751
2016-05-30,1596.27
2016-05-31,1589.897
2016-06-01,1592.657
2016-06-02,1586.5
2016-06-03,1604.167
2016-06-06,1613.243
2016-06-07,1631.432
2016-06-08,1629.895
2016-06-09,1607.595
2016-06-10,1586.018
2016-06-13,1555.784
2016-06-14,1534.004
2016-06-15,1548.354
2016-06-16,1522.282
2016-06-17,1544.89
2016-06-20,1587.311
2016-06-21,1590.249
2016-06-22,1589.943
2016-06-23,1610.412
2016-06-24,1549.306
2016-06-27,1478.576
2016-06-28,1519.683
2016-06-29,1566.712
2016-06-30,1585.832
2016-07-01,1607.149
2016-07-04,1602.265
2016-07-05,1578.804
2016-07-06,1562.443
2016-07-07,1584.726
2016-07-08,1590.998
2016-07-11,1614.121
2016-07-12,1606.681
2016-07-13,1618.939
2016-07-14,1622.651
2016-07-15,1619.957
2016-07-18,1633.395
2016-07-19,1620.601
2016-07-20,1635.639
2016-07-21,1609.224
2016-07-22,1619.355
2016-07-25,1618.694
2016-07-26,1621.653
2016-07-27,1615.608
2016-07-28,1620.269
2016-07-29,1656.395
2016-08-01,1655.796
2016-08-02,1645.752
2016-08-03,1628.475
2016-08-04,1640.671
2016-08-05,1637.02
2016-08-08,1637.056
2016-08-09,1650.843
2016-08-10,1655.217
2016-08-11,1683.6
2016-08-12,1674.986
2016-08-15,1681.41
2016-08-16,1692.721
2016-08-17,1680.659
2016-08-18,1695.739
2016-08-19,1685.33
2016-08-22,1690.2
2016-08-23,1699.105
2016-08-24,1688.21
2016-08-25,1678.817
2016-08-26,1686.745
2016-08-29,1669.592
2016-08-30,1667.756
2016-08-31,1658.904
2016-09-01,1660.469
2016-09-02,1681.828
2016-09-05,1684.993
2016-09-06,1697.945
2016-09-07,1709.034
2016-09-08,1702.886
2016-09-09,1663.938
2016-09-12,1657.508
2016-09-13,1659.739
2016-09-14,1668.24
2016-09-15,1677.25
2016-09-16,1661.466
2016-09-19,1672.196
2016-09-20,1678.381
2016-09-21,1677.183
2016-09-22,1703.82
2016-09-23,1690.839
2016-09-26,1683.787
2016-09-27,1675.055
2016-09-28,1686.603
2016-09-29,1682.359
2016-09-30,1685.664
2016-10-03,1686.902
2016-10-04,1680.905
2016-10-05,1678.503
2016-10-06,1671.747
2016-10-07,1654.659
2016-10-10,1657.958
2016-10-11,1637.418
2016-10-12,1618.585
2016-10-13,1614.019
2016-10-14,1625.643
2016-10-17,1610.001
2016-10-18,1620.486
2016-10-19,1637.605
2016-10-20,1607.684
2016-10-21,1596.044
2016-10-24,1579.238
2016-10-25,1565.566
2016-10-26,1564.893
2016-10-27,1560.562
2016-10-28,1560.192
2016-10-31,1583.451
2016-11-01,1586.948
2016-11-02,1582.582
2016-11-03,1576.31
2016-11-04,1574.603
2016-11-07,1580.346
2016-11-08,1585.087
2016-11-09,1592.84
2016-11-10,1555.962
2016-11-11,1544.408
2016-11-14,1527.446
2016-11-15,1529.344
2016-11-16,1541.275
2016-11-17,1560.139
2016-11-18,1543.394
2016-11-21,1538.588
2016-11-22,1522.015
2016-11-23,1513.754
2016-11-24,1530.47
2016-11-25,1583.237
2016-11-28,1583.097
2016-11-29,1610.478
2016-11-30,1588.091
2016-12-01,1580.18
2016-12-02,1594.035
2016-12-05,1597.514
2016-12-06,1612.595
2016-12-07,1604.23
2016-12-08,1578.725
2016-12-09,1597.568
2016-12-12,1589.43
2016-12-13,1606.676
2016-12-14,1579.193
2016-12-15,1554.271
2016-12-16,1591.305
2016-12-19,1598.161
2016-12-20,1576.141
2016-12-21,1595.701
2016-12-22,1617.068
2016-12-23,1617.353
2016-12-26,1617.353
2016-12-27,1617.214
2016-12-28,1618.651
2016-12-29,1629.724
2016-12-30,1639.68
2017-01-02,1639.68
2017-01-03,1628.095
2017-01-04,1642.993
2017-01-05,1673.231
2017-01-06,1669.637
2017-01-09,1666.513
2017-01-10,1673.39
2017-01-11,1657.323
2017-01-12,1676.688
2017-01-13,1682.107
2017-01-16,1676.797
2017-01-17,1699.664
2017-01-18,1703.672
2017-01-19,1684.716
2017-01-20,1684.891
2017-01-23,1706.518
2017-01-24,1699.974
2017-01-25,1721.645
2017-01-26,1777.128
2017-01-27,1780.086
2017-01-30,1778.566
2017-01-31,1766.105
2017-02-01,1754.95
2017-02-02,1752.778
2017-02-03,1755.515
2017-02-06,1749.016
2017-02-07,1755.314
2017-02-08,1767.948
2017-02-09,1760.362
2017-02-10,1771.28
2017-02-13,1771.594
2017-02-14,1762.066
2017-02-15,1771.61
2017-02-16,1787.384
2017-02-17,1785.504
2017-02-20,1796.539
2017-02-21,1789.324
2017-02-22,1789.212
2017-02-23,1796.864
2017-02-24,1792.233
2017-02-27,1803.755
2017-02-28,1817.759
2017-03-01,1810.312
2017-03-02,1808.884
2017-03-03,1810.18
2017-03-06,1810.541
2017-03-07,1807.68
2017-03-08,1802.959
2017-03-09,1806.147
2017-03-10,1824.169
2017-03-13,1836.267
2017-03-14,1823.554
2017-03-15,1827.407
2017-03-16,1855.415
2017-03-17,1853.203
2017-03-20,1858.626
2017-03-21,1851.523
2017-03-22,1852.544
2017-03-23,1855.819
2017-03-24,1857.028
2017-03-27,1861.264
2017-03-28,1869.163
2017-03-29,1855.18
2017-03-30,1870.067
2017-03-31,1862.486
2017-04-03,1856.864
2017-04-04,1864.273
2017-04-05,1861.891
2017-04-06,1863.474
2017-04-07,1858.973
2017-04-10,1867.416
2017-04-11,1880.519
2017-04-12,1895.048
2017-04-13,1895.44
2017-04-14,1895.44
2017-04-17,1901.401
2017-04-18,1893.754
2017-04-19,1902.721
2017-04-20,1914.028
2017-04-21,1897.514
2017-04-24,1930.151
2017-04-25,1948.999
2017-04-26,1959.886
2017-04-27,1959.12
2017-04-28,1942.33
2017-05-01,1945.261
2017-05-02,1968.461
2017-05-03,1979.446
2017-05-04,1987.699
2017-05-05,2001.287
2017-05-08,1989.53
2017-05-09,1989.024
2017-05-10,1984.026
2017-05-11,1980.002
2017-05-12,1999.41
2017-05-15,2009.394
2017-05-16,2029.521
2017-05-17,2010.437
2017-05-18,2003.865
2017-05-19,2037.824
2017-05-22,2048.118
2017-05-23,2053.114
2017-05-24,2053.628
2017-05-25,2063.134
2017-05-26,2057.189
2017-05-29,2052.289
2017-05-30,2048.963
2017-05-31,2063.757
2017-06-01,2073.731
2017-06-02,2095.788
2017-06-05,2094.159
2017-06-06,2080.55
2017-06-07,2070.413
2017-06-08,2055.621
2017-06-09,2062.511
2017-06-12,2037.676
2017-06-13,2059.312
2017-06-14,2068.47
2017-06-15,2040.582
2017-06-16,2078.246
2017-06-19,2092.157
2017-06-20,2078.039
2017-06-21,2083.182
2017-06-22,2082.891
2017-06-23,2080.224
2017-06-26,2071.331
2017-06-27,2067.159
2017-06-28,2068.012
2017-06-29,2053.207
2017-06-30,2059.662
2017-07-03,2061.262
2017-07-04,2047.565
2017-07-05,2054.474
2017-07-06,2034.879
2017-07-07,2040.259
2017-07-10,2044.736
2017-07-11,2026.969
2017-07-12,2070.009
2017-07-13,2061.205
2017-07-14,2083.885
2017-07-17,2097.735
2017-07-18,2106.38
2017-07-19,2108.37
2017-07-20,2106.052
2017-07-21,2099.148
2017-07-24,2084.283
2017-07-25,2076.701
2017-07-26,2095.405
2017-07-27,2094.676
2017-07-28,2085.289
2017-07-31,2108.806
2017-08-01,2106.949
2017-08-02,2124.076
2017-08-03,2127.575
2017-08-04,2124.806
2017-08-07,2118.652
2017-08-08,2108.224
2017-08-09,2106.981
2017-08-10,2078.615
2017-08-11,2072.074
2017-08-14,2089.06
2017-08-15,2084.35
2017-08-16,2089.871
2017-08-17,2113.112
2017-08-18,2093.235
2017-08-21,2106.82
2017-08-22,2116.163
2017-08-23,2115.339
2017-08-24,2121.095
2017-08-25,2129.029
2017-08-28,2124.249
2017-08-29,2126.401
2017-08-30,2120.224
2017-08-31,2121.981
2017-09-01,2130.139
2017-09-04,2135.11
2017-09-05,2137.481
2017-09-06,2135.39
2017-09-07,2162.212
2017-09-08,2184.069
2017-09-11,2199.644
2017-09-12,2203.598
2017-09-13,2196.09
2017-09-14,2193.422
2017-09-15,2197.605
2017-09-18,2209.228
2017-09-19,2216.868
2017-09-20,2222.898
2017-09-21,2196.541
2017-09-22,2212.563
2017-09-25,2212.78
2017-09-26,2188.205
2017-09-27,2166.044
2017-09-28,2187.719
2017-09-29,2210.425
2017-10-02,2211.328
2017-10-03,2223.657
2017-10-04,2238.301
2017-10-05,2223.604
2017-10-06,2203.699
2017-10-09,2204.81
2017-10-10,2236.597
2017-10-11,2241.095
2017-10-12,2249.248
2017-10-13,2253.45
2017-10-16,2235.431
2017-10-17,2218.38
2017-10-18,2221.782
2017-10-19,2224.548
2017-10-20,2210.262
2017-10-23,2219.905
2017-10-24,2203.758
2017-10-25,2202.841
2017-10-26,2225.667
2017-10-27,2229.713
2017-10-30,2230.492
2017-10-31,2229.757
2017-11-01,2212.626
2017-11-02,2216.537
2017-11-03,2226.942
2017-11-06,2216.903
2017-11-07,2211.669
2017-11-08,2216.323
2017-11-09,2180.034
2017-11-10,2184.695
2017-11-13,2179.297
2017-11-14,2187.13
2017-11-15,2173.748
2017-11-16,2190.462
2017-11-17,2195.61
2017-11-20,2218.924
2017-11-21,2220.872
2017-11-22,2221.781
2017-11-23,2225.04
2017-11-24,2230.698
2017-11-27,2214.948
2017-11-28,2220.46
2017-11-29,2206.229
2017-11-30,2229.592
2017-12-01,2201.654
2017-12-04,2208.155
2017-12-05,2204.815
2017-12-06,2203.227
2017-12-07,2191.769
2017-12-08,2200.173
2017-12-11,2195.904
2017-12-12,2205.12
2017-12-13,2217.969
2017-12-14,2211.283
2017-12-15,2196.117
2017-12-18,2233.187
2017-12-19,2217.816
2017-12-20,2220.005
2017-12-21,2226.82
2017-12-22,2226.332
2017-12-25,2226.332
2017-12-26,2226.782
2017-12-27,2245.858
2017-12-28,2260.825
2017-12-29,2264.372
2018-01-01,2264.372
2018-01-02,2269.729
2018-01-03,2289.466
2018-01-04,2309.778
2018-01-05,2332.361
2018-01-08,2323.405
2018-01-09,2323.485
2018-01-10,2316.602
2018-01-11,2317.36
2018-01-12,2333.76
2018-01-15,2357.543
2018-01-16,2351.795
2018-01-17,2362.304
2018-01-18,2377.487
2018-01-19,2396.263
2018-01-22,2400.513
2018-01-23,2401.796
2018-01-24,2420.055
2018-01-25,2432.992
2018-01-26,2434.141
2018-01-29,2417.126
2018-01-30,2415.995
2018-01-31,2413.614
2018-02-01,2394.305
2018-02-02,2352.076
2018-02-05,2309.881
2018-02-06,2247.994
2018-02-07,2268.543
2018-02-08,2212.321
2018-02-09,2189.289
2018-02-12,2232.441
2018-02-13,2236.535
2018-02-14,2271.071
2018-02-15,2317.812
2018-02-16,2336.954
2018-02-19,2297.378
2018-02-20,2303.118
2018-02-21,2313.404
2018-02-22,2307.989
2018-02-23,2294.233
2018-02-26,2308.671
2018-02-27,2294.9
2018-02-28,2270.685
2018-03-01,2206.103
2018-03-02,2191.618
2018-03-05,2232.945
2018-03-06,2231.744
2018-03-07,2233.123
2018-03-08,2244.652
2018-03-09,2262.396
2018-03-12,2270.225
2018-03-13,2257.599
2018-03-14,2242.026
2018-03-15,2252.758
2018-03-16,2240.305
2018-03-19,2235.15
2018-03-20,2235.402
2018-03-21,2234.5
2018-03-22,2211.821
2018-03-23,2206.722
2018-03-26,2197.677
2018-03-27,2214.893
2018-03-28,2218.646
2018-03-29,2208.757
2018-03-30,2208.757
2018-04-02,2214.886
2018-04-03,2184.021
2018-04-04,2159.018
2018-04-05,2206.803
2018-04-06,2206.566
2018-04-09,2214.796
2018-04-10,2224.548
2018-04-11,2198.862
2018-04-12,2211.412
2018-04-13,2213.889
2018-04-16,2220.342
2018-04-17,2243.205
2018-04-18,2254.354
2018-04-19,2253.551
2018-04-20,2242.874
2018-04-23,2241.693
2018-04-24,2228.945
2018-04-25,2193.577
2018-04-26,2218.518
2018-04-27,2228.139
2018-04-30,2220.398
2018-05-01,2207.021
2018-05-02,2217.409
2018-05-03,2203.999
2018-05-04,2217.824
2018-05-07,2251.301
2018-05-08,2246.799
2018-05-09,2250.425
2018-05-10,2251.21
2018-05-11,2292.788
2018-05-14,2297.303
2018-05-15,2283.966
2018-05-16,2275.382
2018-05-17,2282.986
2018-05-18,2289.484
2018-05-21,2290.746
2018-05-22,2298.661
2018-05-23,2262.328
2018-05-24,2268.965
2018-05-25,2281.367
2018-05-28,2283.955
2018-05-29,2255.379
2018-05-30,2257.147
2018-05-31,2253.552
2018-06-01,2268.037
2018-06-04,2279.349
2018-06-05,2273.481
2018-06-06,2297.136
2018-06-07,2305.302
2018-06-08,2299.193
2018-06-11,2329.492
2018-06-12,2338.09
2018-06-13,2354.707
2018-06-14,2350.295
2018-06-15,2327.06
2018-06-18,2299.637
2018-06-19,2262.794
2018-06-20,2273.829
2018-06-21,2264.377
2018-06-22,2298.881
2018-06-25,2264.166
2018-06-26,2272.384
2018-06-27,2271.375
2018-06-28,2241.835
2018-06-29,2280.822
2018-07-02,2250.49
2018-07-03,2276.046
2018-07-04,2271.94
2018-07-05,2286.435
2018-07-06,2306.498
2018-07-09,2337.439
2018-07-10,2346.543
2018-07-11,2332.687
2018-07-12,2331.251
2018-07-13,2331.667
2018-07-16,2342.515
2018-07-17,2340.252
2018-07-18,2345.053
2018-07-19,2318.58
2018-07-20,2344.148
2018-07-23,2332.808
2018-07-24,2346.803
2018-07-25,2361.515
2018-07-26,2389.57
2018-07-27,2392.722
2018-07-30,2397.509
2018-07-31,2386.985
2018-08-01,2380.253
2018-08-02,2383.721
2018-08-03,2389.328
2018-08-06,2381.472
2018-08-07,2393.303
2018-08-08,2388.146
2018-08-09,2409.308
2018-08-10,2375.653
2018-08-13,2366.233
2018-08-14,2366.631
2018-08-15,2329.119
2018-08-16,2348.186
2018-08-17,2342.188
2018-08-20,2364.643
2018-08-21,2383.08
2018-08-22,2400.437
2018-08-23,2404.859
2018-08-24,2411.001
2018-08-27,2436.667
2018-08-28,2445.966
2018-08-29,2461.928
2018-08-30,2464.546
2018-08-31,2464.219
2018-09-03,2461.628
2018-09-04,2421.395
2018-09-05,2382.952
2018-09-06,2376.67
2018-09-07,2389.611
2018-09-10,2390.04
2018-09-11,2409.484
2018-09-12,2432.829
2018-09-13,2444.644
2018-09-14,2457.05
2018-09-17,2455.958
2018-09-18,2463.757
2018-09-19,2445.711
2018-09-20,2472.11
2018-09-21,2462.701
2018-09-24,2448.379
2018-09-25,2459.513
2018-09-26,2462.21
2018-09-27,2445.471
2018-09-28,2430.201
2018-10-01,2434.036
2018-10-02,2419.405
2018-10-03,2415.192
2018-10-04,2351.918
2018-10-05,2328.497
2018-10-08,2280.563
2018-10-09,2264.219
2018-10-10,2208.402
2018-10-11,2182.291
2018-10-12,2183.105
2018-10-15,2182.975
2018-10-16,2226.11
2018-10-17,2220.11
2018-10-18,2212.811
2018-10-19,2188.797
2018-10-22,2177.05
2018-10-23,2123.694
2018-10-24,2109.055
2018-10-25,2120.078
2018-10-26,2130.635
2018-10-29,2149.24
2018-10-30,2149.396
2018-10-31,2201.124
2018-11-01,2210.886
2018-11-02,2221.389
2018-11-05,2197.426
2018-11-06,2201.242
2018-11-07,2224.449
2018-11-08,2207.259
2018-11-09,2199.128
2018-11-12,2155.062
2018-11-13,2157.883
2018-11-14,2145.339
2018-11-15,2126.468
2018-11-16,2132.503
2018-11-19,2114.218
2018-11-20,2078.553
2018-11-21,2095.75
2018-11-22,2094.188
2018-11-23,2100.911
2018-11-26,2116.328
2018-11-27,2100.543
2018-11-28,2097.079
2018-11-29,2145.483
2018-11-30,2123.592
2018-12-03,2156.795
2018-12-04,2147.396
2018-12-05,2120.887
2018-12-06,2064.407
2018-12-07,2082.946
2018-12-10,2038.581
2018-12-11,2064.431
2018-12-12,2101.019
2018-12-13,2091.703
2018-12-14,2059.736
2018-12-17,2020.899
2018-12-18,1992.15
2018-12-19,2004.124
2018-12-20,1945.968
2018-12-21,1944.914
2018-12-24,1947.961
2018-12-25,1947.961
2018-12-26,1947.272
2018-12-27,1919.851
2018-12-28,1972.615
2018-12-31,1969.714
2019-01-01,1969.714
2019-01-02,1964.632
2019-01-03,1934.82
2019-01-04,1992.67
2019-01-07,2014.902
2019-01-08,2011.755
2019-01-09,2053.942
2019-01-10,2067.098
2019-01-11,2062.081
2019-01-14,2047.767
2019-01-15,2043.667
2019-01-16,2057.292
2019-01-17,2080.389
2019-01-18,2116.932
2019-01-21,2123.974
2019-01-22,2106.212
2019-01-23,2109.018
2019-01-24,2120.197
2019-01-25,2120.958
2019-01-28,2108.557
2019-01-29,2118.874
2019-01-30,2107.06
2019-01-31,2108.028
2019-02-01,2100.732
2019-02-04,2098.839
2019-02-05,2133.987
2019-02-06,2135.739
2019-02-07,2107.176
2019-02-08,2091.445
2019-02-11,2107.832
2019-02-12,2115.751
2019-02-13,2123.623
2019-02-14,2130.418
2019-02-15,2142.479
2019-02-18,2156.589
2019-02-19,2152.921
2019-02-20,2166.61
2019-02-21,2160.773
2019-02-22,2174.098
2019-02-25,2197.477
2019-02-26,2206.956
2019-02-27,2194.574
2019-02-28,2194.689
2019-03-01,2217.463
2019-03-04,2221.402
2019-03-05,2220.504
2019-03-06,2214.609
2019-03-07,2192.8
2019-03-08,2175.845
2019-03-11,2191.875
2019-03-12,2199.906
2019-03-13,2226.264
2019-03-14,2255.66
2019-03-15,2271.518
2019-03-18,2268.092
2019-03-19,2272.613
2019-03-20,2262.492
2019-03-21,2270.955
2019-03-22,2227.636
2019-03-25,2224.144
2019-03-26,2237.941
2019-03-27,2228.807
2019-03-28,2237.507
2019-03-29,2263.077
2019-04-01,2279.016
2019-04-02,2279.661
2019-04-03,2300.766
2019-04-04,2285.408
2019-04-05,2305.422
2019-04-08,2309.511
2019-04-09,2304.041
2019-04-10,2311.743
2019-04-11,2310.395
2019-04-12,2323.585
2019-04-15,2325.662
2019-04-16,2339.234
2019-04-17,2322.146
2019-04-18,2327.75
2019-04-19,2327.75
2019-04-22,2322.594
2019-04-23,2348.565
2019-04-24,2350.543
2019-04-25,2340.897
2019-04-26,2358.507
2019-04-29,2357.502
2019-04-30,2357.262
2019-05-01,2366.901
2019-05-02,2366.728
2019-05-03,2380.031
2019-05-06,2361.92
2019-05-07,2345.319
2019-05-08,2365.82
2019-05-09,2324.123
2019-05-10,2341.08
2019-05-13,2316.064
2019-05-14,2335.26
2019-05-15,2351.57
2019-05-16,2389.302
2019-05-17,2374.566
2019-05-20,2350.61
2019-05-21,2379.577
2019-05-22,2399.509
2019-05-23,2372.551
2019-05-24,2385.089
2019-05-27,2386.856
2019-05-28,2374.812
2019-05-29,2336.483
2019-05-30,2334.398
2019-05-31,2342.94
2019-06-03,2375.683
2019-06-04,2375.462
2019-06-05,2414.299
2019-06-06,2409.364
2019-06-07,2445.008
2019-06-10,2438.092
2019-06-11,2470.111
2019-06-12,2477.48
2019-06-13,2473.177
2019-06-14,2453.36
2019-06-17,2455.386
2019-06-18,2493.821
2019-06-19,2500.282
2019-06-20,2536.852
2019-06-21,2520.625
2019-06-24,2545.857
2019-06-25,2548.332
2019-06-26,2525.119
2019-06-27,2513.686
2019-06-28,2549.481
2019-07-01,2539.932
2019-07-02,2528.499
2019-07-03,2550.407
2019-07-04,2545.419
2019-07-05,2500.867
2019-07-08,2489.468
2019-07-09,2472.578
2019-07-10,2487.255
2019-07-11,2484.768
2019-07-12,2488.761
2019-07-15,2504.244
2019-07-16,2509.564
2019-07-17,2517.912
2019-07-18,2500.174
2019-07-19,2511.473
2019-07-22,2507.855
2019-07-23,2513.213
2019-07-24,2508.655
2019-07-25,2486.755
2019-07-26,2477.472
2019-07-29,2491.471
2019-07-30,2477.317
2019-07-31,2484.729
2019-08-01,2474.107
2019-08-02,2476.575
2019-08-05,2438.233
2019-08-06,2424.084
2019-08-07,2446.926
2019-08-08,2478.191
2019-08-09,2478.006
2019-08-12,2482.576
2019-08-13,2473.42
2019-08-14,2430.049
2019-08-15,2417.101
2019-08-16,2430.485
2019-08-19,2453.448
2019-08-20,2441.21
2019-08-21,2469.138
2019-08-22,2451.558
2019-08-23,2445.185
2019-08-26,2440.613
2019-08-27,2442.128
2019-08-28,2429.819
2019-08-29,2448.657
2019-08-30,2467.617
2019-09-02,2461.043
2019-09-03,2465.253
2019-09-04,2495.949
2019-09-05,2504.477
2019-09-06,2530.464
2019-09-09,2529.694
2019-09-10,2496.766
2019-09-11,2507.579
2019-09-12,2518.76
2019-09-13,2520.912
2019-09-16,2482.958
2019-09-17,2490.716
2019-09-18,2501.23
2019-09-19,2516.961
2019-09-20,2514.661
2019-09-23,2500.878
2019-09-24,2505.676
2019-09-25,2490.326
2019-09-26,2497.803
2019-09-27,2509.079
2019-09-30,2497.887
2019-10-01,2484.707
2019-10-02,2415.788
2019-10-03,2430.601
2019-10-04,2457.366
2019-10-07,2493.659
2019-10-08,2468.981
2019-10-09,2468.06
2019-10-10,2480.242
2019-10-11,2516.172
2019-10-14,2516.551
2019-10-15,2539.445
2019-10-16,2546.278
2019-10-17,2545.096
2019-10-18,2524.185
2019-10-21,2525.547
2019-10-22,2523.701
2019-10-23,2510.361
2019-10-24,2521.144
2019-10-25,2538.301
2019-10-28,2553.868
2019-10-29,2562.575
2019-10-30,2579.827
2019-10-31,2587.218
2019-11-01,2598.665
2019-11-04,2630.926
2019-11-05,2600.628
2019-11-06,2593.67
2019-11-07,2595.94
2019-11-08,2592.717
2019-11-11,2597.402
2019-11-12,2584.488
2019-11-13,2605.84
2019-11-14,2601.823
2019-11-15,2618.367
2019-11-18,2624.196
2019-11-19,2607.294
2019-11-20,2607.213
2019-11-21,2599.769
2019-11-22,2605.698
2019-11-25,2622.096
2019-11-26,2656.957
2019-11-27,2661.096
2019-11-28,2663.663
2019-11-29,2654.377
2019-12-02,2633.028
2019-12-03,2630.316
2019-12-04,2642.797
2019-12-05,2659.42
2019-12-06,2671.78
2019-12-09,2673.311
2019-12-10,2662.891
2019-12-11,2665.746
2019-12-12,2674.103
2019-12-13,2691.128
2019-12-16,2723.299
2019-12-17,2738.81
2019-12-18,2733.337
2019-12-19,2743.489
2019-12-20,2758.466
2019-12-23,2777.258
2019-12-24,2781.932
2019-12-25,2781.932
2019-12-26,2779.38
2019-12-27,2803.91
2019-12-30,2798.647
2019-12-31,2800.959
2020-01-01,2800.959
2020-01-02,2798.791
2020-01-03,2810.226
2020-01-06,2803.727
2020-01-07,2805.004
2020-01-08,2820.38
2020-01-09,2804.605
2020-01-10,2809.122
2020-01-13,2810.198
2020-01-14,2832.276
2020-01-15,2844.292
2020-01-16,2843.063
2020-01-17,2854.755
2020-01-20,2860.596
2020-01-21,2920.85
2020-01-22,2935.917
2020-01-23,2893.489
2020-01-24,2906.096
2020-01-27,2869.198
2020-01-28,2867.635
2020-01-29,2894.249
2020-01-30,2879.164
2020-01-31,2856.714
2020-02-03,2864.098
2020-02-04,2892.181
2020-02-05,2919.825
2020-02-06,2915.594
2020-02-07,2900.072
2020-02-10,2925.564
2020-02-11,2950.402
