date,price
2005-06-08,100.0
2005-06-09,100.0
2005-06-10,100.0
2005-06-11,100.0
2005-06-12,100.0
2005-06-13,100.0
2005-06-14,100.0
2005-06-15,100.0
2005-06-16,100.0
2005-06-17,100.0
2005-06-18,100.0
2005-06-19,100.0
2005-06-20,100.0
2005-06-21,99.6842105263158
2005-06-22,99.6842105263158
2005-06-23,99.6842105263158
2005-06-24,99.6842105263158
2005-06-25,99.6842105263158
2005-06-26,99.6842105263158
2005-06-27,99.7894736842105
2005-06-28,99.8947368421053
2005-06-29,100.421052631579
2005-06-30,100.210526315789
2005-07-01,100.526315789474
2005-07-02,100.526315789474
2005-07-03,100.526315789474
2005-07-04,100.631578947368
2005-07-05,100.947368421053
2005-07-06,101.052631578947
2005-07-07,100.736842105263
2005-07-08,101.684210526316
2005-07-09,101.684210526316
2005-07-10,101.684210526316
2005-07-11,102.421052631579
2005-07-12,102.421052631579
2005-07-13,102.105263157895
2005-07-14,101.052631578947
2005-07-15,101.052631578947
2005-07-16,101.052631578947
2005-07-17,101.052631578947
2005-07-18,101.052631578947
2005-07-19,101.052631578947
2005-07-20,101.052631578947
2005-07-21,101.052631578947
2005-07-22,101.052631578947
2005-07-23,101.052631578947
2005-07-24,101.052631578947
2005-07-25,101.157894736842
2005-07-26,101.578947368421
2005-07-27,101.894736842105
2005-07-28,102.421052631579
2005-07-29,102.210526315789
2005-07-30,102.210526315789
2005-07-31,102.210526315789
2005-08-01,102.736842105263
2005-08-02,103.157894736842
2005-08-03,103.157894736842
2005-08-04,102.631578947368
2005-08-05,100.842105263158
2005-08-06,100.842105263158
2005-08-07,100.842105263158
2005-08-08,100.842105263158
2005-08-09,100.842105263158
2005-08-10,100.842105263158
2005-08-11,100.842105263158
2005-08-12,100.842105263158
2005-08-13,100.842105263158
2005-08-14,100.842105263158
2005-08-15,101.578947368421
2005-08-16,101.684210526316
2005-08-17,101.263157894737
2005-08-18,100.842105263158
2005-08-19,100.842105263158
2005-08-20,100.842105263158
2005-08-21,100.842105263158
2005-08-22,101.473684210526
2005-08-23,101.263157894737
2005-08-24,101.368421052632
2005-08-25,101.473684210526
2005-08-26,101.052631578947
2005-08-27,101.052631578947
2005-08-28,101.052631578947
2005-08-29,101.157894736842
2005-08-30,101.473684210526
2005-08-31,102.947368421053
2005-09-01,103.684210526316
2005-09-02,103.894736842105
2005-09-03,103.894736842105
2005-09-04,103.894736842105
2005-09-05,104.0
2005-09-06,105.263157894737
2005-09-07,105.157894736842
2005-09-08,104.736842105263
2005-09-09,104.947368421053
2005-09-10,104.947368421053
2005-09-11,104.947368421053
2005-09-12,104.947368421053
2005-09-13,104.736842105263
2005-09-14,104.736842105263
2005-09-15,104.631578947368
2005-09-16,104.631578947368
2005-09-17,104.631578947368
2005-09-18,104.631578947368
2005-09-19,104.210526315789
2005-09-20,104.210526315789
2005-09-21,102.947368421053
2005-09-22,102.947368421053
2005-09-23,103.157894736842
2005-09-24,103.157894736842
2005-09-25,103.157894736842
2005-09-26,103.894736842105
2005-09-27,103.684210526316
2005-09-28,103.578947368421
2005-09-29,104.421052631579
2005-09-30,105.052631578947
2005-10-01,105.052631578947
2005-10-02,105.052631578947
2005-10-03,105.368421052632
2005-10-04,104.315789473684
2005-10-05,102.842105263158
2005-10-06,101.578947368421
2005-10-07,101.368421052632
2005-10-08,101.368421052632
2005-10-09,101.368421052632
2005-10-10,100.736842105263
2005-10-11,100.526315789474
2005-10-12,100.315789473684
2005-10-13,99.6842105263158
2005-10-14,100.526315789474
2005-10-15,100.526315789474
2005-10-16,100.526315789474
2005-10-17,100.631578947368
2005-10-18,100.0
2005-10-19,100.526315789474
2005-10-20,99.4736842105263
2005-10-21,100.0
2005-10-22,100.0
2005-10-23,100.0
2005-10-24,101.052631578947
2005-10-25,100.947368421053
2005-10-26,100.631578947368
2005-10-27,99.6842105263158
2005-10-28,101.157894736842
2005-10-29,101.157894736842
2005-10-30,101.157894736842
2005-10-31,102.105263157895
2005-11-01,102.105263157895
2005-11-02,101.894736842105
2005-11-03,101.894736842105
2005-11-04,102.105263157895
2005-11-05,102.105263157895
2005-11-06,102.105263157895
2005-11-07,102.421052631579
2005-11-08,102.421052631579
2005-11-09,102.631578947368
2005-11-10,104.0
2005-11-11,105.157894736842
2005-11-12,105.157894736842
2005-11-13,105.157894736842
2005-11-14,104.210526315789
2005-11-15,103.789473684211
2005-11-16,104.105263157895
2005-11-17,106.0
2005-11-18,105.368421052632
2005-11-19,105.368421052632
2005-11-20,105.368421052632
2005-11-21,105.263157894737
2005-11-22,106.105263157895
2005-11-23,106.421052631579
2005-11-24,106.0
2005-11-25,106.526315789474
2005-11-26,106.526315789474
2005-11-27,106.526315789474
2005-11-28,106.105263157895
2005-11-29,106.0
2005-11-30,105.473684210526
2005-12-01,106.315789473684
2005-12-02,106.421052631579
2005-12-03,106.421052631579
2005-12-04,106.421052631579
2005-12-05,106.105263157895
2005-12-06,106.0
2005-12-07,105.684210526316
2005-12-08,105.894736842105
2005-12-09,106.421052631579
2005-12-10,106.421052631579
2005-12-11,106.421052631579
2005-12-12,106.631578947368
2005-12-13,106.842105263158
2005-12-14,107.368421052632
2005-12-15,107.157894736842
2005-12-16,107.052631578947
2005-12-17,107.052631578947
2005-12-18,107.052631578947
2005-12-19,106.421052631579
2005-12-20,106.842105263158
2005-12-21,107.684210526316
2005-12-22,108.0
2005-12-23,108.105263157895
2005-12-24,108.105263157895
2005-12-25,108.105263157895
2005-12-26,108.105263157895
2005-12-27,108.0
2005-12-28,108.210526315789
2005-12-29,108.105263157895
2005-12-30,108.0
2005-12-31,108.0
2006-01-01,108.0
2006-01-02,108.0
2006-01-03,108.842105263158
2006-01-04,109.263157894737
2006-01-05,109.894736842105
2006-01-06,110.105263157895
2006-01-07,110.105263157895
2006-01-08,110.105263157895
2006-01-09,110.105263157895
2006-01-10,110.105263157895
2006-01-11,110.105263157895
2006-01-12,110.0
2006-01-13,109.473684210526
2006-01-14,109.473684210526
2006-01-15,109.473684210526
2006-01-16,109.684210526316
2006-01-17,108.842105263158
2006-01-18,107.894736842105
2006-01-19,109.473684210526
2006-01-20,108.947368421053
2006-01-21,108.947368421053
2006-01-22,108.947368421053
2006-01-23,108.421052631579
2006-01-24,109.052631578947
2006-01-25,109.578947368421
2006-01-26,110.105263157895
2006-01-27,111.368421052632
2006-01-28,111.368421052632
2006-01-29,111.368421052632
2006-01-30,111.368421052632
2006-01-31,111.368421052632
2006-02-01,112.421052631579
2006-02-02,112.631578947368
2006-02-03,111.789473684211
2006-02-04,111.789473684211
2006-02-05,111.789473684211
2006-02-06,111.894736842105
2006-02-07,111.578947368421
2006-02-08,110.947368421053
2006-02-09,112.210526315789
2006-02-10,110.631578947368
2006-02-11,110.631578947368
2006-02-12,110.631578947368
2006-02-13,110.421052631579
2006-02-14,111.157894736842
2006-02-15,111.789473684211
2006-02-16,112.315789473684
2006-02-17,111.894736842105
2006-02-18,111.894736842105
2006-02-19,111.894736842105
2006-02-20,111.578947368421
2006-02-21,112.736842105263
2006-02-22,113.263157894737
2006-02-23,113.789473684211
2006-02-24,113.684210526316
2006-02-25,113.684210526316
2006-02-26,113.684210526316
2006-02-27,113.789473684211
2006-02-28,113.368421052632
2006-03-01,113.789473684211
2006-03-02,113.894736842105
2006-03-03,113.684210526316
2006-03-04,113.684210526316
2006-03-05,113.684210526316
2006-03-06,115.157894736842
2006-03-07,113.789473684211
2006-03-08,114.0
