Date,CANADA SMID GROWTH SMID (Small+Mid Cap)
2012-02-13,1082.347
2012-02-14,1075.732
2012-02-15,1078.987
2012-02-16,1086.19
2012-02-17,1087.186
2012-02-20,1092.336
2012-02-21,1108.52
2012-02-22,1112.781
2012-02-23,1123.221
2012-02-24,1117.26
2012-02-27,1110.408
2012-02-28,1114.643
2012-02-29,1116.524
2012-03-01,1119.299
2012-03-02,1110.142
2012-03-05,1084.363
2012-03-06,1055.784
2012-03-07,1064.247
2012-03-08,1082.595
2012-03-09,1090.424
2012-03-12,1076.307
2012-03-13,1083.684
2012-03-14,1059.411
2012-03-15,1060.154
2012-03-16,1058.182
2012-03-19,1057.409
2012-03-20,1048.482
2012-03-21,1048.592
2012-03-22,1029.983
2012-03-23,1046.548
2012-03-26,1063.285
2012-03-27,1053.031
2012-03-28,1036.907
2012-03-29,1032.576
2012-03-30,1041.206
2012-04-02,1056.861
2012-04-03,1044.902
2012-04-04,1019.097
2012-04-05,1020.46
2012-04-06,1020.46
2012-04-09,1004.706
2012-04-10,1002.587
2012-04-11,1012.279
2012-04-12,1037.518
2012-04-13,1021.368
2012-04-16,1006.141
2012-04-17,1027.694
2012-04-18,1024.94
2012-04-19,1023.464
2012-04-20,1026.402
2012-04-23,1002.327
2012-04-24,1005.088
2012-04-25,1031.17
2012-04-26,1045.729
2012-04-27,1056.007
2012-04-30,1050.602
2012-05-01,1060.682
2012-05-02,1047.862
2012-05-03,1029.931
2012-05-04,1013.94
2012-05-07,1004.213
2012-05-08,983.084
2012-05-09,980.967
2012-05-10,987.779
2012-05-11,986.447
2012-05-14,953.423
2012-05-15,931.875
2012-05-16,924.582
2012-05-17,927.568
2012-05-18,926.634
2012-05-21,923.142
2012-05-22,938.335
2012-05-23,941.556
2012-05-24,947.935
2012-05-25,952.734
2012-05-28,955.903
2012-05-29,957.99
2012-05-30,936.09
2012-05-31,934.935
2012-06-01,928.877
2012-06-04,931.28
2012-06-05,949.195
2012-06-06,966.692
2012-06-07,962.935
2012-06-08,951.977
2012-06-11,945.941
2012-06-12,953.056
2012-06-13,957.983
2012-06-14,952.986
2012-06-15,954.201
2012-06-18,963.138
2012-06-19,981.097
2012-06-20,972.821
2012-06-21,934.771
2012-06-22,928.704
2012-06-25,915.545
2012-06-26,914.526
2012-06-27,924.685
2012-06-28,908.751
2012-06-29,941.911
2012-07-02,942.281
2012-07-03,972.537
2012-07-04,977.673
2012-07-05,972.446
2012-07-06,951.558
2012-07-09,948.0
2012-07-10,933.125
2012-07-11,934.425
2012-07-12,919.086
2012-07-13,935.606
2012-07-16,933.611
2012-07-17,932.498
2012-07-18,935.248
2012-07-19,950.522
2012-07-20,944.68
2012-07-23,928.397
2012-07-24,923.787
2012-07-25,931.524
2012-07-26,956.752
2012-07-27,970.392
2012-07-30,973.362
2012-07-31,963.239
2012-08-01,957.765
2012-08-02,948.683
2012-08-03,964.722
2012-08-06,964.866
2012-08-07,985.715
2012-08-08,981.243
2012-08-09,993.562
2012-08-10,995.959
2012-08-13,989.064
2012-08-14,984.368
2012-08-15,991.756
2012-08-16,1006.679
2012-08-17,1009.247
2012-08-20,1006.479
2012-08-21,1021.979
2012-08-22,1021.276
2012-08-23,1022.977
2012-08-24,1021.296
2012-08-27,1014.539
2012-08-28,1013.813
2012-08-29,1006.497
2012-08-30,988.91
2012-08-31,1010.498
2012-09-03,1010.089
2012-09-04,1014.558
2012-09-05,1010.045
2012-09-06,1035.86
2012-09-07,1054.66
2012-09-10,1047.977
2012-09-11,1050.228
2012-09-12,1049.223
2012-09-13,1067.037
2012-09-14,1092.139
2012-09-17,1083.753
2012-09-18,1081.517
2012-09-19,1086.807
2012-09-20,1080.953
2012-09-21,1084.812
2012-09-24,1067.011
2012-09-25,1061.316
2012-09-26,1049.765
2012-09-27,1066.572
2012-09-28,1070.051
2012-10-01,1077.215
2012-10-02,1075.999
2012-10-03,1068.825
2012-10-04,1085.436
2012-10-05,1086.956
2012-10-08,1086.399
2012-10-09,1064.331
2012-10-10,1062.586
2012-10-11,1067.357
2012-10-12,1061.837
2012-10-15,1059.957
2012-10-16,1069.644
2012-10-17,1083.822
2012-10-18,1079.685
2012-10-19,1066.475
2012-10-22,1065.588
2012-10-23,1052.294
2012-10-24,1047.126
2012-10-25,1054.431
2012-10-26,1049.763
2012-10-29,1046.021
2012-10-30,1051.706
2012-10-31,1064.471
2012-11-01,1073.261
2012-11-02,1058.14
2012-11-05,1055.111
2012-11-06,1060.957
2012-11-07,1057.856
2012-11-08,1054.396
2012-11-09,1045.104
2012-11-12,1041.893
2012-11-13,1034.728
2012-11-14,1015.301
2012-11-15,1001.425
2012-11-16,1005.857
2012-11-19,1031.977
2012-11-20,1024.863
2012-11-21,1031.745
2012-11-22,1032.487
2012-11-23,1045.872
2012-11-26,1036.538
2012-11-27,1028.76
2012-11-28,1029.515
2012-11-29,1030.472
2012-11-30,1029.972
2012-12-03,1024.472
2012-12-04,1018.239
2012-12-05,1011.771
2012-12-06,1017.556
2012-12-07,1020.027
2012-12-10,1030.579
2012-12-11,1034.662
2012-12-12,1048.982
2012-12-13,1043.266
2012-12-14,1043.572
2012-12-17,1042.591
2012-12-18,1037.973
2012-12-19,1038.987
2012-12-20,1035.28
2012-12-21,1023.458
2012-12-24,1024.719
2012-12-25,1024.719
2012-12-26,1022.607
2012-12-27,1030.586
2012-12-28,1024.484
2012-12-31,1037.776
2013-01-01,1037.776
2013-01-02,1064.932
2013-01-03,1047.375
2013-01-04,1051.849
2013-01-07,1047.537
2013-01-08,1046.613
2013-01-09,1046.304
2013-01-10,1056.049
2013-01-11,1063.432
2013-01-14,1063.147
2013-01-15,1067.219
2013-01-16,1061.666
2013-01-17,1067.289
2013-01-18,1062.936
2013-01-21,1066.95
2013-01-22,1069.936
2013-01-23,1056.968
2013-01-24,1046.699
2013-01-25,1034.465
2013-01-28,1028.572
2013-01-29,1036.68
2013-01-30,1036.662
2013-01-31,1032.588
2013-02-01,1040.833
2013-02-04,1039.65
2013-02-05,1044.597
2013-02-06,1048.585
2013-02-07,1050.969
2013-02-08,1049.21
2013-02-11,1033.747
2013-02-12,1041.482
2013-02-13,1033.827
2013-02-14,1033.728
2013-02-15,1021.261
2013-02-18,1017.216
2013-02-19,1020.337
2013-02-20,1000.948
2013-02-21,993.331
2013-02-22,992.926
2013-02-25,990.834
2013-02-26,989.134
2013-02-27,991.451
2013-02-28,995.862
2013-03-01,989.596
2013-03-04,977.297
2013-03-05,977.67
2013-03-06,990.825
2013-03-07,993.804
2013-03-08,1000.948
2013-03-11,1004.565
2013-03-12,1010.401
2013-03-13,1002.485
2013-03-14,1005.999
2013-03-15,1015.923
2013-03-18,1012.074
2013-03-19,1003.548
2013-03-20,1006.58
2013-03-21,1010.588
2013-03-22,1007.256
2013-03-25,998.798
2013-03-26,1003.166
2013-03-27,1009.515
2013-03-28,1015.376
2013-03-29,1015.376
2013-04-01,1005.674
2013-04-02,995.65
2013-04-03,974.295
2013-04-04,976.149
2013-04-05,974.736
2013-04-08,973.034
2013-04-09,992.668
2013-04-10,993.084
2013-04-11,989.649
2013-04-12,969.482
2013-04-15,920.072
2013-04-16,926.955
2013-04-17,901.929
2013-04-18,914.356
2013-04-19,921.09
2013-04-22,924.956
2013-04-23,925.59
2013-04-24,946.008
2013-04-25,965.193
2013-04-26,955.597
2013-04-29,965.246
2013-04-30,989.369
2013-05-01,975.924
2013-05-02,976.729
2013-05-03,978.431
2013-05-06,974.504
2013-05-07,971.602
2013-05-08,985.867
2013-05-09,988.671
2013-05-10,982.131
2013-05-13,976.733
2013-05-14,970.293
2013-05-15,958.121
2013-05-16,965.574
2013-05-17,955.863
2013-05-20,955.305
2013-05-21,962.394
2013-05-22,961.214
2013-05-23,955.329
2013-05-24,954.16
2013-05-27,958.927
2013-05-28,952.243
2013-05-29,955.128
2013-05-30,974.109
2013-05-31,964.222
2013-06-03,966.631
2013-06-04,964.719
2013-06-05,956.543
2013-06-06,961.992
2013-06-07,967.153
2013-06-10,969.159
2013-06-11,953.329
2013-06-12,945.417
2013-06-13,957.145
2013-06-14,951.702
2013-06-17,959.198
2013-06-18,955.896
2013-06-19,950.732
2013-06-20,907.109
2013-06-21,898.449
2013-06-24,876.946
2013-06-25,893.608
2013-06-26,894.054
2013-06-27,896.608
2013-06-28,900.959
2013-07-01,904.991
2013-07-02,901.143
2013-07-03,902.998
2013-07-04,906.966
2013-07-05,898.557
2013-07-08,905.615
2013-07-09,910.712
2013-07-10,915.896
2013-07-11,943.626
2013-07-12,939.189
2013-07-15,942.068
2013-07-16,943.705
2013-07-17,938.811
2013-07-18,944.341
2013-07-19,951.006
2013-07-22,963.588
2013-07-23,972.342
2013-07-24,965.736
2013-07-25,965.433
2013-07-26,963.718
2013-07-29,966.934
2013-07-30,962.384
2013-07-31,964.054
2013-08-01,966.23
2013-08-02,956.348
2013-08-05,953.452
2013-08-06,945.704
2013-08-07,940.635
2013-08-08,963.225
2013-08-09,970.977
2013-08-12,981.432
2013-08-13,977.959
2013-08-14,981.418
2013-08-15,985.535
2013-08-16,986.834
2013-08-19,973.309
2013-08-20,976.064
2013-08-21,958.163
2013-08-22,961.098
2013-08-23,967.137
2013-08-26,969.451
2013-08-27,953.288
2013-08-28,954.004
2013-08-29,954.899
2013-08-30,951.028
2013-09-02,951.569
2013-09-03,953.356
2013-09-04,961.65
2013-09-05,961.733
2013-09-06,977.277
2013-09-09,981.149
2013-09-10,978.864
2013-09-11,982.273
2013-09-12,971.369
2013-09-13,972.932
2013-09-16,981.248
2013-09-17,985.384
2013-09-18,997.937
2013-09-19,1008.031
2013-09-20,983.809
2013-09-23,980.858
2013-09-24,988.055
2013-09-25,987.942
2013-09-26,979.33
2013-09-27,986.109
2013-09-30,984.352
2013-10-01,980.3
2013-10-02,978.918
2013-10-03,972.339
2013-10-04,974.055
2013-10-07,976.556
2013-10-08,967.197
2013-10-09,963.21
2013-10-10,974.056
2013-10-11,972.625
2013-10-14,976.291
2013-10-15,976.379
2013-10-16,978.868
2013-10-17,994.787
2013-10-18,1000.159
2013-10-21,1003.404
2013-10-22,1013.933
2013-10-23,995.849
2013-10-24,1005.574
2013-10-25,1010.479
2013-10-28,1007.312
2013-10-29,1006.501
2013-10-30,1007.569
2013-10-31,1004.846
2013-11-01,997.057
2013-11-04,1004.064
2013-11-05,1000.071
2013-11-06,1007.069
2013-11-07,992.78
2013-11-08,992.668
2013-11-11,994.891
2013-11-12,987.541
2013-11-13,988.265
2013-11-14,994.82
2013-11-15,1000.148
2013-11-18,999.019
2013-11-19,996.271
2013-11-20,991.836
2013-11-21,988.591
2013-11-22,987.957
2013-11-25,983.908
2013-11-26,978.664
2013-11-27,974.268
2013-11-28,976.884
2013-11-29,978.478
2013-12-02,972.248
2013-12-03,966.468
2013-12-04,965.17
2013-12-05,967.052
2013-12-06,970.57
2013-12-09,968.483
2013-12-10,975.357
2013-12-11,964.428
2013-12-12,961.681
2013-12-13,967.744
2013-12-16,974.887
2013-12-17,976.497
2013-12-18,977.953
2013-12-19,977.94
2013-12-20,981.503
2013-12-23,989.532
2013-12-24,991.911
2013-12-25,991.911
2013-12-26,990.513
2013-12-27,989.244
2013-12-30,993.491
2013-12-31,999.041
2014-01-01,999.041
2014-01-02,997.24
2014-01-03,996.881
2014-01-06,994.53
2014-01-07,993.811
2014-01-08,988.369
2014-01-09,978.597
2014-01-10,980.324
2014-01-13,982.551
2014-01-14,977.184
2014-01-15,984.501
2014-01-16,992.3
2014-01-17,993.949
2014-01-20,997.549
2014-01-21,995.911
2014-01-22,986.361
2014-01-23,978.815
2014-01-24,972.037
2014-01-27,961.254
2014-01-28,964.412
2014-01-29,963.273
2014-01-30,966.853
2014-01-31,968.081
2014-02-03,958.728
2014-02-04,963.002
2014-02-05,965.73
2014-02-06,977.514
2014-02-07,988.551
2014-02-10,984.083
2014-02-11,992.872
2014-02-12,996.15
2014-02-13,1006.819
2014-02-14,1013.019
2014-02-17,1013.527
2014-02-18,1015.406
2014-02-19,1005.599
2014-02-20,1014.134
2014-02-21,1007.034
2014-02-24,1017.685
2014-02-25,1009.911
2014-02-26,1011.175
2014-02-27,1011.826
2014-02-28,1025.155
2014-03-03,1021.88
2014-03-04,1026.653
2014-03-05,1033.16
2014-03-06,1042.644
2014-03-07,1031.795
2014-03-10,1025.137
2014-03-11,1021.056
2014-03-12,1019.176
2014-03-13,1025.482
2014-03-14,1021.774
2014-03-17,1023.063
2014-03-18,1029.173
2014-03-19,1018.11
2014-03-20,1013.527
2014-03-21,1016.503
2014-03-24,1007.068
2014-03-25,1015.961
2014-03-26,1012.267
2014-03-27,1022.244
2014-03-28,1028.158
2014-03-31,1036.58
2014-04-01,1038.935
2014-04-02,1048.782
2014-04-03,1046.712
2014-04-04,1054.432
2014-04-07,1042.339
2014-04-08,1053.992
2014-04-09,1063.097
2014-04-10,1052.891
2014-04-11,1043.839
2014-04-14,1047.297
2014-04-15,1043.949
2014-04-16,1051.909
2014-04-17,1058.461
2014-04-18,1058.461
2014-04-21,1055.826
2014-04-22,1057.27
2014-04-23,1056.059
2014-04-24,1059.915
2014-04-25,1060.213
2014-04-28,1059.138
2014-04-29,1071.653
2014-04-30,1074.762
2014-05-01,1073.371
2014-05-02,1087.971
2014-05-05,1083.036
2014-05-06,1083.512
2014-05-07,1082.563
2014-05-08,1072.925
2014-05-09,1068.846
2014-05-12,1079.403
2014-05-13,1081.791
2014-05-14,1081.478
2014-05-15,1074.75
2014-05-16,1066.263
2014-05-19,1068.767
2014-05-20,1060.225
2014-05-21,1066.79
2014-05-22,1072.969
2014-05-23,1075.415
2014-05-26,1080.581
2014-05-27,1072.806
2014-05-28,1071.445
2014-05-29,1075.147
2014-05-30,1071.93
2014-06-02,1073.9
2014-06-03,1077.528
2014-06-04,1081.118
2014-06-05,1084.019
2014-06-06,1090.87
2014-06-09,1096.311
2014-06-10,1097.324
2014-06-11,1104.099
2014-06-12,1109.527
2014-06-13,1117.755
2014-06-16,1122.703
2014-06-17,1122.589
2014-06-18,1124.984
2014-06-19,1133.256
2014-06-20,1136.638
2014-06-23,1139.897
2014-06-24,1128.885
2014-06-25,1129.048
2014-06-26,1134.719
2014-06-27,1141.586
2014-06-30,1153.626
2014-07-01,1152.923
2014-07-02,1157.927
2014-07-03,1160.417
2014-07-04,1162.838
2014-07-07,1149.457
2014-07-08,1144.267
2014-07-09,1155.311
2014-07-10,1142.244
2014-07-11,1135.738
2014-07-14,1135.229
2014-07-15,1121.512
2014-07-16,1130.257
2014-07-17,1128.728
2014-07-18,1134.425
2014-07-21,1130.852
2014-07-22,1136.39
2014-07-23,1142.096
2014-07-24,1139.557
2014-07-25,1141.145
2014-07-28,1136.124
2014-07-29,1132.777
2014-07-30,1129.137
2014-07-31,1120.131
2014-08-01,1115.643
2014-08-04,1113.497
2014-08-05,1105.46
2014-08-06,1116.103
2014-08-07,1118.512
2014-08-08,1117.722
2014-08-11,1126.201
2014-08-12,1126.293
2014-08-13,1130.898
2014-08-14,1127.892
2014-08-15,1126.023
2014-08-18,1133.625
2014-08-19,1140.483
2014-08-20,1141.638
2014-08-21,1140.611
2014-08-22,1139.537
2014-08-25,1144.632
2014-08-26,1153.242
2014-08-27,1156.62
2014-08-28,1158.459
2014-08-29,1165.096
2014-09-01,1163.112
2014-09-02,1152.506
2014-09-03,1156.721
2014-09-04,1150.854
2014-09-05,1146.682
2014-09-08,1134.613
2014-09-09,1126.288
2014-09-10,1127.15
2014-09-11,1126.285
2014-09-12,1120.54
2014-09-15,1116.567
2014-09-16,1120.467
2014-09-17,1121.172
2014-09-18,1120.937
2014-09-19,1106.95
2014-09-22,1081.715
2014-09-23,1078.992
2014-09-24,1081.679
2014-09-25,1066.833
2014-09-26,1069.787
2014-09-29,1072.0
2014-09-30,1067.399
2014-10-01,1055.505
2014-10-02,1055.382
2014-10-03,1044.685
2014-10-06,1050.624
2014-10-07,1044.22
2014-10-08,1051.798
2014-10-09,1042.115
2014-10-10,1018.187
2014-10-13,1016.28
2014-10-14,1001.865
2014-10-15,985.97
2014-10-16,1004.828
2014-10-17,1015.823
2014-10-20,1021.443
2014-10-21,1040.17
2014-10-22,1020.021
2014-10-23,1026.873
2014-10-24,1031.235
2014-10-27,1017.384
2014-10-28,1035.297
2014-10-29,1032.598
2014-10-30,1014.511
2014-10-31,1013.328
2014-11-03,1008.483
2014-11-04,984.299
2014-11-05,998.006
2014-11-06,1002.056
2014-11-07,1024.684
2014-11-10,1021.157
2014-11-11,1024.189
2014-11-12,1032.148
2014-11-13,1019.878
2014-11-14,1031.374
2014-11-17,1037.567
2014-11-18,1043.445
2014-11-19,1037.175
2014-11-20,1050.213
2014-11-21,1061.058
2014-11-24,1046.102
2014-11-25,1052.266
2014-11-26,1046.653
2014-11-27,1021.423
2014-11-28,998.003
2014-12-01,987.251
2014-12-02,987.391
2014-12-03,1004.848
2014-12-04,980.86
2014-12-05,986.477
2014-12-08,957.481
2014-12-09,968.46
2014-12-10,942.786
2014-12-11,940.886
2014-12-12,928.119
2014-12-15,919.481
2014-12-16,927.983
2014-12-17,950.421
2014-12-18,966.709
2014-12-19,977.167
2014-12-22,960.747
2014-12-23,975.29
2014-12-24,978.898
2014-12-25,978.898
2014-12-26,978.729
2014-12-29,981.782
2014-12-30,985.616
2014-12-31,990.076
2015-01-01,990.076
2015-01-02,990.801
2015-01-05,961.113
2015-01-06,947.852
2015-01-07,943.203
2015-01-08,954.263
2015-01-09,951.919
2015-01-12,933.934
2015-01-13,931.254
2015-01-14,926.182
2015-01-15,927.578
2015-01-16,941.509
2015-01-19,946.829
2015-01-20,932.453
2015-01-21,928.644
2015-01-22,935.326
2015-01-23,933.006
2015-01-26,932.766
2015-01-27,942.676
2015-01-28,916.937
2015-01-29,908.698
2015-01-30,912.864
2015-02-02,932.886
2015-02-03,953.733
2015-02-04,941.757
2015-02-05,958.695
2015-02-06,948.899
2015-02-09,956.679
2015-02-10,949.178
2015-02-11,942.167
2015-02-12,964.511
2015-02-13,974.67
2015-02-16,972.405
2015-02-17,975.334
2015-02-18,973.606
2015-02-19,964.473
2015-02-20,965.396
2015-02-23,959.907
2015-02-24,960.449
2015-02-25,977.469
2015-02-26,974.553
2015-02-27,973.571
2015-03-02,972.384
2015-03-03,972.448
2015-03-04,967.633
2015-03-05,963.383
2015-03-06,941.733
2015-03-09,935.672
2015-03-10,918.394
2015-03-11,915.03
2015-03-12,923.4
2015-03-13,908.086
2015-03-16,914.642
2015-03-17,920.251
2015-03-18,929.886
2015-03-19,925.067
2015-03-20,942.195
2015-03-23,949.946
2015-03-24,956.467
2015-03-25,952.253
2015-03-26,953.938
2015-03-27,944.975
2015-03-30,934.79
2015-03-31,936.901
2015-04-01,945.252
2015-04-02,954.49
2015-04-03,954.49
2015-04-06,980.586
2015-04-07,983.322
2015-04-08,975.367
2015-04-09,973.473
2015-04-10,978.714
2015-04-13,977.807
2015-04-14,990.273
2015-04-15,1001.79
2015-04-16,1011.514
2015-04-17,1008.953
2015-04-20,1009.27
2015-04-21,998.035
2015-04-22,992.25
2015-04-23,1008.822
2015-04-24,1008.22
2015-04-27,1013.063
2015-04-28,1022.289
2015-04-29,1029.247
2015-04-30,1010.964
2015-05-01,1012.954
2015-05-04,1020.941
2015-05-05,1017.531
2015-05-06,1009.69
2015-05-07,999.126
2015-05-08,1006.726
2015-05-11,1005.771
2015-05-12,1010.423
2015-05-13,1013.326
2015-05-14,1023.018
2015-05-15,1024.617
2015-05-18,1014.102
2015-05-19,1000.795
2015-05-20,1004.138
2015-05-21,1004.25
2015-05-22,999.28
2015-05-25,998.493
2015-05-26,976.775
2015-05-27,976.423
2015-05-28,974.98
2015-05-29,976.66
2015-06-01,977.601
2015-06-02,988.178
2015-06-03,991.02
2015-06-04,982.214
2015-06-05,978.754
2015-06-08,971.034
2015-06-09,979.494
2015-06-10,991.111
2015-06-11,982.443
2015-06-12,979.963
2015-06-15,976.094
2015-06-16,975.225
2015-06-17,975.417
2015-06-18,987.927
2015-06-19,974.753
2015-06-22,984.566
2015-06-23,983.918
2015-06-24,980.907
2015-06-25,983.094
2015-06-26,975.582
2015-06-29,957.746
2015-06-30,954.41
2015-07-01,949.899
2015-07-02,954.757
2015-07-03,957.693
2015-07-06,946.0
2015-07-07,934.664
2015-07-08,924.068
2015-07-09,917.017
2015-07-10,925.244
2015-07-13,932.94
2015-07-14,943.631
2015-07-15,928.581
2015-07-16,928.372
2015-07-17,918.864
2015-07-20,901.098
2015-07-21,902.726
2015-07-22,893.427
2015-07-23,887.022
2015-07-24,878.265
2015-07-27,866.765
2015-07-28,878.12
2015-07-29,898.876
2015-07-30,892.726
2015-07-31,896.14
2015-08-03,888.621
2015-08-04,889.753
2015-08-05,886.857
2015-08-06,880.674
2015-08-07,879.971
2015-08-10,891.871
2015-08-11,888.191
2015-08-12,896.555
2015-08-13,883.732
2015-08-14,887.394
2015-08-17,883.512
2015-08-18,882.082
2015-08-19,872.325
2015-08-20,862.084
2015-08-21,838.138
2015-08-24,811.379
2015-08-25,811.413
2015-08-26,819.773
2015-08-27,841.201
2015-08-28,853.84
2015-08-31,850.263
2015-09-01,840.35
2015-09-02,837.22
2015-09-03,846.647
2015-09-04,836.559
2015-09-07,834.021
2015-09-08,843.036
2015-09-09,837.282
2015-09-10,834.976
2015-09-11,828.73
2015-09-14,822.629
2015-09-15,830.651
2015-09-16,853.28
2015-09-17,857.499
2015-09-18,855.743
2015-09-21,854.155
2015-09-22,840.191
2015-09-23,837.009
2015-09-24,831.812
2015-09-25,832.84
2015-09-28,808.348
2015-09-29,801.41
2015-09-30,814.381
2015-10-01,822.223
2015-10-02,834.911
2015-10-05,859.535
2015-10-06,862.279
2015-10-07,874.705
2015-10-08,876.919
2015-10-09,886.092
2015-10-12,884.013
2015-10-13,880.639
2015-10-14,881.296
2015-10-15,885.318
2015-10-16,876.704
2015-10-19,871.515
2015-10-20,879.055
2015-10-21,861.486
2015-10-22,873.768
2015-10-23,875.367
2015-10-26,862.467
2015-10-27,846.126
2015-10-28,859.897
2015-10-29,857.953
2015-10-30,858.652
2015-11-02,862.387
2015-11-03,867.487
2015-11-04,864.868
2015-11-05,859.423
2015-11-06,846.242
2015-11-09,843.039
2015-11-10,839.025
2015-11-11,836.935
2015-11-12,823.05
2015-11-13,821.301
2015-11-16,835.202
2015-11-17,834.606
2015-11-18,841.77
2015-11-19,849.784
2015-11-20,841.907
2015-11-23,840.422
2015-11-24,844.489
2015-11-25,850.153
2015-11-26,851.388
2015-11-27,845.724
2015-11-30,851.59
2015-12-01,856.982
2015-12-02,848.649
2015-12-03,838.942
2015-12-04,847.99
2015-12-07,820.953
2015-12-08,811.511
2015-12-09,806.572
2015-12-10,814.002
2015-12-11,797.604
2015-12-14,783.042
2015-12-15,792.108
2015-12-16,802.032
2015-12-17,788.135
2015-12-18,796.998
2015-12-21,793.918
2015-12-22,796.972
2015-12-23,810.651
2015-12-24,813.155
2015-12-25,813.155
2015-12-28,811.077
2015-12-29,813.88
2015-12-30,805.248
2015-12-31,800.143
2016-01-01,800.143
2016-01-04,792.751
2016-01-05,788.529
2016-01-06,774.254
2016-01-07,760.747
2016-01-08,756.539
2016-01-11,741.819
2016-01-12,738.539
2016-01-13,731.345
2016-01-14,734.909
2016-01-15,716.405
2016-01-18,703.404
2016-01-19,704.964
2016-01-20,695.66
2016-01-21,719.508
2016-01-22,748.011
2016-01-25,730.715
2016-01-26,747.177
2016-01-27,744.912
2016-01-28,751.301
2016-01-29,767.716
2016-02-01,767.059
2016-02-02,749.989
2016-02-03,769.741
2016-02-04,786.479
2016-02-05,774.368
2016-02-08,753.64
2016-02-09,748.22
2016-02-10,744.272
2016-02-11,739.18
2016-02-12,755.909
2016-02-15,759.899
2016-02-16,765.375
2016-02-17,796.145
2016-02-18,804.215
2016-02-19,792.662
2016-02-22,808.409
2016-02-23,798.624
2016-02-24,802.197
2016-02-25,813.056
2016-02-26,817.056
2016-02-29,822.214
2016-03-01,833.254
2016-03-02,838.728
2016-03-03,849.7
2016-03-04,853.432
2016-03-07,868.091
2016-03-08,852.649
2016-03-09,861.293
2016-03-10,863.712
2016-03-11,875.323
2016-03-14,865.941
2016-03-15,857.925
2016-03-16,869.727
2016-03-17,901.975
2016-03-18,898.068
2016-03-21,895.766
2016-03-22,893.159
2016-03-23,870.822
2016-03-24,867.038
2016-03-25,867.038
2016-03-28,871.733
2016-03-29,886.803
2016-03-30,905.749
2016-03-31,904.805
2016-04-01,893.44
2016-04-04,887.226
2016-04-05,879.991
2016-04-06,886.097
2016-04-07,880.363
2016-04-08,895.183
2016-04-11,907.813
2016-04-12,920.397
2016-04-13,928.846
2016-04-14,918.848
2016-04-15,919.594
2016-04-18,926.643
2016-04-19,951.795
2016-04-20,952.85
2016-04-21,948.548
2016-04-22,949.729
2016-04-25,942.302
2016-04-26,948.988
2016-04-27,954.693
2016-04-28,964.811
2016-04-29,973.685
2016-05-02,968.909
2016-05-03,947.749
2016-05-04,932.212
2016-05-05,940.075
2016-05-06,946.185
2016-05-09,929.681
2016-05-10,946.162
2016-05-11,954.782
2016-05-12,956.582
2016-05-13,945.308
2016-05-16,955.913
2016-05-17,957.478
2016-05-18,939.52
2016-05-19,932.388
2016-05-20,939.63
2016-05-23,937.738
2016-05-24,937.751
2016-05-25,946.592
2016-05-26,952.644
2016-05-27,952.193
2016-05-30,947.763
2016-05-31,954.995
2016-06-01,954.986
2016-06-02,957.848
2016-06-03,983.629
2016-06-06,996.78
2016-06-07,1003.447
2016-06-08,1013.096
2016-06-09,1007.685
2016-06-10,989.847
2016-06-13,985.867
2016-06-14,970.059
2016-06-15,974.544
2016-06-16,959.362
2016-06-17,970.57
2016-06-20,989.84
2016-06-21,981.195
2016-06-22,978.916
2016-06-23,989.57
2016-06-24,971.771
2016-06-27,946.422
2016-06-28,958.75
2016-06-29,979.64
2016-06-30,984.464
2016-07-01,991.373
2016-07-04,1012.295
2016-07-05,1001.996
2016-07-06,1000.197
2016-07-07,999.775
2016-07-08,1001.906
2016-07-11,1010.113
2016-07-12,1014.996
2016-07-13,1023.199
2016-07-14,1025.549
2016-07-15,1017.454
2016-07-18,1018.849
2016-07-19,1018.177
2016-07-20,1012.826
2016-07-21,1019.205
2016-07-22,1010.938
2016-07-25,996.273
2016-07-26,1002.663
2016-07-27,1007.653
2016-07-28,1012.101
2016-07-29,1031.607
2016-08-01,1027.0
2016-08-02,1028.934
2016-08-03,1026.378
2016-08-04,1039.321
2016-08-05,1031.767
2016-08-08,1040.051
2016-08-09,1043.437
2016-08-10,1049.28
2016-08-11,1053.997
2016-08-12,1054.615
2016-08-15,1058.96
2016-08-16,1057.533
2016-08-17,1056.321
2016-08-18,1066.419
2016-08-19,1053.82
2016-08-22,1050.27
2016-08-23,1052.226
2016-08-24,1026.532
2016-08-25,1031.707
2016-08-26,1036.641
2016-08-29,1026.936
2016-08-30,1016.182
2016-08-31,1012.498
2016-09-01,1026.657
2016-09-02,1043.362
2016-09-05,1050.95
2016-09-06,1064.909
2016-09-07,1057.359
2016-09-08,1057.887
2016-09-09,1018.668
2016-09-12,1023.271
2016-09-13,996.465
2016-09-14,997.142
2016-09-15,1006.698
2016-09-16,995.617
2016-09-19,1002.462
2016-09-20,1003.92
2016-09-21,1024.897
2016-09-22,1044.96
2016-09-23,1027.475
2016-09-26,1018.421
2016-09-27,1004.713
2016-09-28,1017.922
2016-09-29,1028.85
2016-09-30,1021.284
2016-10-03,1016.942
2016-10-04,990.926
2016-10-05,995.573
2016-10-06,990.086
2016-10-07,986.885
2016-10-10,994.502
2016-10-11,983.501
2016-10-12,986.903
2016-10-13,990.042
2016-10-14,994.214
2016-10-17,996.128
2016-10-18,1011.649
