Date,KOKUSAI INDEX (WORLD ex JP) SMALL VALUE Small Cap
2014-02-28,1380.719
2014-03-03,1365.825
2014-03-04,1389.873
2014-03-05,1390.895
2014-03-06,1396.866
2014-03-07,1393.844
2014-03-10,1387.74
2014-03-11,1380.325
2014-03-12,1378.274
2014-03-13,1369.49
2014-03-14,1367.968
2014-03-17,1379.771
2014-03-18,1391.016
2014-03-19,1384.456
2014-03-20,1380.906
2014-03-21,1381.854
2014-03-24,1370.551
2014-03-25,1375.501
2014-03-26,1366.27
2014-03-27,1364.86
2014-03-28,1371.301
2014-03-31,1391.027
2014-04-01,1401.421
2014-04-02,1406.613
2014-04-03,1402.33
2014-04-04,1392.251
2014-04-07,1377.733
2014-04-08,1380.483
2014-04-09,1392.826
2014-04-10,1375.02
2014-04-11,1358.031
2014-04-14,1355.884
2014-04-15,1356.396
2014-04-16,1369.887
2014-04-17,1377.432
2014-04-18,1377.432
2014-04-21,1379.296
2014-04-22,1390.637
2014-04-23,1387.778
2014-04-24,1388.422
2014-04-25,1375.908
2014-04-28,1371.692
2014-04-29,1375.895
2014-04-30,1382.777
2014-05-01,1381.964
2014-05-02,1386.215
2014-05-05,1384.209
2014-05-06,1378.577
2014-05-07,1381.191
2014-05-08,1378.9
2014-05-09,1377.068
2014-05-12,1395.54
2014-05-13,1388.4
2014-05-14,1377.127
2014-05-15,1363.931
2014-05-16,1363.81
2014-05-19,1369.58
2014-05-20,1359.571
2014-05-21,1364.814
2014-05-22,1371.964
2014-05-23,1381.242
2014-05-26,1385.057
2014-05-27,1394.303
2014-05-28,1391.816
2014-05-29,1396.794
2014-05-30,1395.918
2014-06-02,1397.811
2014-06-03,1394.531
2014-06-04,1399.605
2014-06-05,1414.412
2014-06-06,1426.067
2014-06-09,1431.024
2014-06-10,1428.031
2014-06-11,1420.115
2014-06-12,1417.566
2014-06-13,1416.484
2014-06-16,1415.319
2014-06-17,1420.766
2014-06-18,1426.406
2014-06-19,1433.463
2014-06-20,1433.929
2014-06-23,1430.906
2014-06-24,1419.993
2014-06-25,1423.756
2014-06-26,1424.444
2014-06-27,1431.205
2014-06-30,1436.732
2014-07-01,1447.073
2014-07-02,1443.972
2014-07-03,1451.732
2014-07-04,1451.133
2014-07-07,1436.711
2014-07-08,1425.114
2014-07-09,1425.742
2014-07-10,1414.522
2014-07-11,1412.74
2014-07-14,1419.958
2014-07-15,1412.486
2014-07-16,1415.938
2014-07-17,1402.948
2014-07-18,1414.122
2014-07-21,1409.462
2014-07-22,1417.371
2014-07-23,1419.734
2014-07-24,1419.509
2014-07-25,1410.271
2014-07-28,1407.136
2014-07-29,1404.062
2014-07-30,1401.535
2014-07-31,1378.686
2014-08-01,1371.654
2014-08-04,1375.173
2014-08-05,1369.335
2014-08-06,1367.281
2014-08-07,1361.085
2014-08-08,1368.289
2014-08-11,1380.131
2014-08-12,1376.572
2014-08-13,1385.328
2014-08-14,1389.614
2014-08-15,1388.665
2014-08-18,1403.133
2014-08-19,1408.082
2014-08-20,1406.031
2014-08-21,1411.838
2014-08-22,1409.185
2014-08-25,1413.656
2014-08-26,1420.833
2014-08-27,1422.508
2014-08-28,1416.133
2014-08-29,1422.053
2014-09-01,1421.449
2014-09-02,1422.45
2014-09-03,1422.145
2014-09-04,1416.765
2014-09-05,1418.945
2014-09-08,1414.025
2014-09-09,1401.757
2014-09-10,1401.087
2014-09-11,1404.984
2014-09-12,1394.251
2014-09-15,1385.365
2014-09-16,1387.56
2014-09-17,1391.125
2014-09-18,1394.229
2014-09-19,1385.32
2014-09-22,1368.148
2014-09-23,1357.157
2014-09-24,1359.622
2014-09-25,1343.55
2014-09-26,1347.648
2014-09-29,1342.708
2014-09-30,1332.587
2014-10-01,1318.366
2014-10-02,1315.967
2014-10-03,1319.858
2014-10-06,1319.028
2014-10-07,1303.33
2014-10-08,1314.44
2014-10-09,1292.188
2014-10-10,1272.098
2014-10-13,1264.726
2014-10-14,1272.752
2014-10-15,1266.87
2014-10-16,1276.177
2014-10-17,1287.092
2014-10-20,1297.257
2014-10-21,1322.041
2014-10-22,1315.173
2014-10-23,1328.213
2014-10-24,1329.736
2014-10-27,1325.989
2014-10-28,1349.52
2014-10-29,1349.885
2014-10-30,1349.83
2014-10-31,1365.539
2014-11-03,1362.813
2014-11-04,1356.717
2014-11-05,1361.53
2014-11-06,1362.956
2014-11-07,1363.524
2014-11-10,1370.058
2014-11-11,1368.864
2014-11-12,1371.31
2014-11-13,1364.201
2014-11-14,1363.185
2014-11-17,1361.039
2014-11-18,1368.981
2014-11-19,1360.808
2014-11-20,1367.931
2014-11-21,1373.509
2014-11-24,1381.354
2014-11-25,1384.164
2014-11-26,1385.9
2014-11-27,1382.971
2014-11-28,1367.46
2014-12-01,1351.693
2014-12-02,1358.693
2014-12-03,1368.334
2014-12-04,1364.843
2014-12-05,1368.789
2014-12-08,1355.926
2014-12-09,1363.226
2014-12-10,1341.648
2014-12-11,1342.003
2014-12-12,1324.067
2014-12-15,1307.747
2014-12-16,1312.798
2014-12-17,1336.478
2014-12-18,1354.762
2014-12-19,1362.952
2014-12-22,1369.137
2014-12-23,1373.714
2014-12-24,1375.726
2014-12-25,1375.7
2014-12-26,1380.234
2014-12-29,1386.64
2014-12-30,1381.931
2014-12-31,1373.058
2015-01-01,1373.08
2015-01-02,1370.264
2015-01-05,1348.13
2015-01-06,1332.95
2015-01-07,1339.019
2015-01-08,1358.472
2015-01-09,1350.618
2015-01-12,1343.818
2015-01-13,1345.347
2015-01-14,1338.6
2015-01-15,1328.982
2015-01-16,1343.219
2015-01-19,1348.009
2015-01-20,1341.0
2015-01-21,1344.262
2015-01-22,1363.463
2015-01-23,1357.56
2015-01-26,1369.182
2015-01-27,1365.671
2015-01-28,1350.628
2015-01-29,1355.394
2015-01-30,1340.571
2015-02-02,1353.949
2015-02-03,1380.577
2015-02-04,1374.749
2015-02-05,1392.01
2015-02-06,1385.434
2015-02-09,1377.537
2015-02-10,1382.279
2015-02-11,1376.618
2015-02-12,1394.364
2015-02-13,1402.941
2015-02-16,1403.87
2015-02-17,1404.428
2015-02-18,1410.956
2015-02-19,1409.683
2015-02-20,1414.557
2015-02-23,1415.574
2015-02-24,1417.307
2015-02-25,1420.19
2015-02-26,1416.464
2015-02-27,1416.033
2015-03-02,1419.467
2015-03-03,1413.396
2015-03-04,1405.355
2015-03-05,1407.978
2015-03-06,1388.52
2015-03-09,1388.832
2015-03-10,1370.004
2015-03-11,1373.883
2015-03-12,1390.7
2015-03-13,1383.191
2015-03-16,1392.557
2015-03-17,1391.688
2015-03-18,1404.901
2015-03-19,1404.67
2015-03-20,1426.705
2015-03-23,1431.252
2015-03-24,1430.207
2015-03-25,1413.628
2015-03-26,1404.312
2015-03-27,1405.659
2015-03-30,1417.97
2015-03-31,1412.672
2015-04-01,1413.914
2015-04-02,1423.182
2015-04-03,1423.182
2015-04-06,1435.677
2015-04-07,1428.664
2015-04-08,1431.8
2015-04-09,1427.799
2015-04-10,1432.806
2015-04-13,1430.18
2015-04-14,1436.39
2015-04-15,1442.237
2015-04-16,1442.364
2015-04-17,1425.805
2015-04-20,1434.412
2015-04-21,1434.469
2015-04-22,1434.843
2015-04-23,1440.961
2015-04-24,1443.432
2015-04-27,1441.171
2015-04-28,1446.253
2015-04-29,1438.843
2015-04-30,1423.892
2015-05-01,1427.467
2015-05-04,1432.475
2015-05-05,1418.247
2015-05-06,1420.943
2015-05-07,1419.06
2015-05-08,1436.941
2015-05-11,1436.763
2015-05-12,1435.246
2015-05-13,1441.701
2015-05-14,1453.855
2015-05-15,1457.982
2015-05-18,1461.776
2015-05-19,1455.615
2015-05-20,1455.954
2015-05-21,1456.796
2015-05-22,1450.288
2015-05-25,1449.461
2015-05-26,1432.788
2015-05-27,1442.471
2015-05-28,1440.523
2015-05-29,1433.392
2015-06-01,1433.779
2015-06-02,1442.295
2015-06-03,1450.171
2015-06-04,1437.411
2015-06-05,1430.97
2015-06-08,1424.847
2015-06-09,1423.931
2015-06-10,1445.003
2015-06-11,1445.816
2015-06-12,1439.621
2015-06-15,1427.174
2015-06-16,1434.765
2015-06-17,1433.739
2015-06-18,1447.838
2015-06-19,1446.005
2015-06-22,1456.533
2015-06-23,1457.797
2015-06-24,1447.131
2015-06-25,1443.486
2015-06-26,1440.182
2015-06-29,1408.013
2015-06-30,1407.971
2015-07-01,1414.309
2015-07-02,1408.901
2015-07-03,1405.868
2015-07-06,1397.356
2015-07-07,1389.595
2015-07-08,1375.392
2015-07-09,1381.436
2015-07-10,1401.619
2015-07-13,1411.282
2015-07-14,1416.874
2015-07-15,1411.135
2015-07-16,1418.658
2015-07-17,1409.846
2015-07-20,1405.922
2015-07-21,1402.078
2015-07-22,1398.792
2015-07-23,1389.378
2015-07-24,1375.74
2015-07-27,1363.939
2015-07-28,1373.761
2015-07-29,1388.535
2015-07-30,1385.477
2015-07-31,1393.01
2015-08-03,1388.685
2015-08-04,1386.958
2015-08-05,1387.209
2015-08-06,1381.151
2015-08-07,1373.823
2015-08-10,1390.669
2015-08-11,1381.679
2015-08-12,1377.219
2015-08-13,1375.303
2015-08-14,1382.543
2015-08-17,1388.659
2015-08-18,1382.956
2015-08-19,1368.718
2015-08-20,1345.727
2015-08-21,1323.245
2015-08-24,1274.601
2015-08-25,1274.714
2015-08-26,1291.262
2015-08-27,1317.281
2015-08-28,1325.834
2015-08-31,1323.529
2015-09-01,1291.179
2015-09-02,1300.495
2015-09-03,1305.814
2015-09-04,1289.051
2015-09-07,1290.14
2015-09-08,1315.709
2015-09-09,1310.412
2015-09-10,1310.747
2015-09-11,1313.014
2015-09-14,1308.375
2015-09-15,1316.742
2015-09-16,1331.968
2015-09-17,1333.781
2015-09-18,1320.204
2015-09-21,1318.142
2015-09-22,1295.333
2015-09-23,1292.639
2015-09-24,1289.32
2015-09-25,1288.777
2015-09-28,1262.773
2015-09-29,1258.074
2015-09-30,1273.497
2015-10-01,1274.192
2015-10-02,1288.651
2015-10-05,1317.972
2015-10-06,1321.305
2015-10-07,1335.13
2015-10-08,1346.9
2015-10-09,1350.525
2015-10-12,1349.827
2015-10-13,1336.162
2015-10-14,1330.614
2015-10-15,1347.16
2015-10-16,1345.67
2015-10-19,1346.366
2015-10-20,1350.847
2015-10-21,1339.406
2015-10-22,1345.719
2015-10-23,1353.061
2015-10-26,1347.606
2015-10-27,1333.05
2015-10-28,1355.677
2015-10-29,1345.405
2015-10-30,1347.234
2015-11-02,1364.783
2015-11-03,1367.123
2015-11-04,1362.23
2015-11-05,1361.558
2015-11-06,1358.373
2015-11-09,1345.342
2015-11-10,1345.804
2015-11-11,1342.25
2015-11-12,1318.972
2015-11-13,1310.494
2015-11-16,1321.212
2015-11-17,1321.977
2015-11-18,1336.071
2015-11-19,1339.476
2015-11-20,1342.632
2015-11-23,1342.863
2015-11-24,1344.299
2015-11-25,1349.277
2015-11-26,1352.132
2015-11-27,1354.344
2015-11-30,1354.299
2015-12-01,1363.391
2015-12-02,1348.776
2015-12-03,1336.667
2015-12-04,1345.123
2015-12-07,1328.241
2015-12-08,1314.625
2015-12-09,1309.278
2015-12-10,1308.418
2015-12-11,1286.353
2015-12-14,1275.008
2015-12-15,1290.444
2015-12-16,1306.824
2015-12-17,1296.321
2015-12-18,1284.883
2015-12-21,1289.528
2015-12-22,1300.091
2015-12-23,1318.703
2015-12-24,1323.313
2015-12-25,1323.313
2015-12-28,1318.391
2015-12-29,1328.935
2015-12-30,1321.233
2015-12-31,1309.343
2016-01-01,1309.343
2016-01-04,1287.699
2016-01-05,1287.854
2016-01-06,1271.191
2016-01-07,1241.219
2016-01-08,1226.711
2016-01-11,1220.725
2016-01-12,1219.62
2016-01-13,1199.078
2016-01-14,1200.995
2016-01-15,1180.217
2016-01-18,1172.599
2016-01-19,1170.334
2016-01-20,1154.481
2016-01-21,1158.854
2016-01-22,1189.612
2016-01-25,1171.83
2016-01-26,1195.074
2016-01-27,1187.189
2016-01-28,1191.29
2016-01-29,1217.669
2016-02-01,1219.387
2016-02-02,1196.61
2016-02-03,1203.949
2016-02-04,1215.219
2016-02-05,1197.319
2016-02-08,1170.823
2016-02-09,1161.176
2016-02-10,1162.784
2016-02-11,1146.6
2016-02-12,1164.404
2016-02-15,1172.125
2016-02-16,1187.011
2016-02-17,1207.79
2016-02-18,1211.369
2016-02-19,1207.267
2016-02-22,1222.293
2016-02-23,1211.303
2016-02-24,1212.509
2016-02-25,1227.233
2016-02-26,1232.358
2016-02-29,1233.803
2016-03-01,1254.401
2016-03-02,1267.126
2016-03-03,1284.095
2016-03-04,1298.14
2016-03-07,1307.344
2016-03-08,1283.657
2016-03-09,1289.24
2016-03-10,1286.276
2016-03-11,1313.174
2016-03-14,1311.507
2016-03-15,1297.794
2016-03-16,1307.384
2016-03-17,1334.232
2016-03-18,1339.991
2016-03-21,1335.516
2016-03-22,1333.783
2016-03-23,1313.996
2016-03-24,1312.432
2016-03-25,1312.432
2016-03-28,1316.893
2016-03-29,1333.467
2016-03-30,1347.051
2016-03-31,1348.261
2016-04-01,1343.721
2016-04-04,1335.8
2016-04-05,1319.455
2016-04-06,1328.724
2016-04-07,1315.177
2016-04-08,1327.622
2016-04-11,1332.82
2016-04-12,1342.897
2016-04-13,1362.376
2016-04-14,1359.296
2016-04-15,1361.234
2016-04-18,1368.06
2016-04-19,1380.93
2016-04-20,1379.344
2016-04-21,1368.432
2016-04-22,1375.645
2016-04-25,1370.469
2016-04-26,1382.121
2016-04-27,1388.433
2016-04-28,1383.658
2016-04-29,1380.23
2016-05-02,1387.655
2016-05-03,1366.886
2016-05-04,1359.237
2016-05-05,1355.953
2016-05-06,1361.314
2016-05-09,1357.079
2016-05-10,1369.104
2016-05-11,1362.799
2016-05-12,1357.985
2016-05-13,1345.944
2016-05-16,1359.216
2016-05-17,1350.782
2016-05-18,1349.548
2016-05-19,1337.063
2016-05-20,1352.188
2016-05-23,1351.926
2016-05-24,1369.569
2016-05-25,1382.235
2016-05-26,1382.087
2016-05-27,1387.386
2016-05-30,1387.698
2016-05-31,1390.258
2016-06-01,1391.135
2016-06-02,1397.458
2016-06-03,1399.658
2016-06-06,1413.02
2016-06-07,1421.165
2016-06-08,1427.908
2016-06-09,1419.41
2016-06-10,1395.081
2016-06-13,1375.955
2016-06-14,1360.215
2016-06-15,1364.88
2016-06-16,1353.191
2016-06-17,1367.642
2016-06-20,1393.649
2016-06-21,1391.488
2016-06-22,1389.45
2016-06-23,1416.335
2016-06-24,1342.396
2016-06-27,1287.754
2016-06-28,1314.087
2016-06-29,1343.714
2016-06-30,1364.647
2016-07-01,1372.8
2016-07-04,1372.622
2016-07-05,1347.191
2016-07-06,1345.682
2016-07-07,1349.574
2016-07-08,1374.333
2016-07-11,1391.855
2016-07-12,1410.508
2016-07-13,1410.385
2016-07-14,1415.065
2016-07-15,1415.067
2016-07-18,1418.389
2016-07-19,1411.654
2016-07-20,1418.565
2016-07-21,1416.305
2016-07-22,1418.879
2016-07-25,1416.383
2016-07-26,1422.545
2016-07-27,1423.946
2016-07-28,1425.695
2016-07-29,1436.083
2016-08-01,1428.84
2016-08-02,1416.334
2016-08-03,1420.657
2016-08-04,1423.448
2016-08-05,1436.553
2016-08-08,1440.433
2016-08-09,1442.507
2016-08-10,1438.129
2016-08-11,1442.495
2016-08-12,1442.207
2016-08-15,1451.119
2016-08-16,1443.077
2016-08-17,1439.101
2016-08-18,1452.926
2016-08-19,1448.461
2016-08-22,1450.607
2016-08-23,1459.479
2016-08-24,1451.014
2016-08-25,1452.53
2016-08-26,1450.785
2016-08-29,1451.473
2016-08-30,1450.585
2016-08-31,1445.437
2016-09-01,1448.618
2016-09-02,1462.759
2016-09-05,1464.453
2016-09-06,1471.064
2016-09-07,1478.551
2016-09-08,1478.115
2016-09-09,1438.622
2016-09-12,1443.708
2016-09-13,1419.85
2016-09-14,1417.332
2016-09-15,1429.495
2016-09-16,1423.027
2016-09-19,1433.357
2016-09-20,1427.65
2016-09-21,1443.312
2016-09-22,1467.21
2016-09-23,1455.852
2016-09-26,1445.667
2016-09-27,1442.521
2016-09-28,1457.791
2016-09-29,1450.753
2016-09-30,1458.575
2016-10-03,1453.66
2016-10-04,1445.647
2016-10-05,1450.905
2016-10-06,1447.038
2016-10-07,1436.468
2016-10-10,1446.367
2016-10-11,1427.136
2016-10-12,1427.2
2016-10-13,1419.659
2016-10-14,1421.623
2016-10-17,1417.248
2016-10-18,1429.844
2016-10-19,1437.642
2016-10-20,1433.15
2016-10-21,1430.689
2016-10-24,1434.88
2016-10-25,1426.795
2016-10-26,1420.98
2016-10-27,1406.548
2016-10-28,1404.339
2016-10-31,1408.612
2016-11-01,1398.504
2016-11-02,1384.464
2016-11-03,1384.439
2016-11-04,1382.39
2016-11-07,1404.381
2016-11-08,1408.229
2016-11-09,1430.761
2016-11-10,1441.039
2016-11-11,1453.179
2016-11-14,1464.992
2016-11-15,1472.964
2016-11-16,1469.407
2016-11-17,1474.515
2016-11-18,1474.308
2016-11-21,1483.398
2016-11-22,1496.352
2016-11-23,1498.744
2016-11-24,1500.659
2016-11-25,1505.39
2016-11-28,1493.371
2016-11-29,1495.611
2016-11-30,1497.779
2016-12-01,1499.197
2016-12-02,1499.467
2016-12-05,1518.704
2016-12-06,1532.261
2016-12-07,1548.01
2016-12-08,1562.441
2016-12-09,1564.262
2016-12-12,1556.38
2016-12-13,1559.596
2016-12-14,1543.019
2016-12-15,1537.575
2016-12-16,1537.665
2016-12-19,1545.25
2016-12-20,1553.983
2016-12-21,1550.804
2016-12-22,1544.422
2016-12-23,1548.205
2016-12-26,1548.124
2016-12-27,1552.705
2016-12-28,1542.343
2016-12-29,1548.431
2016-12-30,1549.593
2017-01-02,1552.205
2017-01-03,1558.482
2017-01-04,1579.391
2017-01-05,1577.318
2017-01-06,1573.002
2017-01-09,1558.317
2017-01-10,1569.638
2017-01-11,1569.578
2017-01-12,1567.241
2017-01-13,1574.798
2017-01-16,1571.308
2017-01-17,1566.041
2017-01-18,1570.629
2017-01-19,1558.135
2017-01-20,1565.167
2017-01-23,1565.814
2017-01-24,1585.374
2017-01-25,1597.514
2017-01-26,1592.91
2017-01-27,1587.993
2017-01-30,1569.035
2017-01-31,1576.763
2017-02-01,1576.692
2017-02-02,1577.729
2017-02-03,1593.878
2017-02-06,1582.212
2017-02-07,1579.18
2017-02-08,1581.311
2017-02-09,1593.118
2017-02-10,1602.617
2017-02-13,1609.844
2017-02-14,1614.604
2017-02-15,1619.965
2017-02-16,1619.879
2017-02-17,1614.154
2017-02-20,1615.197
2017-02-21,1624.434
2017-02-22,1618.458
2017-02-23,1615.515
2017-02-24,1608.738
2017-02-27,1617.781
2017-02-28,1606.226
2017-03-01,1625.658
2017-03-02,1608.202
2017-03-03,1608.098
2017-03-06,1600.561
2017-03-07,1591.123
2017-03-08,1580.394
2017-03-09,1573.234
2017-03-10,1580.436
2017-03-13,1586.175
2017-03-14,1577.985
2017-03-15,1596.225
2017-03-16,1606.38
2017-03-17,1610.223
2017-03-20,1605.061
2017-03-21,1578.993
2017-03-22,1573.763
2017-03-23,1583.866
2017-03-24,1582.039
2017-03-27,1581.363
2017-03-28,1593.346
2017-03-29,1594.41
2017-03-30,1606.111
2017-03-31,1606.92
2017-04-03,1594.594
2017-04-04,1596.147
2017-04-05,1587.688
2017-04-06,1598.112
2017-04-07,1596.129
2017-04-10,1600.448
2017-04-11,1608.566
2017-04-12,1597.545
2017-04-13,1585.228
2017-04-14,1585.228
2017-04-17,1599.908
2017-04-18,1596.825
2017-04-19,1600.298
2017-04-20,1613.241
2017-04-21,1608.033
2017-04-24,1630.743
2017-04-25,1642.426
2017-04-26,1647.04
2017-04-27,1641.45
2017-04-28,1630.309
2017-05-01,1634.943
2017-05-02,1632.603
2017-05-03,1623.705
2017-05-04,1619.542
2017-05-05,1630.791
2017-05-08,1627.474
2017-05-09,1625.841
2017-05-10,1632.497
2017-05-11,1621.773
2017-05-12,1616.553
2017-05-15,1627.821
2017-05-16,1630.223
2017-05-17,1601.402
2017-05-18,1600.399
2017-05-19,1615.744
2017-05-22,1626.054
2017-05-23,1630.151
2017-05-24,1630.612
2017-05-25,1630.272
2017-05-26,1625.698
2017-05-29,1625.108
2017-05-30,1617.548
2017-05-31,1617.923
2017-06-01,1637.248
2017-06-02,1642.581
2017-06-05,1634.825
2017-06-06,1629.484
2017-06-07,1629.324
2017-06-08,1639.272
2017-06-09,1648.907
2017-06-12,1646.609
2017-06-13,1658.768
2017-06-14,1656.533
2017-06-15,1639.792
2017-06-16,1643.2
2017-06-19,1650.175
2017-06-20,1632.997
2017-06-21,1624.435
2017-06-22,1627.87
2017-06-23,1637.984
2017-06-26,1643.45
2017-06-27,1635.605
2017-06-28,1653.226
2017-06-29,1648.526
2017-06-30,1647.3
2017-07-03,1658.681
2017-07-04,1657.585
2017-07-05,1649.492
2017-07-06,1635.94
2017-07-07,1642.359
2017-07-10,1639.491
2017-07-11,1639.86
2017-07-12,1652.738
2017-07-13,1658.806
2017-07-14,1666.822
2017-07-17,1673.139
2017-07-18,1672.988
2017-07-19,1685.853
2017-07-20,1688.33
2017-07-21,1680.378
2017-07-24,1680.426
2017-07-25,1693.509
2017-07-26,1688.159
2017-07-27,1688.68
2017-07-28,1683.066
2017-07-31,1684.746
2017-08-01,1689.903
2017-08-02,1681.285
2017-08-03,1675.6
2017-08-04,1679.277
2017-08-07,1679.935
2017-08-08,1675.846
2017-08-09,1665.057
2017-08-10,1645.616
2017-08-11,1639.721
2017-08-14,1659.149
2017-08-15,1647.957
2017-08-16,1653.549
2017-08-17,1637.338
2017-08-18,1633.825
2017-08-21,1635.492
2017-08-22,1645.192
2017-08-23,1645.798
2017-08-24,1647.424
2017-08-25,1654.408
2017-08-28,1654.782
2017-08-29,1651.274
2017-08-30,1656.321
2017-08-31,1670.277
2017-09-01,1680.2
2017-09-04,1678.323
2017-09-05,1667.486
2017-09-06,1670.183
2017-09-07,1670.321
2017-09-08,1672.489
2017-09-11,1688.285
2017-09-12,1696.551
2017-09-13,1695.536
2017-09-14,1693.971
2017-09-15,1701.463
2017-09-18,1708.303
2017-09-19,1709.194
2017-09-20,1716.633
2017-09-21,1710.039
2017-09-22,1716.98
2017-09-25,1717.828
2017-09-26,1715.302
2017-09-27,1728.903
2017-09-28,1737.731
2017-09-29,1742.377
2017-10-02,1751.208
2017-10-03,1754.508
2017-10-04,1751.314
2017-10-05,1753.59
2017-10-06,1747.947
2017-10-09,1746.334
2017-10-10,1754.691
2017-10-11,1755.319
2017-10-12,1755.893
2017-10-13,1758.791
2017-10-16,1758.455
2017-10-17,1750.058
2017-10-18,1756.747
2017-10-19,1754.775
2017-10-20,1755.678
2017-10-23,1744.532
2017-10-24,1745.811
2017-10-25,1739.074
2017-10-26,1740.463
2017-10-27,1742.395
2017-10-30,1737.437
2017-10-31,1746.204
2017-11-01,1745.368
2017-11-02,1749.124
2017-11-03,1746.027
2017-11-06,1749.886
2017-11-07,1738.054
2017-11-08,1738.74
2017-11-09,1729.664
2017-11-10,1729.32
2017-11-13,1723.319
2017-11-14,1721.401
2017-11-15,1712.835
2017-11-16,1729.258
2017-11-17,1732.572
2017-11-20,1739.258
2017-11-21,1750.752
2017-11-22,1753.457
2017-11-23,1755.842
2017-11-24,1758.988
2017-11-27,1752.283
2017-11-28,1766.419
2017-11-29,1775.97
2017-11-30,1781.884
2017-12-01,1776.747
2017-12-04,1780.993
2017-12-05,1766.261
2017-12-06,1754.254
2017-12-07,1762.045
2017-12-08,1766.708
2017-12-11,1768.794
2017-12-12,1766.717
2017-12-13,1769.304
2017-12-14,1758.442
2017-12-15,1770.32
2017-12-18,1792.886
2017-12-19,1783.933
2017-12-20,1788.146
2017-12-21,1795.788
2017-12-22,1794.552
2017-12-25,1794.653
2017-12-26,1796.92
2017-12-27,1801.815
2017-12-28,1809.924
2017-12-29,1806.778
2018-01-01,1806.898
2018-01-02,1819.067
2018-01-03,1820.323
2018-01-04,1826.393
2018-01-05,1832.305
2018-01-08,1834.037
2018-01-09,1830.997
2018-01-10,1828.774
2018-01-11,1847.567
2018-01-12,1857.188
2018-01-15,1864.552
2018-01-16,1851.38
2018-01-17,1858.898
2018-01-18,1850.435
2018-01-19,1864.179
2018-01-22,1874.509
2018-01-23,1881.557
2018-01-24,1879.939
2018-01-25,1881.957
2018-01-26,1882.798
2018-01-29,1866.191
2018-01-30,1848.441
2018-01-31,1848.532
2018-02-01,1848.489
2018-02-02,1814.723
2018-02-05,1761.15
2018-02-06,1753.557
2018-02-07,1760.977
2018-02-08,1720.246
2018-02-09,1722.629
2018-02-12,1738.166
2018-02-13,1741.195
2018-02-14,1765.96
2018-02-15,1781.953
2018-02-16,1792.161
2018-02-19,1789.748
2018-02-20,1779.038
2018-02-21,1776.539
2018-02-22,1774.218
2018-02-23,1790.633
2018-02-26,1797.125
2018-02-27,1776.377
2018-02-28,1753.637
2018-03-01,1744.778
2018-03-02,1754.056
2018-03-05,1769.418
2018-03-06,1788.298
2018-03-07,1793.196
2018-03-08,1793.421
2018-03-09,1812.288
2018-03-12,1817.462
2018-03-13,1810.781
2018-03-14,1800.547
2018-03-15,1796.248
2018-03-16,1801.346
2018-03-19,1790.798
2018-03-20,1788.132
2018-03-21,1794.357
2018-03-22,1762.328
2018-03-23,1738.69
2018-03-26,1759.527
2018-03-27,1747.12
2018-03-28,1748.341
2018-03-29,1758.886
2018-03-30,1758.886
2018-04-02,1734.344
2018-04-03,1746.852
2018-04-04,1756.242
2018-04-05,1771.588
2018-04-06,1753.872
2018-04-09,1755.742
2018-04-10,1782.358
2018-04-11,1783.126
2018-04-12,1790.644
2018-04-13,1789.185
2018-04-16,1799.99
2018-04-17,1808.865
2018-04-18,1816.774
2018-04-19,1813.315
2018-04-20,1800.534
2018-04-23,1800.138
2018-04-24,1795.214
2018-04-25,1788.336
2018-04-26,1795.941
2018-04-27,1796.204
2018-04-30,1785.26
2018-05-01,1783.172
2018-05-02,1787.326
2018-05-03,1779.104
2018-05-04,1793.516
2018-05-07,1804.338
2018-05-08,1806.046
2018-05-09,1818.241
2018-05-10,1824.146
2018-05-11,1829.888
2018-05-14,1828.776
2018-05-15,1820.835
2018-05-16,1827.235
2018-05-17,1834.683
2018-05-18,1830.834
2018-05-21,1843.793
2018-05-22,1841.527
2018-05-23,1833.475
2018-05-24,1831.934
2018-05-25,1827.586
2018-05-28,1823.41
2018-05-29,1809.001
2018-05-30,1831.506
2018-05-31,1823.655
2018-06-01,1834.467
2018-06-04,1844.184
2018-06-05,1845.148
2018-06-06,1860.166
2018-06-07,1862.406
2018-06-08,1860.775
2018-06-11,1864.274
2018-06-12,1865.068
2018-06-13,1856.686
2018-06-14,1858.26
2018-06-15,1845.786
2018-06-18,1848.989
2018-06-19,1842.198
2018-06-20,1853.367
2018-06-21,1839.776
2018-06-22,1849.799
2018-06-25,1828.512
2018-06-26,1830.954
2018-06-27,1813.34
2018-06-28,1811.28
2018-06-29,1819.126
2018-07-02,1814.131
2018-07-03,1822.899
2018-07-04,1822.674
2018-07-05,1837.157
2018-07-06,1850.458
2018-07-09,1863.877
2018-07-10,1861.358
2018-07-11,1844.724
2018-07-12,1844.938
2018-07-13,1843.089
2018-07-16,1839.438
2018-07-17,1840.882
2018-07-18,1842.742
2018-07-19,1846.174
2018-07-20,1845.224
2018-07-23,1843.829
2018-07-24,1839.98
2018-07-25,1838.588
2018-07-26,1848.529
2018-07-27,1836.109
2018-07-30,1837.475
2018-07-31,1848.772
2018-08-01,1843.876
2018-08-02,1840.873
2018-08-03,1842.476
2018-08-06,1845.965
2018-08-07,1850.312
2018-08-08,1849.189
2018-08-09,1850.59
2018-08-10,1834.88
2018-08-13,1823.365
2018-08-14,1833.272
