Date,ISRAEL MID GROWTH Mid Cap
2020-10-08,1915.084
2020-10-09,1957.025
2020-10-12,1982.048
2020-10-13,1985.935
2020-10-14,1954.291
2020-10-15,1937.522
2020-10-16,1923.381
2020-10-19,1932.035
2020-10-20,1912.988
2020-10-21,1887.547
2020-10-22,1842.751
2020-10-23,1863.278
2020-10-26,1836.311
2020-10-27,1854.911
2020-10-28,1808.351
2020-10-29,1834.322
2020-10-30,1782.488
2020-11-02,1806.435
2020-11-03,1801.874
2020-11-04,1915.286
2020-11-05,1985.862
2020-11-06,2007.777
2020-11-09,1894.394
2020-11-10,1789.512
2020-11-11,1897.158
2020-11-12,1890.531
2020-11-13,1864.769
2020-11-16,1801.898
2020-11-17,1832.786
2020-11-18,1818.704
2020-11-19,1860.508
2020-11-20,1863.673
2020-11-23,1846.129
2020-11-24,1847.623
2020-11-25,1849.412
2020-11-26,1852.159
2020-11-27,1879.943
2020-11-30,1892.688
2020-12-01,1895.928
2020-12-02,1873.762
2020-12-03,1886.239
2020-12-04,1883.218
2020-12-07,1899.354
2020-12-08,1878.12
2020-12-09,1871.891
2020-12-10,1860.383
2020-12-11,1869.601
2020-12-14,1918.594
2020-12-15,1932.908
2020-12-16,1997.66
2020-12-17,2063.854
2020-12-18,2137.653
2020-12-21,2158.299
2020-12-22,2239.322
2020-12-23,2278.092
2020-12-24,2287.817
2020-12-25,2287.817
2020-12-28,2294.477
2020-12-29,2310.358
2020-12-30,2319.389
2020-12-31,2298.394
2021-01-01,2298.394
2021-01-04,2264.757
2021-01-05,2260.544
2021-01-06,2216.886
2021-01-07,2231.998
2021-01-08,2239.773
2021-01-11,2237.807
2021-01-12,2285.217
2021-01-13,2267.319
2021-01-14,2262.326
2021-01-15,2225.89
2021-01-18,2267.539
2021-01-19,2284.116
2021-01-20,2291.564
2021-01-21,2281.001
2021-01-22,2284.653
2021-01-25,2254.144
2021-01-26,2235.742
2021-01-27,2192.511
2021-01-28,2187.615
2021-01-29,2178.704
2021-02-01,2232.114
2021-02-02,2249.947
2021-02-03,2233.355
2021-02-04,2263.76
2021-02-05,2264.262
2021-02-08,2270.017
2021-02-09,2309.732
2021-02-10,2290.882
2021-02-11,2287.346
2021-02-12,2282.587
2021-02-15,2283.768
2021-02-16,2246.63
2021-02-17,2182.029
2021-02-18,2146.589
2021-02-19,2167.032
2021-02-22,2083.014
2021-02-23,2001.438
2021-02-24,1981.241
2021-02-25,1991.051
2021-02-26,1970.52
2021-03-01,1973.116
2021-03-02,1960.965
2021-03-03,1930.925
2021-03-04,1869.435
2021-03-05,1850.954
2021-03-08,1881.04
2021-03-09,1930.808
2021-03-10,1934.052
2021-03-11,1991.394
2021-03-12,1971.997
2021-03-15,1968.799
2021-03-16,1973.284
2021-03-17,1955.335
2021-03-18,1948.103
2021-03-19,1946.618
2021-03-22,1956.232
2021-03-23,1956.239
2021-03-24,1888.203
2021-03-25,1838.719
2021-03-26,1842.929
2021-03-29,1856.942
2021-03-30,1832.663
2021-03-31,1835.088
2021-04-01,1861.415
2021-04-02,1861.415
2021-04-05,1944.137
2021-04-06,1948.493
2021-04-07,1945.909
2021-04-08,1942.894
2021-04-09,1943.981
2021-04-12,1939.03
2021-04-13,1995.969
2021-04-14,1997.829
2021-04-15,2012.104
2021-04-16,2013.172
2021-04-19,2024.084
2021-04-20,2018.633
2021-04-21,2013.993
2021-04-22,2001.152
2021-04-23,1994.985
2021-04-26,2070.839
2021-04-27,2068.462
2021-04-28,2033.946
2021-04-29,2036.51
2021-04-30,2031.949
2021-05-03,2025.079
2021-05-04,1980.691
2021-05-05,1922.667
2021-05-06,1906.13
2021-05-07,1923.645
2021-05-10,1897.13
2021-05-11,1867.465
2021-05-12,1859.38
2021-05-13,1864.651
2021-05-14,1886.157
2021-05-17,1865.837
2021-05-18,1866.124
2021-05-19,1819.798
2021-05-20,1883.526
2021-05-21,1890.404
2021-05-24,1894.711
2021-05-25,1930.852
2021-05-26,1928.916
2021-05-27,1910.038
2021-05-28,1905.762
2021-05-31,1859.148
2021-06-01,1873.57
2021-06-02,1878.719
2021-06-03,1842.892
2021-06-04,1848.221
2021-06-07,1858.237
2021-06-08,1873.572
2021-06-09,1895.655
2021-06-10,1904.813
2021-06-11,1899.749
2021-06-14,1916.871
2021-06-15,1909.992
2021-06-16,1916.121
2021-06-17,1857.601
2021-06-18,1846.602
2021-06-21,1869.721
2021-06-22,1901.271
2021-06-23,1916.708
2021-06-24,1933.665
2021-06-25,1929.796
2021-06-28,1948.499
2021-06-29,1945.246
2021-06-30,1942.962
2021-07-01,1980.245
2021-07-02,1979.188
2021-07-05,1999.544
2021-07-06,1986.551
2021-07-07,2009.167
2021-07-08,1968.97
2021-07-09,1971.953
2021-07-12,1990.2
2021-07-13,1977.17
2021-07-14,1967.673
2021-07-15,1974.851
2021-07-16,1967.733
2021-07-19,1966.897
2021-07-20,2023.21
2021-07-21,2046.787
2021-07-22,2066.625
2021-07-23,2068.237
2021-07-26,2112.421
2021-07-27,2080.724
2021-07-28,2088.141
2021-07-29,2091.063
2021-07-30,2098.11
2021-08-02,2118.925
2021-08-03,2097.788
2021-08-04,2098.832
2021-08-05,2079.251
2021-08-06,2069.026
2021-08-09,2094.397
2021-08-10,2076.895
2021-08-11,2066.921
2021-08-12,2090.668
2021-08-13,2105.223
2021-08-16,2103.475
2021-08-17,2108.521
2021-08-18,2145.614
2021-08-19,2138.648
2021-08-20,2143.9
2021-08-23,2196.413
2021-08-24,2229.207
2021-08-25,2254.923
2021-08-26,2249.135
2021-08-27,2254.055
2021-08-30,2266.331
2021-08-31,2247.761
2021-09-01,2262.823
2021-09-02,2254.368
2021-09-03,2261.242
2021-09-06,2264.603
2021-09-07,2263.043
2021-09-08,2260.53
2021-09-09,2300.853
2021-09-10,2300.891
2021-09-13,2295.864
2021-09-14,2295.24
2021-09-15,2300.951
2021-09-16,2299.8
2021-09-17,2303.543
2021-09-20,2247.196
2021-09-21,2250.802
2021-09-22,2242.676
2021-09-23,2269.868
2021-09-24,2271.791
2021-09-27,2267.144
2021-09-28,2256.196
2021-09-29,2211.994
2021-09-30,2207.649
2021-10-01,2214.055
2021-10-04,2168.798
2021-10-05,2187.688
2021-10-06,2149.033
2021-10-07,2177.691
2021-10-08,2171.217
2021-10-11,2172.135
2021-10-12,2188.854
2021-10-13,2218.735
2021-10-14,2263.129
2021-10-15,2264.248
2021-10-18,2273.499
2021-10-19,2271.457
2021-10-20,2291.867
2021-10-21,2317.799
2021-10-22,2319.005
2021-10-25,2333.779
2021-10-26,2347.435
2021-10-27,2334.983
2021-10-28,2341.199
2021-10-29,2348.61
2021-11-01,2374.817
2021-11-02,2362.407
2021-11-03,2346.898
2021-11-04,2402.542
2021-11-05,2400.934
2021-11-08,2363.3
2021-11-09,2380.682
2021-11-10,2395.126
2021-11-11,2514.386
2021-11-12,2525.349
2021-11-15,2529.13
2021-11-16,2502.005
2021-11-17,2488.477
2021-11-18,2484.636
2021-11-19,2476.215
2021-11-22,2446.672
2021-11-23,2385.426
2021-11-24,2353.243
2021-11-25,2366.595
2021-11-26,2350.995
2021-11-29,2365.475
2021-11-30,2380.292
2021-12-01,2404.203
2021-12-02,2387.849
2021-12-03,2344.942
2021-12-06,2318.479
2021-12-07,2426.394
2021-12-08,2477.728
2021-12-09,2422.541
2021-12-10,2391.738
2021-12-13,2364.028
2021-12-14,2331.311
2021-12-15,2378.426
2021-12-16,2325.489
2021-12-17,2331.499
2021-12-20,2274.164
2021-12-21,2336.699
2021-12-22,2382.6
2021-12-23,2424.074
2021-12-24,2422.348
2021-12-27,2470.305
2021-12-28,2463.631
2021-12-29,2463.862
2021-12-30,2458.421
2021-12-31,2448.93
2022-01-03,2411.935
2022-01-04,2364.354
2022-01-05,2306.268
2022-01-06,2288.451
2022-01-07,2258.901
2022-01-10,2184.714
2022-01-11,2215.734
2022-01-12,2240.98
2022-01-13,2177.919
2022-01-14,2162.649
2022-01-17,2123.85
2022-01-18,2053.706
2022-01-19,2037.901
2022-01-20,2041.817
2022-01-21,2011.645
2022-01-24,1924.353
2022-01-25,1908.419
2022-01-26,1923.064
2022-01-27,1888.025
2022-01-28,1906.248
2022-01-31,2007.082
2022-02-01,2024.417
2022-02-02,2036.334
2022-02-03,1975.974
2022-02-04,1984.482
2022-02-07,2009.092
2022-02-08,2007.746
2022-02-09,2083.279
2022-02-10,2098.457
2022-02-11,2049.348
2022-02-14,2021.483
2022-02-15,2035.472
2022-02-16,2022.345
2022-02-17,1968.639
2022-02-18,1937.205
2022-02-21,1852.301
2022-02-22,1848.581
2022-02-23,1842.079
2022-02-24,1832.783
2022-02-25,1867.402
2022-02-28,1941.23
2022-03-01,1874.23
2022-03-02,1904.194
2022-03-03,1830.112
2022-03-04,1762.25
2022-03-07,1733.943
2022-03-08,1731.85
2022-03-09,1788.173
2022-03-10,1769.133
2022-03-11,1719.043
2022-03-14,1664.969
2022-03-15,1699.217
2022-03-16,1774.173
2022-03-17,1818.191
2022-03-18,1862.14
2022-03-21,1877.484
2022-03-22,1935.933
2022-03-23,1910.955
2022-03-24,1936.81
2022-03-25,1901.179
2022-03-28,1916.303
2022-03-29,1948.751
2022-03-30,1938.807
2022-03-31,1906.53
2022-04-01,1929.64
2022-04-04,1937.268
2022-04-05,1916.318
2022-04-06,1839.003
2022-04-07,1832.543
2022-04-08,1798.523
2022-04-11,1814.361
2022-04-12,1796.036
2022-04-13,1807.772
2022-04-14,1780.768
2022-04-15,1780.768
2022-04-18,1757.061
2022-04-19,1799.898
2022-04-20,1766.051
2022-04-21,1720.633
2022-04-22,1704.686
2022-04-25,1709.12
2022-04-26,1656.126
2022-04-27,1642.241
2022-04-28,1684.768
2022-04-29,1647.968
2022-05-02,1646.388
2022-05-03,1632.925
2022-05-04,1659.793
2022-05-05,1568.956
2022-05-06,1530.931
2022-05-09,1429.792
2022-05-10,1435.754
2022-05-11,1319.485
2022-05-12,1360.704
2022-05-13,1435.864
2022-05-16,1423.583
2022-05-17,1471.911
2022-05-18,1427.474
2022-05-19,1433.46
2022-05-20,1428.172
2022-05-23,1458.728
2022-05-24,1368.768
2022-05-25,1370.078
2022-05-26,1395.795
2022-05-27,1431.797
2022-05-30,1446.054
2022-05-31,1441.027
2022-06-01,1449.647
2022-06-02,1460.032
2022-06-03,1436.174
2022-06-06,1461.286
2022-06-07,1450.402
2022-06-08,1465.19
2022-06-09,1438.306
2022-06-10,1413.482
2022-06-13,1342.748
2022-06-14,1336.581
2022-06-15,1378.934
2022-06-16,1337.234
2022-06-17,1343.653
2022-06-20,1364.365
2022-06-21,1377.742
2022-06-22,1382.828
2022-06-23,1385.992
2022-06-24,1407.083
2022-06-27,1412.538
2022-06-28,1411.514
2022-06-29,1413.155
2022-06-30,1419.227
2022-07-01,1412.359
2022-07-04,1407.085
2022-07-05,1415.154
2022-07-06,1375.298
2022-07-07,1407.306
2022-07-08,1408.39
2022-07-11,1387.359
2022-07-12,1397.247
2022-07-13,1414.409
2022-07-14,1374.857
2022-07-15,1393.152
2022-07-18,1428.014
2022-07-19,1430.892
2022-07-20,1438.021
2022-07-21,1444.046
2022-07-22,1435.705
2022-07-25,1420.355
2022-07-26,1401.198
2022-07-27,1424.44
2022-07-28,1430.922
2022-07-29,1434.681
2022-08-01,1456.725
2022-08-02,1445.968
2022-08-03,1468.719
2022-08-04,1480.852
2022-08-05,1482.26
2022-08-08,1526.104
2022-08-09,1508.982
2022-08-10,1572.324
2022-08-11,1576.777
2022-08-12,1576.886
2022-08-15,1559.754
2022-08-16,1543.954
2022-08-17,1532.998
2022-08-18,1546.761
2022-08-19,1521.5
2022-08-22,1476.805
2022-08-23,1485.709
2022-08-24,1505.964
2022-08-25,1502.695
2022-08-26,1492.264
2022-08-29,1469.455
2022-08-30,1469.045
2022-08-31,1480.593
2022-09-01,1446.437
2022-09-02,1455.032
2022-09-05,1435.644
2022-09-06,1437.811
2022-09-07,1438.71
2022-09-08,1435.863
2022-09-09,1454.403
2022-09-12,1480.633
2022-09-13,1459.108
2022-09-14,1445.796
2022-09-15,1440.857
2022-09-16,1434.976
2022-09-19,1452.513
2022-09-20,1450.071
2022-09-21,1460.779
2022-09-22,1441.379
2022-09-23,1429.047
2022-09-26,1426.049
2022-09-27,1431.961
2022-09-28,1405.614
2022-09-29,1371.134
2022-09-30,1369.381
2022-10-03,1365.21
2022-10-04,1390.737
2022-10-05,1375.656
2022-10-06,1414.136
2022-10-07,1402.441
2022-10-10,1385.608
2022-10-11,1381.51
2022-10-12,1381.363
2022-10-13,1382.441
2022-10-14,1392.92
2022-10-17,1408.978
2022-10-18,1413.281
2022-10-19,1407.935
2022-10-20,1410.142
2022-10-21,1400.055
2022-10-24,1407.69
2022-10-25,1438.682
2022-10-26,1446.447
2022-10-27,1435.962
2022-10-28,1429.706
2022-10-31,1451.411
2022-11-01,1444.625
2022-11-02,1429.71
2022-11-03,1394.016
2022-11-04,1386.262
2022-11-07,1383.182
2022-11-08,1392.057
2022-11-09,1387.099
2022-11-10,1450.067
2022-11-11,1476.422
2022-11-14,1447.424
2022-11-15,1466.046
2022-11-16,1452.006
2022-11-17,1421.792
2022-11-18,1422.233
2022-11-21,1423.475
2022-11-22,1427.245
2022-11-23,1452.731
2022-11-24,1450.436
2022-11-25,1452.142
2022-11-28,1420.378
2022-11-29,1404.509
2022-11-30,1412.058
2022-12-01,1436.362
2022-12-02,1412.602
2022-12-05,1395.893
2022-12-06,1365.116
2022-12-07,1354.006
2022-12-08,1370.719
2022-12-09,1365.38
2022-12-12,1366.635
2022-12-13,1385.861
2022-12-14,1384.131
2022-12-15,1356.136
2022-12-16,1347.365
2022-12-19,1328.773
2022-12-20,1330.741
2022-12-21,1336.098
2022-12-22,1309.409
2022-12-23,1297.816
2022-12-26,1288.588
2022-12-27,1277.945
2022-12-28,1273.064
2022-12-29,1296.341
2022-12-30,1297.422
2023-01-02,1295.153
2023-01-03,1290.579
2023-01-04,1304.181
2023-01-05,1271.804
2023-01-06,1280.637
2023-01-09,1308.408
2023-01-10,1302.383
2023-01-11,1317.68
2023-01-12,1321.608
2023-01-13,1328.355
2023-01-16,1329.109
2023-01-17,1349.605
2023-01-18,1343.657
2023-01-19,1322.097
2023-01-20,1348.766
2023-01-23,1369.444
2023-01-24,1356.941
2023-01-25,1339.242
2023-01-26,1339.306
2023-01-27,1338.21
2023-01-30,1319.782
2023-01-31,1337.521
2023-02-01,1355.485
2023-02-02,1393.92
2023-02-03,1360.837
2023-02-06,1329.273
2023-02-07,1344.298
2023-02-08,1336.423
2023-02-09,1320.047
2023-02-10,1301.802
2023-02-13,1314.867
2023-02-14,1323.141
2023-02-15,1343.988
2023-02-16,1313.442
2023-02-17,1310.045
2023-02-20,1310.722
2023-02-21,1278.521
2023-02-22,1326.119
2023-02-23,1335.39
2023-02-24,1308.296
2023-02-27,1297.473
2023-02-28,1308.105
2023-03-01,1303.65
2023-03-02,1302.88
2023-03-03,1319.376
2023-03-06,1346.646
2023-03-07,1340.616
2023-03-08,1346.404
2023-03-09,1342.447
2023-03-10,1322.244
2023-03-13,1301.29
2023-03-14,1317.748
2023-03-15,1311.365
2023-03-16,1318.036
2023-03-17,1312.444
2023-03-20,1308.924
2023-03-21,1337.927
2023-03-22,1337.824
2023-03-23,1380.614
2023-03-24,1358.649
2023-03-27,1363.449
2023-03-28,1349.155
2023-03-29,1332.967
2023-03-30,1338.348
2023-03-31,1356.081
2023-04-03,1337.04
2023-04-04,1365.245
2023-04-05,1346.08
2023-04-06,1327.473
2023-04-07,1327.473
2023-04-10,1319.082
2023-04-11,1296.065
2023-04-12,1290.598
2023-04-13,1329.982
2023-04-14,1319.475
2023-04-17,1333.148
2023-04-18,1339.683
2023-04-19,1328.077
2023-04-20,1319.774
2023-04-21,1330.648
2023-04-24,1332.346
2023-04-25,1313.048
2023-04-26,1313.64
2023-04-27,1322.575
2023-04-28,1320.581
2023-05-01,1343.481
2023-05-02,1334.015
2023-05-03,1307.772
2023-05-04,1302.859
2023-05-05,1321.016
2023-05-08,1328.644
2023-05-09,1300.532
2023-05-10,1317.471
2023-05-11,1327.338
2023-05-12,1313.295
2023-05-15,1318.478
2023-05-16,1334.625
2023-05-17,1353.06
2023-05-18,1366.974
2023-05-19,1361.604
2023-05-22,1349.958
2023-05-23,1319.898
2023-05-24,1303.054
2023-05-25,1298.548
2023-05-26,1301.287
2023-05-29,1332.618
2023-05-30,1324.049
2023-05-31,1324.82
2023-06-01,1294.332
2023-06-02,1284.356
2023-06-05,1282.771
2023-06-06,1301.18
2023-06-07,1290.9
2023-06-08,1299.713
2023-06-09,1314.234
2023-06-12,1330.034
2023-06-13,1360.914
2023-06-14,1370.829
2023-06-15,1394.336
2023-06-16,1370.396
2023-06-19,1365.259
2023-06-20,1361.853
2023-06-21,1352.733
2023-06-22,1355.062
2023-06-23,1334.88
2023-06-26,1308.919
2023-06-27,1304.913
2023-06-28,1308.325
2023-06-29,1304.214
2023-06-30,1309.765
2023-07-03,1314.46
2023-07-04,1318.18
2023-07-05,1312.598
2023-07-06,1288.626
2023-07-07,1289.197
2023-07-10,1287.818
2023-07-11,1308.372
2023-07-12,1316.702
2023-07-13,1340.601
2023-07-14,1336.757
2023-07-17,1364.938
2023-07-18,1394.802
2023-07-19,1411.58
2023-07-20,1350.701
2023-07-21,1345.195
2023-07-24,1333.213
2023-07-25,1308.759
2023-07-26,1346.785
2023-07-27,1334.0
2023-07-28,1354.66
2023-07-31,1394.765
2023-08-01,1393.467
2023-08-02,1342.166
2023-08-03,1380.333
2023-08-04,1360.133
2023-08-07,1352.949
2023-08-08,1309.001
2023-08-09,1319.103
2023-08-10,1333.823
2023-08-11,1317.205
2023-08-14,1316.362
2023-08-15,1302.967
2023-08-16,1293.291
2023-08-17,1263.252
2023-08-18,1259.042
2023-08-21,1273.743
2023-08-22,1275.39
2023-08-23,1289.319
2023-08-24,1263.547
2023-08-25,1279.767
2023-08-28,1274.942
2023-08-29,1286.737
2023-08-30,1311.933
2023-08-31,1321.407
2023-09-01,1321.232
2023-09-04,1315.339
2023-09-05,1310.309
2023-09-06,1311.943
2023-09-07,1300.506
2023-09-08,1290.798
2023-09-11,1295.556
2023-09-12,1283.142
2023-09-13,1258.706
2023-09-14,1238.38
2023-09-15,1245.907
2023-09-18,1260.593
2023-09-19,1243.46
2023-09-20,1255.058
2023-09-21,1223.928
2023-09-22,1228.603
2023-09-25,1231.392
2023-09-26,1207.254
2023-09-27,1200.929
2023-09-28,1213.57
2023-09-29,1224.476
2023-10-02,1233.821
2023-10-03,1211.41
2023-10-04,1209.117
2023-10-05,1213.557
2023-10-06,1235.752
2023-10-09,1189.045
2023-10-10,1179.718
2023-10-11,1173.0
2023-10-12,1173.893
2023-10-13,1161.627
2023-10-16,1159.224
2023-10-17,1166.04
2023-10-18,1156.646
2023-10-19,1139.848
2023-10-20,1125.526
2023-10-23,1120.312
2023-10-24,1133.588
2023-10-25,1105.14
2023-10-26,1084.616
2023-10-27,1086.015
2023-10-30,1087.708
2023-10-31,1102.05
2023-11-01,1090.963
2023-11-02,1126.046
2023-11-03,1159.267
2023-11-06,1184.169
2023-11-07,1216.185
2023-11-08,1209.144
2023-11-09,1186.432
2023-11-10,1188.897
2023-11-13,1204.439
2023-11-14,1261.27
2023-11-15,1244.179
2023-11-16,1291.004
2023-11-17,1303.838
2023-11-20,1304.395
2023-11-21,1299.452
2023-11-22,1320.239
2023-11-23,1310.113
2023-11-24,1313.486
2023-11-27,1333.732
2023-11-28,1336.545
2023-11-29,1345.882
2023-11-30,1332.865
2023-12-01,1348.677
2023-12-04,1352.597
2023-12-05,1364.825
2023-12-06,1365.733
2023-12-07,1354.935
2023-12-08,1353.396
2023-12-11,1372.451
2023-12-12,1367.381
2023-12-13,1385.2
2023-12-14,1408.252
2023-12-15,1415.795
2023-12-18,1430.665
2023-12-19,1446.25
2023-12-20,1450.599
2023-12-21,1449.454
2023-12-22,1458.148
2023-12-25,1466.817
2023-12-26,1464.479
2023-12-27,1475.535
2023-12-28,1466.004
2023-12-29,1460.265
2024-01-01,1464.794
2024-01-02,1423.487
2024-01-03,1401.05
2024-01-04,1396.283
2024-01-05,1400.395
2024-01-08,1442.405
2024-01-09,1461.824
2024-01-10,1470.337
2024-01-11,1487.475
2024-01-12,1489.037
2024-01-15,1475.305
2024-01-16,1483.643
2024-01-17,1461.68
2024-01-18,1478.919
2024-01-19,1491.791
2024-01-22,1520.232
2024-01-23,1533.171
2024-01-24,1523.17
2024-01-25,1522.133
2024-01-26,1533.185
2024-01-29,1546.126
2024-01-30,1541.809
2024-01-31,1505.06
2024-02-01,1505.091
2024-02-02,1517.029
2024-02-05,1527.295
2024-02-06,1537.945
2024-02-07,1567.183
2024-02-08,1596.421
2024-02-09,1647.434
2024-02-12,1600.159
2024-02-13,1585.395
2024-02-14,1597.56
2024-02-15,1610.831
2024-02-16,1606.921
2024-02-19,1607.438
2024-02-20,1577.554
2024-02-21,1556.707
2024-02-22,1623.151
2024-02-23,1630.188
2024-02-26,1623.125
2024-02-27,1647.977
2024-02-28,1652.564
2024-02-29,1668.33
2024-03-01,1676.79
2024-03-04,1675.584
2024-03-05,1622.869
2024-03-06,1641.272
2024-03-07,1646.668
2024-03-08,1638.265
2024-03-11,1627.449
2024-03-12,1648.157
2024-03-13,1645.679
2024-03-14,1622.105
2024-03-15,1607.715
2024-03-18,1630.847
2024-03-19,1637.386
2024-03-20,1683.127
2024-03-21,1698.264
2024-03-22,1682.84
2024-03-25,1710.598
2024-03-26,1702.055
2024-03-27,1684.969
2024-03-28,1699.884
2024-03-29,1699.884
2024-04-01,1688.086
2024-04-02,1657.531
2024-04-03,1656.771
2024-04-04,1638.895
2024-04-05,1633.386
2024-04-08,1641.213
2024-04-09,1640.151
2024-04-10,1591.969
2024-04-11,1587.731
2024-04-12,1558.359
2024-04-15,1521.237
2024-04-16,1518.966
2024-04-17,1505.142
2024-04-18,1510.341
2024-04-19,1502.08
2024-04-22,1486.858
2024-04-23,1507.932
2024-04-24,1522.143
2024-04-25,1508.607
2024-04-26,1508.094
2024-04-29,1524.502
2024-04-30,1502.174
2024-05-01,1488.771
2024-05-02,1480.012
2024-05-03,1470.697
2024-05-06,1492.157
2024-05-07,1500.674
2024-05-08,1478.339
2024-05-09,1472.357
2024-05-10,1471.148
2024-05-13,1492.559
2024-05-14,1515.756
2024-05-15,1560.181
2024-05-16,1508.67
2024-05-17,1513.154
2024-05-20,1570.599
2024-05-21,1596.661
2024-05-22,1585.339
2024-05-23,1564.603
2024-05-24,1576.599
2024-05-27,1561.525
2024-05-28,1550.232
2024-05-29,1541.946
2024-05-30,1510.319
2024-05-31,1510.456
2024-06-03,1495.201
2024-06-04,1474.035
2024-06-05,1474.406
2024-06-06,1492.404
2024-06-07,1479.189
2024-06-10,1525.868
2024-06-11,1526.777
2024-06-12,1540.238
2024-06-13,1511.524
2024-06-14,1509.649
2024-06-17,1492.149
2024-06-18,1486.427
2024-06-19,1491.283
2024-06-20,1466.425
2024-06-21,1474.298
2024-06-24,1490.829
2024-06-25,1493.067
2024-06-26,1502.022
2024-06-27,1531.422
2024-06-28,1541.498
2024-07-01,1551.033
2024-07-02,1547.03
2024-07-03,1555.272
2024-07-04,1557.433
2024-07-05,1571.56
2024-07-08,1566.577
2024-07-09,1558.746
2024-07-10,1557.54
2024-07-11,1564.379
2024-07-12,1573.244
2024-07-15,1588.206
2024-07-16,1596.572
2024-07-17,1571.739
2024-07-18,1550.892
2024-07-19,1551.132
2024-07-22,1571.175
2024-07-23,1585.16
2024-07-24,1548.976
2024-07-25,1544.807
2024-07-26,1551.324
2024-07-29,1541.427
2024-07-30,1525.588
2024-07-31,1534.244
2024-08-01,1495.904
2024-08-02,1464.385
2024-08-05,1424.697
2024-08-06,1455.975
2024-08-07,1464.642
2024-08-08,1517.179
2024-08-09,1546.293
2024-08-12,1541.194
2024-08-13,1553.242
2024-08-14,1568.558
2024-08-15,1598.716
2024-08-16,1617.493
2024-08-19,1659.997
2024-08-20,1657.333
2024-08-21,1647.804
2024-08-22,1630.231
2024-08-23,1639.081
2024-08-26,1642.691
2024-08-27,1639.276
2024-08-28,1619.452
2024-08-29,1633.592
2024-08-30,1648.81
2024-09-02,1641.105
2024-09-03,1583.832
2024-09-04,1565.155
2024-09-05,1555.904
2024-09-06,1529.594
2024-09-09,1526.408
2024-09-10,1521.801
2024-09-11,1537.471
2024-09-12,1569.748
2024-09-13,1569.405
2024-09-16,1579.904
2024-09-17,1580.068
2024-09-18,1571.358
2024-09-19,1601.92
2024-09-20,1621.249
2024-09-23,1634.375
2024-09-24,1646.136
2024-09-25,1659.218
2024-09-26,1655.392
2024-09-27,1641.484
2024-09-30,1672.303
2024-10-01,1611.013
2024-10-02,1608.394
2024-10-03,1609.373
2024-10-04,1617.247
2024-10-07,1623.899
2024-10-08,1634.909
2024-10-09,1645.868
2024-10-10,1662.25
2024-10-11,1677.927
2024-10-14,1688.279
2024-10-15,1687.507
2024-10-16,1694.423
2024-10-17,1711.076
2024-10-18,1716.169
2024-10-21,1730.86
2024-10-22,1719.519
2024-10-23,1681.861
2024-10-24,1705.986
2024-10-25,1706.83
2024-10-28,1714.688
2024-10-29,1730.496
2024-10-30,1726.85
2024-10-31,1692.079
2024-11-01,1691.136
2024-11-04,1674.074
2024-11-05,1696.226
2024-11-06,1750.877
2024-11-07,1766.173
2024-11-08,1768.696
2024-11-11,1761.696
2024-11-12,1780.703
2024-11-13,1776.187
2024-11-14,1732.153
2024-11-15,1719.683
2024-11-18,1715.83
2024-11-19,1753.099
2024-11-20,1810.623
2024-11-21,1877.805
2024-11-22,1872.643
2024-11-25,1935.242
2024-11-26,1932.674
2024-11-27,1903.731
2024-11-28,1893.218
2024-11-29,1910.221
2024-12-02,1895.762
2024-12-03,1909.314
2024-12-04,1961.243
2024-12-05,1940.22
2024-12-06,1952.125
2024-12-09,1927.196
2024-12-10,1876.961
2024-12-11,1910.122
2024-12-12,1942.162
2024-12-13,1908.032
2024-12-16,1918.221
2024-12-17,1891.061
2024-12-18,1840.732
2024-12-19,1819.355
2024-12-20,1857.884
2024-12-23,1836.918
2024-12-24,1858.843
2024-12-25,1855.051
2024-12-26,1856.618
2024-12-27,1836.692
2024-12-30,1827.85
2024-12-31,1844.724
2025-01-01,1847.213
2025-01-02,1846.19
2025-01-03,1872.954
2025-01-06,1891.124
2025-01-07,1855.264
2025-01-08,1861.236
2025-01-09,1864.668
2025-01-10,1841.15
2025-01-13,1837.826
2025-01-14,1894.401
2025-01-15,1936.83
2025-01-16,1946.787
2025-01-17,1950.536
2025-01-20,1940.904
2025-01-21,1959.234
2025-01-22,1962.932
2025-01-23,1942.972
2025-01-24,1942.206
2025-01-27,1963.46
2025-01-28,2036.032
2025-01-29,2003.6
2025-01-30,1994.196
2025-01-31,2002.494
2025-02-03,1966.073
2025-02-04,1987.851
2025-02-05,2010.571
2025-02-06,2022.046
2025-02-07,2009.182
2025-02-10,2116.614
2025-02-11,2107.781
2025-02-12,2091.739
2025-02-13,2151.347
2025-02-14,2146.349
2025-02-17,2133.667
2025-02-18,2148.535
2025-02-19,2073.097
2025-02-20,1968.71
2025-02-21,1916.308
2025-02-24,1917.963
2025-02-25,1903.66
2025-02-26,1899.631
2025-02-27,1861.259
2025-02-28,1873.262
2025-03-03,1817.035
2025-03-04,1796.986
2025-03-05,1848.737
2025-03-06,1768.352
2025-03-07,1757.392
2025-03-10,1681.286
2025-03-11,1704.918
2025-03-12,1734.525
2025-03-13,1695.054
2025-03-14,1736.424
2025-03-17,1767.336
2025-03-18,1753.629
2025-03-19,1780.993
2025-03-20,1780.66
2025-03-21,1789.392
2025-03-24,1817.189
2025-03-25,1826.878
