Date,BELGIUM SMID GROWTH SMID (Small+Mid Cap)
2005-10-24,669.242
2005-10-25,671.896
2005-10-26,670.654
2005-10-27,668.476
2005-10-28,669.016
2005-10-31,667.748
2005-11-01,664.757
2005-11-02,672.259
2005-11-03,674.936
2005-11-04,660.384
2005-11-07,664.118
2005-11-08,660.516
2005-11-09,659.007
2005-11-10,661.899
2005-11-11,660.443
2005-11-14,663.802
2005-11-15,659.59
2005-11-16,653.024
2005-11-17,647.874
2005-11-18,649.7
2005-11-21,651.596
2005-11-22,653.1
2005-11-23,658.851
2005-11-24,661.781
2005-11-25,660.056
2005-11-28,661.849
2005-11-29,659.282
2005-11-30,659.506
2005-12-01,658.88
2005-12-02,662.591
2005-12-05,662.283
2005-12-06,665.404
2005-12-07,665.027
2005-12-08,667.765
2005-12-09,670.326
2005-12-12,676.228
2005-12-13,672.386
2005-12-14,680.986
2005-12-15,667.715
2005-12-16,678.318
2005-12-19,679.37
2005-12-20,673.616
2005-12-21,667.737
2005-12-22,668.242
2005-12-23,670.456
2005-12-26,670.456
2005-12-27,675.253
2005-12-28,679.179
2005-12-29,676.083
2005-12-30,673.662
2006-01-02,678.507
2006-01-03,705.703
2006-01-04,715.468
2006-01-05,718.01
2006-01-06,725.603
2006-01-09,718.866
2006-01-10,714.526
2006-01-11,721.158
2006-01-12,718.927
2006-01-13,723.138
2006-01-16,723.746
2006-01-17,708.748
2006-01-18,706.0
2006-01-19,713.518
2006-01-20,711.395
2006-01-23,719.121
2006-01-24,722.374
2006-01-25,722.053
2006-01-26,721.672
2006-01-27,712.86
2006-01-30,708.794
2006-01-31,711.366
2006-02-01,708.557
2006-02-02,711.393
2006-02-03,708.509
2006-02-06,707.745
2006-02-07,704.391
2006-02-08,705.202
2006-02-09,708.608
2006-02-10,703.371
2006-02-13,700.084
2006-02-14,698.58
2006-02-15,705.291
2006-02-16,712.289
2006-02-17,717.176
2006-02-20,724.688
2006-02-21,723.882
2006-02-22,721.95
2006-02-23,727.84
2006-02-24,725.579
2006-02-27,720.247
2006-02-28,720.807
2006-03-01,725.59
2006-03-02,725.757
2006-03-03,731.007
2006-03-06,736.793
2006-03-07,723.245
2006-03-08,721.322
2006-03-09,728.337
2006-03-10,725.956
2006-03-13,730.601
2006-03-14,728.871
2006-03-15,734.739
2006-03-16,744.718
2006-03-17,748.327
2006-03-20,749.811
2006-03-21,741.936
2006-03-22,746.114
2006-03-23,741.523
2006-03-24,744.37
2006-03-27,741.699
2006-03-28,743.054
2006-03-29,736.834
2006-03-30,746.245
2006-03-31,741.46
2006-04-03,749.446
2006-04-04,761.382
2006-04-05,770.342
2006-04-06,772.51
2006-04-07,763.049
2006-04-10,765.794
2006-04-11,763.737
2006-04-12,756.386
2006-04-13,758.949
2006-04-14,758.949
2006-04-17,771.004
2006-04-18,776.382
2006-04-19,777.979
2006-04-20,775.186
2006-04-21,784.298
2006-04-24,795.097
2006-04-25,798.303
2006-04-26,807.801
2006-04-27,810.345
2006-04-28,815.442
2006-05-01,816.866
2006-05-02,824.297
2006-05-03,821.582
2006-05-04,832.982
2006-05-05,838.727
2006-05-08,839.315
2006-05-09,844.214
2006-05-10,843.715
2006-05-11,839.284
2006-05-12,825.318
2006-05-15,807.579
2006-05-16,808.43
2006-05-17,792.393
2006-05-18,783.864
2006-05-19,776.608
2006-05-22,750.738
2006-05-23,775.547
2006-05-24,764.546
2006-05-25,775.546
2006-05-26,796.712
2006-05-29,797.236
2006-05-30,791.473
2006-05-31,797.664
2006-06-01,792.13
2006-06-02,808.541
2006-06-05,804.225
2006-06-06,783.831
2006-06-07,782.475
2006-06-08,756.869
2006-06-09,762.241
2006-06-12,753.297
2006-06-13,728.142
2006-06-14,735.083
2006-06-15,758.201
2006-06-16,752.969
2006-06-19,755.49
2006-06-20,756.456
2006-06-21,760.182
2006-06-22,763.912
2006-06-23,762.736
2006-06-26,765.231
2006-06-27,768.243
2006-06-28,760.196
2006-06-29,769.955
2006-06-30,800.101
2006-07-03,810.011
2006-07-04,810.515
2006-07-05,796.74
2006-07-06,804.621
2006-07-07,809.436
2006-07-10,808.195
2006-07-11,805.649
2006-07-12,805.77
2006-07-13,786.338
2006-07-14,772.756
2006-07-17,759.849
2006-07-18,757.555
2006-07-19,766.233
2006-07-20,775.749
2006-07-21,772.256
2006-07-24,774.012
2006-07-25,775.897
2006-07-26,774.235
2006-07-27,783.395
2006-07-28,786.387
2006-07-31,788.554
2006-08-01,782.884
2006-08-02,787.864
2006-08-03,784.449
2006-08-04,796.706
2006-08-07,788.731
2006-08-08,789.195
2006-08-09,792.823
2006-08-10,781.272
2006-08-11,786.189
2006-08-14,790.721
2006-08-15,805.466
2006-08-16,812.075
2006-08-17,817.224
2006-08-18,814.701
2006-08-21,817.254
2006-08-22,809.461
2006-08-23,803.218
2006-08-24,815.276
2006-08-25,811.912
2006-08-28,820.162
2006-08-29,813.283
2006-08-30,823.825
2006-08-31,818.861
2006-09-01,822.931
2006-09-04,827.111
2006-09-05,828.079
2006-09-06,822.656
2006-09-07,813.377
2006-09-08,809.16
2006-09-11,807.826
2006-09-12,815.159
2006-09-13,821.154
2006-09-14,829.213
2006-09-15,819.95
2006-09-18,821.885
2006-09-19,822.338
2006-09-20,826.608
2006-09-21,830.705
2006-09-22,830.68
2006-09-25,826.956
2006-09-26,829.343
2006-09-27,836.335
2006-09-28,827.494
2006-09-29,824.804
2006-10-02,832.771
2006-10-03,824.691
2006-10-04,823.89
2006-10-05,830.882
2006-10-06,811.268
2006-10-09,810.283
2006-10-10,813.493
2006-10-11,817.895
2006-10-12,828.296
2006-10-13,825.93
2006-10-16,827.652
2006-10-17,821.02
2006-10-18,826.18
2006-10-19,831.602
2006-10-20,834.703
2006-10-23,829.877
2006-10-24,830.483
2006-10-25,840.179
2006-10-26,849.247
2006-10-27,847.793
2006-10-30,844.88
2006-10-31,849.115
2006-11-01,850.633
2006-11-02,848.067
2006-11-03,845.63
2006-11-06,847.296
2006-11-07,850.141
2006-11-08,853.457
2006-11-09,856.795
2006-11-10,864.441
2006-11-13,858.395
2006-11-14,860.213
2006-11-15,867.65
2006-11-16,862.743
2006-11-17,854.968
2006-11-20,848.558
2006-11-21,856.391
2006-11-22,864.422
2006-11-23,862.427
2006-11-24,867.32
2006-11-27,856.773
2006-11-28,846.274
2006-11-29,862.479
2006-11-30,859.864
2006-12-01,863.441
2006-12-04,870.997
2006-12-05,877.567
2006-12-06,876.944
2006-12-07,890.075
2006-12-08,899.073
2006-12-11,898.038
2006-12-12,906.961
2006-12-13,917.709
2006-12-14,911.625
2006-12-15,919.653
2006-12-18,917.212
2006-12-19,923.394
2006-12-20,920.563
2006-12-21,925.009
2006-12-22,921.947
2006-12-25,921.947
2006-12-26,920.511
2006-12-27,915.759
2006-12-28,917.486
2006-12-29,922.19
2007-01-01,922.19
2007-01-02,936.857
2007-01-03,932.681
2007-01-04,911.315
2007-01-05,905.46
2007-01-08,915.043
2007-01-09,922.795
2007-01-10,918.138
2007-01-11,929.216
2007-01-12,934.371
2007-01-15,934.789
2007-01-16,928.204
2007-01-17,928.993
2007-01-18,932.889
2007-01-19,931.125
2007-01-22,932.389
2007-01-23,932.739
2007-01-24,930.326
2007-01-25,934.853
2007-01-26,923.981
2007-01-29,926.129
2007-01-30,930.934
2007-01-31,934.463
2007-02-01,939.649
2007-02-02,935.091
2007-02-05,929.033
2007-02-06,947.438
2007-02-07,952.814
2007-02-08,945.491
2007-02-09,937.897
2007-02-12,932.562
2007-02-13,937.765
2007-02-14,957.783
2007-02-15,959.955
2007-02-16,956.492
2007-02-19,960.404
2007-02-20,956.826
2007-02-21,952.448
2007-02-22,951.416
2007-02-23,950.381
2007-02-26,953.735
2007-02-27,931.124
2007-02-28,925.036
2007-03-01,907.436
2007-03-02,916.594
2007-03-05,897.211
2007-03-06,900.082
2007-03-07,912.172
2007-03-08,920.341
2007-03-09,919.665
2007-03-12,922.268
2007-03-13,914.286
2007-03-14,891.937
2007-03-15,903.372
2007-03-16,909.217
2007-03-19,917.892
2007-03-20,923.976
2007-03-21,927.729
2007-03-22,938.109
2007-03-23,925.803
2007-03-26,928.356
2007-03-27,932.119
2007-03-28,926.018
2007-03-29,931.13
2007-03-30,921.894
2007-04-02,929.871
2007-04-03,931.77
2007-04-04,935.247
2007-04-05,941.75
2007-04-06,941.75
2007-04-09,936.843
2007-04-10,946.493
2007-04-11,942.714
2007-04-12,939.895
2007-04-13,944.657
2007-04-16,955.352
2007-04-17,953.523
2007-04-18,949.799
2007-04-19,949.127
2007-04-20,959.975
2007-04-23,956.578
2007-04-24,960.066
2007-04-25,974.2
2007-04-26,980.494
2007-04-27,978.335
2007-04-30,983.977
2007-05-01,980.3
2007-05-02,991.319
2007-05-03,995.808
2007-05-04,1000.697
2007-05-07,1006.463
2007-05-08,995.474
2007-05-09,998.157
2007-05-10,999.444
2007-05-11,992.446
2007-05-14,995.114
2007-05-15,997.696
2007-05-16,994.596
2007-05-17,991.95
2007-05-18,999.732
2007-05-21,992.386
2007-05-22,1004.783
2007-05-23,1007.879
2007-05-24,997.816
2007-05-25,995.144
2007-05-28,995.029
2007-05-29,996.474
2007-05-30,987.448
2007-05-31,1000.0
2007-06-01,1000.499
2007-06-04,1004.896
2007-06-05,1009.293
2007-06-06,989.206
2007-06-07,976.503
2007-06-08,968.32
2007-06-11,985.197
2007-06-12,981.409
2007-06-13,979.797
2007-06-14,989.354
2007-06-15,1004.254
2007-06-18,1004.802
2007-06-19,1001.351
2007-06-20,1006.141
2007-06-21,998.369
2007-06-22,991.32
2007-06-25,990.829
2007-06-26,987.546
2007-06-27,980.415
2007-06-28,988.402
2007-06-29,1001.191
2007-07-02,1002.385
2007-07-03,1012.367
2007-07-04,1030.549
2007-07-05,1021.567
2007-07-06,1026.192
2007-07-09,1028.475
2007-07-10,1033.724
2007-07-11,1031.714
2007-07-12,1041.406
2007-07-13,1052.102
2007-07-16,1053.216
2007-07-17,1051.838
2007-07-18,1043.129
2007-07-19,1049.116
2007-07-20,1045.399
2007-07-23,1049.534
2007-07-24,1027.546
2007-07-25,1013.192
2007-07-26,979.855
2007-07-27,967.226
2007-07-30,974.92
2007-07-31,993.864
2007-08-01,980.679
2007-08-02,978.87
2007-08-03,977.419
2007-08-06,954.653
2007-08-07,967.535
2007-08-08,980.039
2007-08-09,949.476
2007-08-10,933.024
2007-08-13,943.483
2007-08-14,934.256
2007-08-15,919.519
2007-08-16,877.919
2007-08-17,897.785
2007-08-20,909.537
2007-08-21,915.253
2007-08-22,934.608
2007-08-23,952.273
2007-08-24,962.575
2007-08-27,967.683
2007-08-28,950.249
2007-08-29,956.963
2007-08-30,970.817
2007-08-31,983.725
2007-09-03,993.651
2007-09-04,989.639
2007-09-05,988.614
2007-09-06,988.057
2007-09-07,974.837
2007-09-10,961.585
2007-09-11,975.067
2007-09-12,978.398
2007-09-13,981.566
2007-09-14,969.783
2007-09-17,954.957
2007-09-18,968.293
2007-09-19,999.218
2007-09-20,995.534
2007-09-21,995.541
2007-09-24,996.032
2007-09-25,979.663
2007-09-26,990.33
2007-09-27,1000.328
2007-09-28,1001.577
2007-10-01,1002.127
2007-10-02,1012.508
2007-10-03,1024.39
2007-10-04,1027.439
2007-10-05,1027.915
2007-10-08,1024.526
2007-10-09,1028.245
2007-10-10,1038.209
2007-10-11,1047.353
2007-10-12,1033.248
2007-10-15,1042.184
2007-10-16,1024.27
2007-10-17,1035.853
2007-10-18,1024.817
2007-10-19,1000.304
2007-10-22,977.903
2007-10-23,997.565
2007-10-24,981.305
2007-10-25,989.709
2007-10-26,997.078
2007-10-29,1011.544
2007-10-30,999.001
2007-10-31,1005.984
2007-11-01,991.4
2007-11-02,998.668
2007-11-05,996.619
2007-11-06,1011.53
2007-11-07,1005.893
2007-11-08,979.019
2007-11-09,967.129
2007-11-12,952.019
2007-11-13,955.928
2007-11-14,969.119
2007-11-15,948.673
2007-11-16,951.075
2007-11-19,929.423
2007-11-20,936.355
2007-11-21,907.135
2007-11-22,921.983
2007-11-23,943.009
2007-11-26,946.072
2007-11-27,956.992
2007-11-28,971.025
2007-11-29,976.573
2007-11-30,988.232
2007-12-03,990.768
2007-12-04,980.171
2007-12-05,984.429
2007-12-06,985.043
2007-12-07,988.314
2007-12-10,992.475
2007-12-11,989.482
2007-12-12,982.807
2007-12-13,963.868
2007-12-14,962.883
2007-12-17,947.069
2007-12-18,952.896
2007-12-19,948.516
2007-12-20,962.117
2007-12-21,968.756
2007-12-24,978.732
2007-12-25,978.732
2007-12-26,985.459
2007-12-27,993.609
2007-12-28,1005.444
2007-12-31,1005.429
2008-01-01,1005.429
2008-01-02,1005.937
2008-01-03,994.026
2008-01-04,982.78
2008-01-07,970.841
2008-01-08,972.472
2008-01-09,949.672
2008-01-10,945.898
2008-01-11,942.018
2008-01-14,954.431
2008-01-15,918.148
2008-01-16,884.636
2008-01-17,887.345
2008-01-18,859.198
2008-01-21,814.855
2008-01-22,838.485
2008-01-23,829.818
2008-01-24,874.377
2008-01-25,889.933
2008-01-28,895.921
2008-01-29,925.978
2008-01-30,913.449
2008-01-31,911.615
2008-02-01,923.162
2008-02-04,927.424
2008-02-05,889.496
2008-02-06,905.056
2008-02-07,879.05
2008-02-08,871.167
2008-02-11,864.526
2008-02-12,895.833
2008-02-13,902.037
2008-02-14,899.937
2008-02-15,886.382
2008-02-18,892.399
2008-02-19,908.219
2008-02-20,902.599
2008-02-21,919.164
2008-02-22,913.253
2008-02-25,920.662
2008-02-26,942.783
2008-02-27,957.433
2008-02-28,947.248
2008-02-29,950.746
2008-03-03,950.445
2008-03-04,950.416
2008-03-05,970.436
2008-03-06,967.703
2008-03-07,947.808
2008-03-10,930.072
2008-03-11,938.838
2008-03-12,961.961
2008-03-13,953.967
2008-03-14,951.002
2008-03-17,934.099
2008-03-18,952.36
2008-03-19,937.929
2008-03-20,916.256
2008-03-21,916.256
2008-03-24,914.948
2008-03-25,946.546
2008-03-26,956.98
2008-03-27,968.229
2008-03-28,965.649
2008-03-31,975.766
2008-04-01,976.325
2008-04-02,976.931
2008-04-03,964.195
2008-04-04,978.54
2008-04-07,990.432
2008-04-08,978.816
2008-04-09,977.09
2008-04-10,976.824
2008-04-11,972.996
2008-04-14,967.371
2008-04-15,969.82
2008-04-16,986.802
2008-04-17,983.608
2008-04-18,986.532
2008-04-21,990.215
2008-04-22,994.136
2008-04-23,970.924
2008-04-24,956.339
2008-04-25,963.53
2008-04-28,971.565
2008-04-29,982.868
2008-04-30,994.218
2008-05-01,986.651
2008-05-02,1004.496
2008-05-05,1007.626
2008-05-06,1009.61
2008-05-07,995.617
2008-05-08,995.582
2008-05-09,978.97
2008-05-12,989.232
2008-05-13,1003.464
2008-05-14,1003.378
2008-05-15,994.548
2008-05-16,1013.769
2008-05-19,1020.969
2008-05-20,1017.582
2008-05-21,1030.711
2008-05-22,1015.605
2008-05-23,1001.357
2008-05-26,993.609
2008-05-27,995.114
2008-05-28,996.17
2008-05-29,995.169
2008-05-30,1000.001
2008-06-02,992.877
2008-06-03,1000.939
2008-06-04,996.001
2008-06-05,1018.047
2008-06-06,1016.783
2008-06-09,1007.154
2008-06-10,992.592
2008-06-11,984.605
2008-06-12,979.087
2008-06-13,970.721
2008-06-16,981.939
2008-06-17,986.567
2008-06-18,963.184
2008-06-19,941.795
2008-06-20,940.873
2008-06-23,927.534
2008-06-24,922.853
2008-06-25,930.643
2008-06-26,929.574
2008-06-27,922.507
2008-06-30,931.045
2008-07-01,909.021
2008-07-02,914.56
2008-07-03,894.822
2008-07-04,884.823
2008-07-07,902.767
2008-07-08,890.542
2008-07-09,912.582
2008-07-10,897.986
2008-07-11,878.951
2008-07-14,881.873
2008-07-15,866.671
2008-07-16,862.111
2008-07-17,891.202
2008-07-18,900.343
2008-07-21,914.895
2008-07-22,909.936
2008-07-23,914.939
2008-07-24,889.539
2008-07-25,888.49
2008-07-28,886.874
2008-07-29,888.531
2008-07-30,903.696
2008-07-31,900.924
2008-08-01,878.228
2008-08-04,867.381
2008-08-05,874.902
2008-08-06,900.579
2008-08-07,880.47
2008-08-08,851.182
2008-08-11,864.052
2008-08-12,859.638
2008-08-13,843.192
2008-08-14,849.844
2008-08-15,841.573
2008-08-18,836.325
2008-08-19,825.226
2008-08-20,819.631
2008-08-21,848.487
2008-08-22,861.669
2008-08-25,853.016
2008-08-26,849.503
2008-08-27,861.767
2008-08-28,866.665
2008-08-29,878.584
2008-09-01,867.217
2008-09-02,869.586
2008-09-03,854.137
2008-09-04,822.521
2008-09-05,791.16
2008-09-08,816.464
2008-09-09,802.532
2008-09-10,793.634
2008-09-11,776.829
2008-09-12,803.542
2008-09-15,783.664
2008-09-16,766.802
2008-09-17,749.631
2008-09-18,744.364
2008-09-19,796.591
2008-09-22,798.569
2008-09-23,782.801
2008-09-24,770.387
2008-09-25,775.692
2008-09-26,766.84
2008-09-29,718.945
2008-09-30,726.505
2008-10-01,723.049
2008-10-02,711.934
2008-10-03,712.565
2008-10-06,650.495
2008-10-07,633.641
2008-10-08,598.008
2008-10-09,593.894
2008-10-10,554.968
2008-10-13,597.795
2008-10-14,614.141
2008-10-15,592.425
2008-10-16,553.215
2008-10-17,554.166
2008-10-20,552.113
2008-10-21,543.758
2008-10-22,511.595
2008-10-23,498.245
2008-10-24,473.056
2008-10-27,441.793
2008-10-28,453.232
2008-10-29,489.468
2008-10-30,508.113
2008-10-31,512.159
2008-11-03,522.475
2008-11-04,549.007
2008-11-05,544.506
2008-11-06,512.966
2008-11-07,510.485
2008-11-10,527.058
2008-11-11,500.999
2008-11-12,487.726
2008-11-13,477.983
2008-11-14,486.895
2008-11-17,471.776
2008-11-18,474.677
2008-11-19,454.947
2008-11-20,428.635
2008-11-21,416.718
2008-11-24,443.975
2008-11-25,451.813
2008-11-26,447.821
2008-11-27,448.464
2008-11-28,446.949
2008-12-01,417.238
2008-12-02,423.399
2008-12-03,424.68
2008-12-04,427.038
2008-12-05,426.01
2008-12-08,439.832
2008-12-09,440.028
2008-12-10,437.323
2008-12-11,443.482
2008-12-12,442.99
2008-12-15,448.018
2008-12-16,454.066
2008-12-17,459.754
2008-12-18,466.834
2008-12-19,455.867
2008-12-22,447.393
2008-12-23,447.204
2008-12-24,448.58
2008-12-25,448.58
2008-12-26,450.745
2008-12-29,459.228
2008-12-30,457.822
2008-12-31,452.143
2009-01-01,452.143
2009-01-02,464.756
2009-01-05,460.52
2009-01-06,451.634
2009-01-07,460.957
2009-01-08,468.659
2009-01-09,460.998
2009-01-12,453.526
2009-01-13,448.167
2009-01-14,446.71
2009-01-15,440.723
2009-01-16,447.936
2009-01-19,443.284
2009-01-20,433.159
2009-01-21,431.61
2009-01-22,435.114
2009-01-23,427.488
2009-01-26,439.996
2009-01-27,442.68
2009-01-28,447.822
2009-01-29,440.601
2009-01-30,441.045
2009-02-02,434.634
2009-02-03,446.231
2009-02-04,444.122
2009-02-05,444.079
2009-02-06,442.379
2009-02-09,452.974
2009-02-10,452.547
2009-02-11,444.346
2009-02-12,439.248
2009-02-13,443.036
2009-02-16,436.583
2009-02-17,426.623
2009-02-18,420.561
2009-02-19,433.341
2009-02-20,427.76
2009-02-23,432.219
2009-02-24,428.101
2009-02-25,428.725
2009-02-26,428.819
2009-02-27,438.265
2009-03-02,423.454
2009-03-03,414.707
2009-03-04,422.014
2009-03-05,415.741
2009-03-06,412.242
2009-03-09,406.239
2009-03-10,412.235
2009-03-11,417.353
2009-03-12,417.905
2009-03-13,421.171
2009-03-16,424.834
2009-03-17,427.023
2009-03-18,429.183
2009-03-19,444.479
2009-03-20,444.514
2009-03-23,443.602
2009-03-24,445.167
2009-03-25,449.199
2009-03-26,450.799
2009-03-27,436.392
2009-03-30,431.318
2009-03-31,436.537
2009-04-01,441.875
2009-04-02,452.785
2009-04-03,445.367
2009-04-06,442.037
2009-04-07,431.795
2009-04-08,439.187
2009-04-09,437.274
2009-04-10,437.274
2009-04-13,440.982
2009-04-14,440.407
2009-04-15,442.795
2009-04-16,445.851
2009-04-17,448.917
2009-04-20,436.94
2009-04-21,439.505
2009-04-22,443.97
2009-04-23,451.381
2009-04-24,460.547
2009-04-27,455.12
2009-04-28,451.311
2009-04-29,469.062
2009-04-30,471.409
2009-05-01,471.48
2009-05-04,480.431
2009-05-05,472.429
2009-05-06,474.604
2009-05-07,481.091
2009-05-08,480.463
2009-05-11,478.888
2009-05-12,485.005
2009-05-13,483.879
2009-05-14,483.449
2009-05-15,485.205
2009-05-18,487.914
2009-05-19,488.636
2009-05-20,496.014
2009-05-21,493.702
2009-05-22,501.19
2009-05-25,502.153
2009-05-26,503.456
2009-05-27,507.697
2009-05-28,500.187
2009-05-29,505.166
2009-06-01,514.931
2009-06-02,521.685
2009-06-03,510.674
2009-06-04,507.677
2009-06-05,503.968
2009-06-08,497.925
2009-06-09,506.295
2009-06-10,508.935
2009-06-11,512.091
2009-06-12,508.666
2009-06-15,493.741
2009-06-16,492.34
2009-06-17,485.137
2009-06-18,488.017
2009-06-19,493.569
2009-06-22,479.609
2009-06-23,487.26
2009-06-24,493.572
2009-06-25,488.197
2009-06-26,492.02
2009-06-29,497.748
2009-06-30,497.298
2009-07-01,507.955
2009-07-02,494.651
2009-07-03,496.773
2009-07-06,487.969
2009-07-07,489.37
2009-07-08,476.211
2009-07-09,482.929
2009-07-10,475.397
2009-07-13,480.994
2009-07-14,483.271
2009-07-15,493.333
2009-07-16,497.121
2009-07-17,497.838
2009-07-20,504.949
2009-07-21,506.929
2009-07-22,505.508
2009-07-23,508.899
2009-07-24,507.823
2009-07-27,509.714
2009-07-28,501.351
2009-07-29,498.96
2009-07-30,508.276
2009-07-31,519.108
2009-08-03,528.69
2009-08-04,527.268
2009-08-05,526.392
2009-08-06,529.645
2009-08-07,526.095
2009-08-10,525.093
2009-08-11,520.174
2009-08-12,527.327
2009-08-13,534.105
2009-08-14,529.476
2009-08-17,513.348
2009-08-18,517.96
2009-08-19,525.527
2009-08-20,536.277
2009-08-21,545.572
2009-08-24,554.104
2009-08-25,557.966
2009-08-26,554.247
2009-08-27,549.229
2009-08-28,563.496
2009-08-31,559.036
2009-09-01,553.926
2009-09-02,537.987
2009-09-03,542.47
2009-09-04,549.168
2009-09-07,561.53
2009-09-08,572.56
2009-09-09,579.769
2009-09-10,585.779
2009-09-11,592.455
2009-09-14,587.578
2009-09-15,589.647
2009-09-16,600.806
2009-09-17,601.132
2009-09-18,601.049
2009-09-21,593.995
2009-09-22,599.77
2009-09-23,600.142
2009-09-24,592.033
2009-09-25,593.043
2009-09-28,600.084
2009-09-29,600.549
2009-09-30,598.858
2009-10-01,589.714
2009-10-02,581.282
2009-10-05,590.728
2009-10-06,603.979
2009-10-07,599.621
2009-10-08,609.172
2009-10-09,608.841
2009-10-12,620.958
2009-10-13,619.478
2009-10-14,632.115
2009-10-15,635.942
2009-10-16,634.154
2009-10-19,639.369
2009-10-20,637.207
2009-10-21,638.692
2009-10-22,633.155
2009-10-23,632.643
2009-10-26,624.747
2009-10-27,613.883
2009-10-28,597.942
2009-10-29,615.582
2009-10-30,605.257
2009-11-02,609.105
2009-11-03,599.69
2009-11-04,617.293
2009-11-05,617.446
2009-11-06,618.064
2009-11-09,634.082
2009-11-10,631.491
2009-11-11,632.965
2009-11-12,628.989
2009-11-13,633.996
2009-11-16,645.782
2009-11-17,643.444
2009-11-18,651.658
2009-11-19,638.444
2009-11-20,637.521
2009-11-23,648.419
2009-11-24,641.987
2009-11-25,649.932
2009-11-26,632.31
2009-11-27,634.057
2009-11-30,631.816
2009-12-01,649.815
2009-12-02,652.795
2009-12-03,654.854
2009-12-04,645.829
2009-12-07,640.153
2009-12-08,629.243
2009-12-09,627.827
2009-12-10,626.893
2009-12-11,621.432
2009-12-14,625.741
2009-12-15,619.829
2009-12-16,621.983
2009-12-17,607.434
2009-12-18,600.589
2009-12-21,608.391
2009-12-22,604.9
2009-12-23,609.726
2009-12-24,613.451
2009-12-25,613.451
2009-12-28,618.922
2009-12-29,622.296
2009-12-30,613.833
2009-12-31,613.417
2010-01-01,613.417
2010-01-04,636.317
2010-01-05,640.673
2010-01-06,644.775
2010-01-07,641.908
2010-01-08,646.543
2010-01-11,663.059
2010-01-12,658.888
2010-01-13,658.816
2010-01-14,659.122
2010-01-15,652.727
2010-01-18,657.139
2010-01-19,652.373
2010-01-20,635.738
2010-01-21,624.563
2010-01-22,620.842
2010-01-25,623.167
2010-01-26,620.903
2010-01-27,620.201
2010-01-28,613.84
2010-01-29,614.407
2010-02-01,618.805
2010-02-02,625.619
2010-02-03,623.386
2010-02-04,598.823
2010-02-05,579.128
2010-02-08,581.756
2010-02-09,589.469
2010-02-10,588.918
2010-02-11,586.847
2010-02-12,588.452
2010-02-15,584.414
2010-02-16,593.84
2010-02-17,598.649
2010-02-18,598.455
2010-02-19,594.553
2010-02-22,598.133
2010-02-23,591.916
2010-02-24,595.374
2010-02-25,586.817
2010-02-26,598.827
2010-03-01,598.795
2010-03-02,603.835
2010-03-03,617.597
2010-03-04,619.161
2010-03-05,621.921
2010-03-08,621.246
2010-03-09,619.491
2010-03-10,626.132
2010-03-11,622.072
2010-03-12,632.125
2010-03-15,625.091
2010-03-16,634.668
2010-03-17,638.498
2010-03-18,632.794
2010-03-19,627.146
2010-03-22,627.239
2010-03-23,633.911
2010-03-24,630.033
2010-03-25,635.338
2010-03-26,635.483
2010-03-29,642.354
2010-03-30,635.535
2010-03-31,641.985
2010-04-01,653.321
2010-04-02,653.321
2010-04-05,651.825
2010-04-06,653.666
2010-04-07,652.267
2010-04-08,646.511
2010-04-09,662.12
2010-04-12,671.738
2010-04-13,662.96
2010-04-14,669.768
2010-04-15,666.734
2010-04-16,655.695
2010-04-19,648.404
2010-04-20,653.188
2010-04-21,647.51
2010-04-22,637.579
2010-04-23,651.399
2010-04-26,652.931
2010-04-27,640.003
2010-04-28,622.04
2010-04-29,639.302
2010-04-30,636.297
2010-05-03,632.54
2010-05-04,606.579
2010-05-05,583.15
2010-05-06,577.099
2010-05-07,554.109
2010-05-10,600.006
2010-05-11,583.273
2010-05-12,599.333
2010-05-13,594.486
2010-05-14,571.998
2010-05-17,561.953
2010-05-18,573.607
2010-05-19,559.269
2010-05-20,542.118
2010-05-21,553.804
2010-05-24,547.677
2010-05-25,526.546
2010-05-26,538.188
2010-05-27,556.667
2010-05-28,558.755
2010-05-31,556.761
2010-06-01,559.507
2010-06-02,553.436
2010-06-03,561.318
2010-06-04,544.021
2010-06-07,533.539
2010-06-08,532.708
2010-06-09,545.875
2010-06-10,557.957
2010-06-11,559.395
2010-06-14,574.734
2010-06-15,578.57
2010-06-16,577.223
2010-06-17,578.168
2010-06-18,583.913
2010-06-21,587.468
2010-06-22,580.613
2010-06-23,572.007
2010-06-24,568.054
2010-06-25,564.668
2010-06-28,573.65
2010-06-29,549.728
2010-06-30,552.883
2010-07-01,549.121
2010-07-02,559.847
2010-07-05,554.622
2010-07-06,576.574
2010-07-07,574.706
2010-07-08,583.344
2010-07-09,583.538
2010-07-12,580.2
2010-07-13,595.685
2010-07-14,599.705
2010-07-15,602.456
2010-07-16,599.952
2010-07-19,597.952
2010-07-20,590.377
2010-07-21,598.8
2010-07-22,613.93
2010-07-23,614.271
2010-07-26,621.148
2010-07-27,618.175
2010-07-28,619.142
2010-07-29,619.222
2010-07-30,613.754
2010-08-02,636.264
2010-08-03,637.62
2010-08-04,636.665
2010-08-05,641.34
2010-08-06,651.457
2010-08-09,652.52
2010-08-10,643.055
2010-08-11,620.243
2010-08-12,613.143
2010-08-13,611.954
2010-08-16,616.901
2010-08-17,629.578
2010-08-18,628.177
2010-08-19,621.076
2010-08-20,606.095
2010-08-23,609.928
2010-08-24,601.766
2010-08-25,597.292
