Date,ITALY MID VALUE Mid Cap
2022-09-19,685.807
2022-09-20,672.325
2022-09-21,674.778
2022-09-22,667.67
2022-09-23,637.627
2022-09-26,638.675
2022-09-27,625.811
2022-09-28,629.652
2022-09-29,627.993
2022-09-30,639.038
2022-10-03,656.401
2022-10-04,681.267
2022-10-05,666.322
2022-10-06,654.534
2022-10-07,648.598
2022-10-10,640.259
2022-10-11,635.472
2022-10-12,621.184
2022-10-13,633.926
2022-10-14,638.251
2022-10-17,656.997
2022-10-18,659.756
2022-10-19,657.178
2022-10-20,666.734
2022-10-21,661.307
2022-10-24,681.293
2022-10-25,693.252
2022-10-26,705.012
2022-10-27,714.505
2022-10-28,706.269
2022-10-31,703.68
2022-11-01,709.31
2022-11-02,711.137
2022-11-03,700.384
2022-11-04,725.955
2022-11-07,738.895
2022-11-08,742.222
2022-11-09,746.935
2022-11-10,764.635
2022-11-11,772.575
2022-11-14,778.533
2022-11-15,790.252
2022-11-16,791.797
2022-11-17,781.06
2022-11-18,791.746
2022-11-21,771.857
2022-11-22,783.575
2022-11-23,791.145
2022-11-24,797.723
2022-11-25,799.413
2022-11-28,787.346
2022-11-29,785.625
2022-11-30,789.045
2022-12-01,808.683
2022-12-02,803.105
2022-12-05,805.87
2022-12-06,797.567
2022-12-07,795.759
2022-12-08,796.634
2022-12-09,801.612
2022-12-12,799.921
2022-12-13,820.404
2022-12-14,823.54
2022-12-15,793.732
2022-12-16,787.924
2022-12-19,789.61
2022-12-20,796.783
2022-12-21,803.728
2022-12-22,797.256
2022-12-23,801.317
2022-12-26,801.317
2022-12-27,801.408
2022-12-28,792.307
2022-12-29,805.633
2022-12-30,789.651
2023-01-02,800.921
2023-01-03,795.511
2023-01-04,811.34
2023-01-05,798.489
2023-01-06,815.259
2023-01-09,830.244
2023-01-10,833.289
2023-01-11,839.404
2023-01-12,854.25
2023-01-13,852.024
2023-01-16,856.06
2023-01-17,859.846
2023-01-18,860.041
2023-01-19,841.869
2023-01-20,850.105
2023-01-23,855.331
2023-01-24,857.427
2023-01-25,860.66
2023-01-26,857.637
2023-01-27,859.311
2023-01-30,863.978
2023-01-31,859.473
2023-02-01,866.116
2023-02-02,885.866
2023-02-03,867.158
2023-02-06,865.64
2023-02-07,869.559
2023-02-08,877.1
2023-02-09,883.103
2023-02-10,866.239
2023-02-13,876.686
2023-02-14,878.796
2023-02-15,871.386
2023-02-16,881.419
2023-02-17,877.83
2023-02-20,873.039
2023-02-21,869.122
2023-02-22,851.333
2023-02-23,847.604
2023-02-24,837.813
2023-02-27,853.537
2023-02-28,851.959
2023-03-01,844.099
2023-03-02,846.645
2023-03-03,851.16
2023-03-06,865.068
2023-03-07,854.309
2023-03-08,853.465
2023-03-09,848.303
2023-03-10,848.701
2023-03-13,831.616
2023-03-14,845.482
2023-03-15,803.209
2023-03-16,813.11
2023-03-17,795.591
2023-03-20,814.175
2023-03-21,830.146
2023-03-22,826.811
2023-03-23,840.209
2023-03-24,818.309
2023-03-27,830.967
2023-03-28,841.753
2023-03-29,850.998
2023-03-30,852.669
2023-03-31,847.639
2023-04-03,853.473
2023-04-04,859.313
2023-04-05,859.711
2023-04-06,872.5
2023-04-07,872.5
2023-04-10,865.79
2023-04-11,872.343
2023-04-12,876.852
2023-04-13,878.574
2023-04-14,874.036
2023-04-17,865.093
2023-04-18,873.033
2023-04-19,871.498
2023-04-20,872.201
2023-04-21,871.935
2023-04-24,876.756
2023-04-25,866.195
2023-04-26,871.674
2023-04-27,872.492
2023-04-28,876.556
2023-05-01,871.832
2023-05-02,851.118
2023-05-03,868.989
2023-05-04,863.304
2023-05-05,882.085
2023-05-08,882.327
2023-05-09,876.599
2023-05-10,880.427
2023-05-11,868.135
2023-05-12,873.232
2023-05-15,872.316
2023-05-16,871.767
2023-05-17,868.552
2023-05-18,855.092
2023-05-19,867.894
2023-05-22,874.277
2023-05-23,871.715
2023-05-24,863.293
2023-05-25,852.355
2023-05-26,857.545
2023-05-29,857.052
2023-05-30,862.029
2023-05-31,850.72
2023-06-01,870.42
2023-06-02,885.741
2023-06-05,876.452
2023-06-06,883.665
2023-06-07,887.846
2023-06-08,901.585
2023-06-09,897.644
2023-06-12,902.83
2023-06-13,920.431
2023-06-14,931.351
2023-06-15,933.898
2023-06-16,935.075
2023-06-19,928.72
2023-06-20,918.9
2023-06-21,929.051
2023-06-22,917.974
2023-06-23,903.366
2023-06-26,900.453
2023-06-27,911.448
2023-06-28,913.537
2023-06-29,917.237
2023-06-30,930.794
2023-07-03,934.862
2023-07-04,933.113
2023-07-05,923.51
2023-07-06,902.526
2023-07-07,917.425
2023-07-10,920.245
2023-07-11,928.294
2023-07-12,951.839
2023-07-13,959.563
2023-07-14,960.54
2023-07-17,966.529
2023-07-18,972.744
2023-07-19,975.599
2023-07-20,981.66
2023-07-21,978.107
2023-07-24,983.08
2023-07-25,982.496
2023-07-26,981.31
2023-07-27,981.738
2023-07-28,967.723
2023-07-31,965.146
2023-08-01,959.756
2023-08-02,944.981
2023-08-03,924.448
2023-08-04,930.98
2023-08-07,926.494
2023-08-08,918.74
2023-08-09,935.069
2023-08-10,943.079
2023-08-11,934.972
2023-08-14,930.429
2023-08-15,933.416
2023-08-16,917.103
2023-08-17,909.232
2023-08-18,904.195
2023-08-21,907.16
2023-08-22,907.008
2023-08-23,912.483
2023-08-24,908.902
2023-08-25,906.337
2023-08-28,922.535
2023-08-29,933.194
2023-08-30,944.916
2023-08-31,941.477
2023-09-01,938.474
2023-09-04,939.182
2023-09-05,939.435
2023-09-06,927.511
2023-09-07,934.02
2023-09-08,934.147
2023-09-11,939.343
2023-09-12,939.321
2023-09-13,930.464
2023-09-14,937.492
2023-09-15,936.622
2023-09-18,932.182
2023-09-19,923.211
2023-09-20,936.679
2023-09-21,905.201
2023-09-22,897.626
2023-09-25,884.15
2023-09-26,879.865
2023-09-27,872.898
2023-09-28,877.437
2023-09-29,881.348
2023-10-02,859.269
2023-10-03,847.699
2023-10-04,845.849
2023-10-05,848.778
2023-10-06,850.208
2023-10-09,851.941
2023-10-10,876.181
2023-10-11,877.294
2023-10-12,870.992
2023-10-13,863.741
2023-10-16,867.803
2023-10-17,869.47
2023-10-18,850.046
2023-10-19,846.228
2023-10-20,830.569
2023-10-23,833.103
2023-10-24,829.347
2023-10-25,827.088
2023-10-26,823.497
2023-10-27,812.89
2023-10-30,821.296
2023-10-31,825.978
2023-11-01,827.002
2023-11-02,847.905
2023-11-03,864.396
2023-11-06,863.176
2023-11-07,841.485
2023-11-08,837.756
2023-11-09,842.378
2023-11-10,829.311
2023-11-13,835.24
2023-11-14,859.799
2023-11-15,860.915
2023-11-16,852.269
2023-11-17,859.425
2023-11-20,864.795
2023-11-21,853.846
2023-11-22,845.189
2023-11-23,848.631
2023-11-24,857.059
2023-11-27,856.915
2023-11-28,862.837
2023-11-29,865.372
2023-11-30,865.057
2023-12-01,866.681
2023-12-04,862.658
2023-12-05,860.297
2023-12-06,863.49
2023-12-07,861.77
2023-12-08,868.545
2023-12-11,868.895
2023-12-12,868.913
2023-12-13,870.459
2023-12-14,895.348
2023-12-15,893.405
2023-12-18,891.001
2023-12-19,898.39
2023-12-20,901.343
2023-12-21,901.994
2023-12-22,907.424
2023-12-25,907.424
2023-12-26,908.578
2023-12-27,916.96
2023-12-28,914.319
2023-12-29,908.16
2024-01-01,908.16
2024-01-02,905.05
2024-01-03,894.301
2024-01-04,917.433
2024-01-05,918.326
2024-01-08,918.49
2024-01-09,907.063
2024-01-10,908.6
2024-01-11,902.51
2024-01-12,916.551
2024-01-15,912.465
2024-01-16,910.514
2024-01-17,908.246
2024-01-18,908.91
2024-01-19,908.098
2024-01-22,911.923
2024-01-23,903.523
2024-01-24,915.199
2024-01-25,906.778
2024-01-26,913.01
2024-01-29,894.15
2024-01-30,899.318
2024-01-31,907.862
2024-02-01,894.098
2024-02-02,894.542
2024-02-05,883.731
2024-02-06,886.803
2024-02-07,881.201
2024-02-08,878.003
2024-02-09,879.904
2024-02-12,890.089
2024-02-13,876.332
2024-02-14,886.161
2024-02-15,894.532
2024-02-16,898.57
2024-02-19,905.919
2024-02-20,912.85
2024-02-21,919.002
2024-02-22,928.3
2024-02-23,940.676
2024-02-26,947.148
2024-02-27,944.685
2024-02-28,939.041
2024-02-29,937.275
2024-03-01,949.653
2024-03-04,954.399
2024-03-05,967.193
2024-03-06,980.069
2024-03-07,969.137
2024-03-08,975.088
2024-03-11,964.786
2024-03-12,968.895
2024-03-13,980.329
2024-03-14,982.154
2024-03-15,983.108
2024-03-18,988.736
2024-03-19,998.411
2024-03-20,1004.582
2024-03-21,1001.697
2024-03-22,1004.225
2024-03-25,1019.363
2024-03-26,1021.92
2024-03-27,1019.451
2024-03-28,1018.824
2024-03-29,1018.824
2024-04-01,1013.588
2024-04-02,1008.692
2024-04-03,1032.721
2024-04-04,1035.877
2024-04-05,1021.561
2024-04-08,1034.919
2024-04-09,1015.959
2024-04-10,1009.054
2024-04-11,992.183
2024-04-12,989.19
2024-04-15,990.78
2024-04-16,978.184
2024-04-17,979.044
2024-04-18,982.767
2024-04-19,986.891
2024-04-22,988.353
2024-04-23,1007.106
2024-04-24,997.841
2024-04-25,986.544
2024-04-26,979.661
2024-04-29,987.776
2024-04-30,981.252
2024-05-01,980.426
2024-05-02,979.533
2024-05-03,987.596
2024-05-06,1002.577
2024-05-07,1001.695
2024-05-08,1005.709
2024-05-09,1015.575
2024-05-10,1029.542
2024-05-13,1030.734
2024-05-14,1039.665
2024-05-15,1056.982
2024-05-16,1066.72
2024-05-17,1069.337
2024-05-20,1065.684
2024-05-21,1062.358
2024-05-22,1053.926
2024-05-23,1052.986
2024-05-24,1055.054
2024-05-27,1064.467
2024-05-28,1060.575
2024-05-29,1041.068
2024-05-30,1045.891
2024-05-31,1052.691
2024-06-03,1061.485
2024-06-04,1052.822
2024-06-05,1049.338
2024-06-06,1054.864
2024-06-07,1049.142
2024-06-10,1038.188
2024-06-11,1011.16
2024-06-12,1027.319
2024-06-13,999.097
2024-06-14,967.139
2024-06-17,978.27
2024-06-18,993.57
2024-06-19,990.947
2024-06-20,1002.293
2024-06-21,988.519
2024-06-24,1002.98
2024-06-25,990.602
2024-06-26,982.814
2024-06-27,979.605
2024-06-28,977.101
2024-07-01,995.246
2024-07-02,988.698
2024-07-03,1008.733
2024-07-04,1020.755
2024-07-05,1018.287
2024-07-08,1020.281
2024-07-09,1016.054
2024-07-10,1031.836
2024-07-11,1037.809
2024-07-12,1041.666
2024-07-15,1044.54
2024-07-16,1048.611
2024-07-17,1048.342
2024-07-18,1052.568
2024-07-19,1044.241
2024-07-22,1055.704
2024-07-23,1055.403
2024-07-24,1048.631
2024-07-25,1043.963
2024-07-26,1049.574
2024-07-29,1041.879
2024-07-30,1056.888
2024-07-31,1045.489
2024-08-01,1009.128
2024-08-02,996.972
2024-08-05,979.454
2024-08-06,974.757
2024-08-07,997.02
2024-08-08,986.461
2024-08-09,994.924
2024-08-12,1001.6
2024-08-13,1004.297
2024-08-14,1021.424
2024-08-15,1016.703
2024-08-16,1034.338
2024-08-19,1045.544
2024-08-20,1040.059
2024-08-21,1048.77
2024-08-22,1046.678
2024-08-23,1062.575
2024-08-26,1061.565
2024-08-27,1061.815
2024-08-28,1063.85
2024-08-29,1066.994
2024-08-30,1075.697
2024-09-02,1064.102
2024-09-03,1050.435
2024-09-04,1053.634
2024-09-05,1057.655
2024-09-06,1051.239
2024-09-09,1055.256
2024-09-10,1041.723
2024-09-11,1036.244
2024-09-12,1048.398
2024-09-13,1053.709
2024-09-16,1060.11
2024-09-17,1063.907
2024-09-18,1067.241
2024-09-19,1073.456
2024-09-20,1068.886
2024-09-23,1060.657
2024-09-24,1068.991
2024-09-25,1068.565
2024-09-26,1077.75
2024-09-27,1084.929
2024-09-30,1071.819
2024-10-01,1053.986
2024-10-02,1054.842
2024-10-03,1035.07
2024-10-04,1042.295
2024-10-07,1044.417
2024-10-08,1042.787
2024-10-09,1046.26
2024-10-10,1044.56
2024-10-11,1048.533
2024-10-14,1057.166
2024-10-15,1061.02
2024-10-16,1066.556
2024-10-17,1074.71
2024-10-18,1083.025
2024-10-21,1072.281
2024-10-22,1066.632
2024-10-23,1055.882
2024-10-24,1051.654
2024-10-25,1052.853
2024-10-28,1062.596
2024-10-29,1057.817
2024-10-30,1055.57
2024-10-31,1049.94
2024-11-01,1058.544
2024-11-04,1055.932
2024-11-05,1065.884
2024-11-06,1051.394
2024-11-07,1087.66
2024-11-08,1078.928
2024-11-11,1089.019
2024-11-12,1061.61
2024-11-13,1058.674
2024-11-14,1069.193
2024-11-15,1067.239
2024-11-18,1073.378
2024-11-19,1062.109
2024-11-20,1057.768
2024-11-21,1059.652
2024-11-22,1055.169
2024-11-25,1070.741
2024-11-26,1066.265
2024-11-27,1079.482
2024-11-28,1084.042
2024-11-29,1088.311
2024-12-02,1080.966
2024-12-03,1090.94
2024-12-04,1099.231
2024-12-05,1126.062
2024-12-06,1121.487
2024-12-09,1125.59
2024-12-10,1118.632
2024-12-11,1121.873
2024-12-12,1129.268
2024-12-13,1133.471
2024-12-16,1142.615
2024-12-17,1131.086
2024-12-18,1127.601
2024-12-19,1095.914
2024-12-20,1092.15
2024-12-23,1091.629
2024-12-24,1091.786
2024-12-25,1091.786
2024-12-26,1093.625
2024-12-27,1107.35
2024-12-30,1104.306
2024-12-31,1101.593
2025-01-01,1101.593
2025-01-02,1096.83
2025-01-03,1087.693
2025-01-06,1114.37
2025-01-07,1116.406
2025-01-08,1117.374
2025-01-09,1125.671
2025-01-10,1113.504
2025-01-13,1103.58
2025-01-14,1122.585
2025-01-15,1140.265
2025-01-16,1141.602
2025-01-17,1154.253
2025-01-20,1163.286
2025-01-21,1166.834
2025-01-22,1158.485
2025-01-23,1165.078
2025-01-24,1185.25
2025-01-27,1188.27
2025-01-28,1174.034
2025-01-29,1180.53
2025-01-30,1187.64
2025-01-31,1182.905
2025-02-03,1166.423
2025-02-04,1180.656
2025-02-05,1183.577
2025-02-06,1202.062
2025-02-07,1186.292
2025-02-10,1184.851
2025-02-11,1196.229
2025-02-12,1197.808
2025-02-13,1199.175
2025-02-14,1203.655
2025-02-17,1209.805
2025-02-18,1217.532
2025-02-19,1202.025
2025-02-20,1201.67
2025-02-21,1204.947
2025-02-24,1211.92
2025-02-25,1225.546
2025-02-26,1245.993
2025-02-27,1233.295
2025-02-28,1241.11
2025-03-03,1260.061
2025-03-04,1230.703
2025-03-05,1273.722
2025-03-06,1308.966
2025-03-07,1315.534
2025-03-10,1291.008
2025-03-11,1288.459
2025-03-12,1309.069
2025-03-13,1299.013
2025-03-14,1319.971
2025-03-17,1341.357
2025-03-18,1353.082
2025-03-19,1350.133
2025-03-20,1340.118
2025-03-21,1335.16
2025-03-24,1337.98
2025-03-25,1352.359
2025-03-26,1339.788
2025-03-27,1340.355
2025-03-28,1328.702
2025-03-31,1306.853
2025-04-01,1328.189
2025-04-02,1329.111
2025-04-03,1310.424
2025-04-04,1195.02
2025-04-07,1132.812
2025-04-08,1162.785
2025-04-09,1145.712
2025-04-10,1218.558
2025-04-11,1232.94
2025-04-14,1281.178
2025-04-15,1307.094
2025-04-16,1322.055
2025-04-17,1315.746
2025-04-18,1315.746
2025-04-21,1332.902
2025-04-22,1336.93
2025-04-23,1339.533
2025-04-24,1353.596
2025-04-25,1375.261
2025-04-28,1385.451
2025-04-29,1403.6
2025-04-30,1396.001
2025-05-01,1385.44
2025-05-02,1415.313
2025-05-05,1422.744
2025-05-06,1425.246
2025-05-07,1420.38
2025-05-08,1423.289
2025-05-09,1447.364
2025-05-12,1436.013
2025-05-13,1446.353
2025-05-14,1463.873
2025-05-15,1457.994
2025-05-16,1460.85
2025-05-19,1479.857
2025-05-20,1494.054
2025-05-21,1514.395
2025-05-22,1505.899
2025-05-23,1497.086
2025-05-26,1516.582
2025-05-27,1507.918
2025-05-28,1514.552
2025-05-29,1520.061
2025-05-30,1525.173
